Locus_Tag,Protein Name,KO_IDs_list,log2FC,KEGG_Pathways_list,Tags_list,Subcategories,Confidence_Score,Notes
BFJEKD_04480,"Response regulator c-di-GMP phosphodiesterase, RpfG family",,2.51709441027348,,"signal transduction, c-di-GMP metabolism, response regulator, phosphodiesterase",['Unknown & Hypothetical Proteins'],Medium,No KO assigned; EC inferred from domain and family. Important for signaling and regulatory pathway analysis.
BFJEKD_12980,spermidine/putrescine ABC transporter substrate-binding protein PotF,"K11069, K11073",2.51647008224093,ABC transporters,"polyamine transport, ABC transporter, substrate-binding protein, periplasmic protein",['Amino Acid Biosynthesis'],High,PotF is the substrate-binding component of the spermidine/putrescine ABC transporter system. KO terms confirm function in polyamine transport. COG0687 indicates periplasmic binding protein. No EC number as typical for substrate-binding proteins. Important for grouping under polyamine transport and membrane transport.
BFJEKD_00905,Methylmalonyl Co-A mutase-associated GTPase MeaB (ArgK),K07588,2.51147914105342,Porphyrin and chlorophyll metabolism,"GTPase, coenzyme B12 biosynthesis, protein maturation, cofactor metabolism",['Translation & Ribosome Biogenesis'],High,Well-annotated GTPase associated with methylmalonyl-CoA mutase maturation; extensive GO terms support multifunctional roles in cofactor metabolism and cell cycle.
BFJEKD_18965,Indolepyruvate ferredoxin oxidoreductase,K04090,2.50667653131847,"Phenylalanine, tyrosine and tryptophan biosynthesis","amino acid catabolism, oxidoreductase, ferredoxin-dependent enzyme, energy metabolism",['Unknown & Hypothetical Proteins'],High,"Well-annotated enzyme involved in aromatic amino acid catabolism; strong KO, EC, GO, COG, and PFAM support; relevant for metabolic pathway analysis."
BFJEKD_04305,Periplasmic glucan biosynthesis protein OpgG,K03670,2.49004273576391,Amino sugar and nucleotide sugar metabolism,"cell envelope biogenesis, periplasmic glucan biosynthesis, carbohydrate metabolism",['Secretion & Transport Systems'],High,"Well annotated with KO, GO, COG, and PFAM; important for osmoregulation and cell envelope integrity."
BFJEKD_03345,"pyruvate, phosphate dikinase",K01006,2.44438830693346,Pyruvate metabolism,"energy metabolism, pyruvate metabolism, phosphorylation enzyme",['Amino Acid Biosynthesis'],High,Well-annotated enzyme involved in pyruvate metabolism and energy conversion.
BFJEKD_06695,L-lactate dehydrogenase complex protein LldE (Fe-S oxidoreductase),K18928,2.42811660979872,Pyruvate metabolism,"lactate metabolism, iron-sulfur protein, oxidoreductase, energy metabolism",['Cell Wall & Envelope Biogenesis'],High,"KO annotation supports EC assignment; partner protein in L-lactate dehydrogenase complex, important for energy metabolism."
BFJEKD_01130,Transcriptional regulator HxlR-like,,2.42563076605624,,"transcriptional regulator, DNA-binding, helix-turn-helix",['Transcription Machinery & Regulators'],Medium,No KO or GO terms; annotation based on PFAM and COG; likely involved in transcriptional regulation.
BFJEKD_15210,Phage tail collar protein,,2.4223626761508,,"phage tail, structural protein, phage assembly",['Carbon Concentrating & Fixation'],Medium,"Phage tail collar domain protein, similar to BFJEKD_15205. Supports phage structural role; no KO or GO annotations."
BFJEKD_19530,Branched-chain amino acid ABC transporter permease,K02057,2.40445206799362,ABC transporters,"amino acid transport, ABC transporter, membrane transporter",['Carbon Concentrating & Fixation'],High,"Complete annotation with KO, GO, COG, and PFAM consistent for branched-chain amino acid ABC transporter permease."
BFJEKD_01035,oxygen-independent coproporphyrinogen III oxidase,K02495,2.40120818710553,Porphyrin and chlorophyll metabolism,"heme biosynthesis, porphyrin metabolism, radical SAM enzyme, coenzyme metabolism",['Mobile Genetic Elements & Plasmid'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with anaerobic heme biosynthesis enzyme; relevant for grouping in tetrapyrrole metabolism and differential expression under anaerobic conditions."
BFJEKD_18780,ribonuclease E/G,"K08300, K08301",2.38467518200026,RNA degradation,"RNA processing, endoribonuclease, RNA degradation",['Polyhydroxyalkanoates & Storage Lipids'],High,Central enzyme in RNA metabolism; important for gene expression regulation and RNA stability studies.
BFJEKD_03340,glycine--tRNA ligase beta subunit,K01879,2.37533390819517,Aminoacyl-tRNA biosynthesis,"amino acid biosynthesis, aminoacyl-tRNA synthetase, translation",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, GO, COG, and PFAM; beta subunit of glycyl-tRNA synthetase complex."
BFJEKD_05910,"ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component",K02049,2.36201961348678,ABC transporters,"membrane transporter, ABC transporter, ATPase",['Polyhydroxyalkanoates & Storage Lipids'],High,Complete annotation for ABC transporter ATPase component; key for transport and energy coupling in membrane transport systems.
BFJEKD_11350,phosphoribosylaminoimidazolesuccinocarboxamide synthase,K01923,2.35909237970899,Purine metabolism,"purine biosynthesis, amino acid transfer, biosynthetic enzyme, nucleotide metabolism, cellular metabolism",['Unknown & Hypothetical Proteins'],High,"Well-characterized enzyme in purine biosynthesis pathway, with extensive GO annotations and KO assignment."
BFJEKD_14815,Hypothetical protein,,2.35054611191943,,"hypothetical protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation or domain detected; likely uncharacterized protein. Use with caution in downstream analyses.
BFJEKD_12205,WD40 repeat protein with Peptidase C14 domain,,2.34332112725472,,"protease, WD40 repeat, protein binding",['Cell Wall & Envelope Biogenesis'],Medium,"Contains WD40 repeats and Peptidase C14 domain, suggesting a protease-related regulatory protein. Lacks KO and EC but has COG and GO supporting protease and protein binding functions."
BFJEKD_04895,hypothetical protein,,2.34276974062431,,"hypothetical protein, uncharacterized",['Cell Wall & Envelope Biogenesis'],Low,No annotation available; consider as unknown function in downstream analyses.
BFJEKD_12695,aerobic carbon-monoxide dehydrogenase small subunit,K03518,2.34005305023241,Carbon fixation pathways in prokaryotes,"carbon monoxide oxidation, energy metabolism, aerobic respiration, iron-sulfur protein",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with aerobic CO dehydrogenase small subunit; suitable for grouping in energy metabolism and CO oxidation pathways."
BFJEKD_07680,DNA polymerase III subunit beta,K02338,2.33855781279371,DNA replication,"DNA replication, processivity clamp, replication complex",['Cell Wall & Envelope Biogenesis'],High,Essential clamp subunit for DNA polymerase III; EC number inferred from KO; multiple PFAM domains confirm function.
BFJEKD_05610,autoinducer synthase,K13061,2.33672549518096,Quorum sensing,"quorum sensing, autoinducer synthase, signal transduction, cell-cell communication",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM; key enzyme in quorum sensing autoinducer synthesis; relevant for studies on bacterial communication and regulation."
BFJEKD_15960,glutamate--tRNA ligase,K01885,2.33630988283957,Aminoacyl-tRNA biosynthesis,"aminoacyl-tRNA synthetase, translation, protein biosynthesis",['Cell Wall & Envelope Biogenesis'],High,Well-annotated aminoacyl-tRNA synthetase essential for translation. KO and EC consistent. Important for grouping in translation and protein synthesis clusters.
BFJEKD_13840,Diaminopimelate epimerase,K01778,2.31961858765149,Lysine biosynthesis,"amino acid biosynthesis, lysine biosynthesis, diaminopimelate epimerase",['Unknown & Hypothetical Proteins'],High,Well-annotated enzyme in lysine biosynthesis pathway; useful for metabolic pathway grouping and expression analysis.
BFJEKD_18345,1-pyrroline-4-hydroxy-2-carboxylate deaminase (dihydrodipicolinate synthase family),K21062,2.29857547955922,"Phenylalanine, tyrosine and tryptophan biosynthesis","amino acid biosynthesis, lysine biosynthesis, dihydrodipicolinate synthase family",['Secretion & Transport Systems'],High,KO and EC consistent; enzyme involved in lysine biosynthesis pathway; important for amino acid biosynthesis grouping.
BFJEKD_02885,ABC transporter permease ExoD,,2.29740718160922,ABC transporters,"exopolysaccharide export, ABC transporter","['Amino Acid Transport and Metabolism', 'Transporter']",Medium,Predicted inner membrane export permease for polysaccharide.
BFJEKD_05710,Branched-chain amino acid ABC transporter permease LivH,K01997,2.29456126885232,ABC transporters,"membrane transporter, ABC transporter, permease, amino acid transport","['Protein Folding, Quality Control & Stress Response']",High,Well annotated permease component of branched-chain amino acid ABC transporter; extensive GO terms support function.
BFJEKD_01285,Hypothetical protein,,2.29223829460077,,"hypothetical protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation available; treat as unknown for grouping and DE analysis.
BFJEKD_17920,"putative Fe-Mo cluster-binding protein, NifX family",,2.29195597031957,,"nitrogen fixation, Fe-Mo cluster binding, NifX family",['Unknown & Hypothetical Proteins'],Medium,"Protein likely involved in nitrogen fixation as an accessory Fe-Mo cluster-binding protein (NifX family). No KO or EC assigned, but COG and PFAM support nitrogen fixation role."
BFJEKD_00860,Ferrous iron transport protein A (FeoA),K04758,2.29123455725912,ABC transporters,"iron transport, membrane transporter, ferrous iron uptake","['Carbohydrate Interconversions', 'Glycosyltransferases', 'Cell Wall & Envelope Biogenesis']",High,Complete KO and COG annotations support confident assignment to ferrous iron transport system; useful for grouping iron uptake related proteins.
BFJEKD_00510,Pyruvate-flavodoxin oxidoreductase (NifJ),"K00169, K03737",2.28582363335415,"Carbon fixation pathways in prokaryotes, Nitrogen metabolism","energy metabolism, oxidoreductase, pyruvate metabolism, electron transfer, nitrogen fixation",['Pentose Phosphate & Sugar Interconversions'],High,"Comprehensive annotation with multiple KO terms, EC number, GO terms, and PFAM domains. Key enzyme in anaerobic energy metabolism and nitrogen fixation."
BFJEKD_16355,tRNA dihydrouridine synthase DusB,K05540,2.28175995764003,Aminoacyl-tRNA biosynthesis,"tRNA modification, RNA processing, translation",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO to EC mapping; involved in tRNA modification, important for translation efficiency and fidelity."
BFJEKD_19545,Deoxyribose-phosphate aldolase,K01619,2.2782089242379,Pentose phosphate pathway,"carbohydrate metabolism, aldolase, pentose phosphate pathway",['Amino Acid Biosynthesis'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM supporting carbohydrate metabolism function."
BFJEKD_05275,"cytochrome-c oxidase, cbb3-type subunit III",K00406,2.27539249488062,Oxidative phosphorylation,"respiration, cytochrome c oxidase, electron transport, membrane protein",['Cell Wall & Envelope Biogenesis'],High,"Part of cbb3-type cytochrome c oxidase complex, essential for microaerobic respiration."
BFJEKD_05605,"DNA-binding response regulator, NarL/FixJ family","K19731, K19732",2.27325702427884,Two-component system,"two-component system, response regulator, transcription regulation, signal transduction",['Protein Processing & Degradation'],High,Well-annotated response regulator with KO and PFAM domains; key role in bacterial signal transduction and transcriptional regulation; important for grouping in regulatory networks.
BFJEKD_17040,Hypothetical protein,,2.27261093358936,,"hypothetical protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation or domain detected; sequence suggests membrane localization but function unknown.
BFJEKD_07950,Lipoprotein subunit MlaA of the ABC-type intermembrane phospholipid transporter Mla,K04754,2.26826719135653,ABC transporters,"phospholipid transport, ABC transporter, membrane lipoprotein",['Cell Wall & Envelope Biogenesis'],High,Well-annotated lipoprotein subunit of Mla ABC transporter system; important for membrane lipid homeostasis; relevant for membrane transport and lipid transport functional grouping.
BFJEKD_19535,Heme ABC exporter ATP-binding protein CcmA,K02056,2.26429261749709,ABC transporters,"heme export, ABC transporter, ATPase, membrane transporter",['Amino Acid Biosynthesis'],High,Well-annotated ATP-binding cassette transporter involved in heme export; EC number inferred from KO.
BFJEKD_05955,cold-shock protein,K03704,2.26019952918859,,"cold shock response, RNA binding, stress response",['Amino Acid Biosynthesis'],High,KO and PFAM domain confirm cold shock protein function. Important for stress response grouping.
BFJEKD_10835,Hypothetical protein (possible pseudogene),,2.25487005607076,,"hypothetical protein, pseudogene, unknown function",['Cell Wall & Envelope Biogenesis'],Low,Annotated as possible pseudogene; no functional domains or annotations detected.
BFJEKD_04820,ATP synthase protein I,K02116,2.24985611509012,Oxidative phosphorylation,"ATP synthase, assembly factor, energy metabolism, membrane protein",['Toxin-Antitoxin & Phage Defense'],High,Protein I is involved in assembly of ATP synthase membrane sector; KO and PFAM domain confirm role; useful for grouping proteins involved in ATP synthase biogenesis.
BFJEKD_00310,Dipeptide ABC transporter permease DppC,"K12370, K02034",2.24572155505861,ABC transporters,"membrane transporter, ABC transporter, peptide transport",['Secretion & Transport Systems'],High,Well-annotated permease component of dipeptide ABC transporter system; multiple KO terms confirm function; no EC number as permeases are not enzymes.
BFJEKD_00545,transketolase,K00615,2.2307462557518,Pentose phosphate pathway,"pentose phosphate pathway, carbohydrate metabolism, thiamine pyrophosphate-dependent enzyme",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, EC, COG, PFAM and relevant GO terms; key enzyme in pentose phosphate pathway, important for grouping in carbohydrate metabolism and differential expression under metabolic shifts."
BFJEKD_16435,adenosylmethionine decarboxylase,K01611,2.23019173455631,Arginine and proline metabolism,"polyamine biosynthesis, decarboxylase, amino acid metabolism",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domain; key enzyme in polyamine biosynthesis pathway."
BFJEKD_17215,arginyltransferase,K21420,2.2150718534562,Aminoacyl-tRNA biosynthesis,"protein modification, arginylation, posttranslational modification",['Protein Processing & Degradation'],High,Well-annotated enzyme involved in protein arginylation; important for posttranslational modification grouping and expression analysis.
BFJEKD_17575,Ferredoxin,,2.21151689976167,,"ferredoxin, electron transport, iron-sulfur protein",['Protein Processing & Degradation'],Medium,No KO or EC assigned; ferredoxin involved in electron transfer; important in redox reactions.
BFJEKD_01200,RNA polymerase sigma factor (ECF subfamily),K03088,2.19201428835459,RNA polymerase,"transcription, sigma factor, regulation",['Polyhydroxyalkanoates & Storage Lipids'],High,Well-annotated sigma factor involved in transcription regulation; important for gene expression control and regulatory network analyses.
BFJEKD_19025,Serine/threonine protein kinase,,2.18624586020504,,"protein kinase, signal transduction",['Cell Wall & Envelope Biogenesis'],Low,"Annotated as serine/threonine protein kinase by description only; no KO, EC, GO, COG, or PFAM domains detected. Annotation is tentative; may be grouped under signaling proteins."
BFJEKD_10535,Hybrid sensor histidine kinase/response regulator CitB,,2.1844961010469,,"two-component system, histidine kinase, response regulator, signal transduction",['Amino Acid Biosynthesis'],Medium,No KO assigned; domain architecture and GO terms strongly support two-component hybrid sensor kinase function.
BFJEKD_12200,"Peptidase C14, metacaspase-1",K22684,2.17942317287978,,"protease, caspase-like, programmed cell death",['Toxin-Antitoxin & Phage Defense'],High,"Well-annotated metacaspase with KO, EC, extensive GO terms, and PFAM domains. Important for grouping under proteolysis and cell death-related functions."
BFJEKD_03350,hypothetical protein,,2.17816489337962,,"hypothetical protein, unknown function",['Amino Acid Biosynthesis'],Low,No functional annotation or domain detected; treat as unknown for grouping and DE analysis.
BFJEKD_18405,Glutamine synthetase,K01915,2.17530570779889,"Nitrogen metabolism, Glycine, serine and threonine metabolism","glutamine biosynthesis, nitrogen metabolism, amino acid biosynthesis, enzyme",['Toxin-Antitoxin & Phage Defense'],High,Complete and well-supported annotation; key enzyme in nitrogen assimilation and amino acid biosynthesis pathways.
BFJEKD_03670,"Proline 4-hydroxylase (includes Rps23 Pro-64 3,4-dihydroxylase Tpa1), contains SM-20 domain",,2.16985684862079,,"2OG-Fe(II) oxygenase, proline hydroxylation, post-translational modification, oxidoreductase",['Unknown & Hypothetical Proteins'],High,Well-annotated oxygenase with GO and COG support; no KO or EC assigned but function is clear; relevant for protein modification pathways.
BFJEKD_18095,Hypothetical protein,,2.1631750527437,,"hypothetical protein, unknown function",['Amino Acid Biosynthesis'],Low,No functional annotation or domain detected; sequence provided but no significant hits found.
BFJEKD_12035,Leucine-rich repeat (LRR) protein,K13730,2.15764326224435,,"leucine-rich repeat, protein binding, signal transduction",['Unknown & Hypothetical Proteins'],Medium,"LRR domain and KO indicate involvement in protein-protein interactions, likely in signaling or recognition. No enzymatic activity assigned."
BFJEKD_02775,RNA polymerase-binding protein DksA,K06204,2.15011385788357,RNA polymerase,"transcription regulation, RNA polymerase binding, amino acid biosynthesis regulation",['Unknown & Hypothetical Proteins'],High,Key transcription factor modulating rRNA and amino acid biosynthesis gene expression.
BFJEKD_00775,Putative DNA-binding transcriptional regulator YobV (HTH and WYL domains),,2.14730170351237,,"transcriptional regulator, DNA binding, HTH domain, WYL domain",['Mobile Genetic Elements & Plasmid'],Medium,Likely a transcriptional regulator with DNA-binding HTH and WYL domains; no KO or GO terms assigned but domain and COG support regulatory function.
BFJEKD_12535,"Lipopolysaccharide biosynthesis protein, LPS:glycosyltransferase",,2.14566364316156,,"glycosyltransferase, lipopolysaccharide biosynthesis, cell envelope biogenesis",['Protein Processing & Degradation'],Low,"No KO, EC, or GO terms; annotation based on product name and COG category; likely involved in LPS biosynthesis."
BFJEKD_06120,DNA-binding response regulator DpiB,,2.14398589752081,,"two-component system, signal transduction, phosphodiesterase, c-di-GMP metabolism",['Carbon Concentrating & Fixation'],Medium,"Annotated as a response regulator with EAL domain indicating c-di-GMP phosphodiesterase activity; no KO or EC fully assigned, EC inferred from domain and GO."
BFJEKD_09640,hypothetical protein,,2.14222558589393,,"hypothetical protein, unknown function",['Unknown & Hypothetical Proteins'],Low,"No functional annotation available; no KO, GO, COG, or PFAM domains detected."
BFJEKD_03075,Permease of the drug/metabolite transporter (DMT) superfamily,,2.12631202118837,,"membrane transporter, drug/metabolite transporter, DMT superfamily",['Gluconeogenesis & Fructose Metabolism Enzyme'],Medium,"Likely involved in transport of small molecules across membrane; no KO or EC assigned, but domain and COG support transporter function."
BFJEKD_12710,"ATPase (AAA domain, dynein-related subfamily)",,2.11027100546566,,"ATPase, molecular chaperone, protein remodeling",['Amino Acid Biosynthesis'],Medium,No KO or EC assigned; annotation based on PFAM and GO; likely involved in ATP-dependent protein remodeling or chaperone activity; useful for grouping under ATPase or chaperone functions.
BFJEKD_02515,dCTP deaminase,K01494,2.10317735478341,Pyrimidine metabolism,"nucleotide metabolism, pyrimidine biosynthesis, deaminase enzyme",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent; suitable for grouping under nucleotide metabolism and pyrimidine biosynthesis."
BFJEKD_17220,ABC transporter substrate-binding protein,K11688,2.09936776218734,Phosphotransferase system (PTS),"membrane transporter, TRAP transport system, substrate-binding protein",['Cell Wall & Envelope Biogenesis'],High,Complete KO and GO annotations support role in TRAP transport; relevant for transport-related functional grouping and expression studies.
BFJEKD_12875,Nitrogen fixation protein NifZ,K02597,2.09851965802343,Nitrogen metabolism,"nitrogen fixation, nitrogenase accessory protein",['Amino Acid Biosynthesis'],High,KO and GO terms confirm role in nitrogen fixation; no EC assigned as it is not an enzyme with EC number.
BFJEKD_09010,Carbon starvation protein CstA,K06200,2.09799746145754,ABC transporters,"transporter, carbon starvation response, membrane transporter, peptide transport",['Unknown & Hypothetical Proteins'],High,KO annotation present and consistent with GO and PFAM; involved in peptide transport during carbon starvation.
BFJEKD_08610,CRISPR-associated endonuclease Cas1/Cas4 fusion,"K15342, K07464",2.09297846757975,RNA degradation,"CRISPR-Cas system, endonuclease, exonuclease, adaptive immunity, DNA repair",['Polyhydroxyalkanoates & Storage Lipids'],High,"Fusion protein with Cas1 and Cas4 domains, involved in spacer integration and DNA cleavage; important for adaptive immunity and DNA repair functional grouping."
BFJEKD_12885,SIR2 family protein,K11409,2.08071698256997,Protein processing in endoplasmic reticulum,"protein deacetylase, posttranslational modification, NAD-dependent enzyme",['Amino Acid Biosynthesis'],High,SIR2 domain and KO K11409 confirm NAD-dependent deacetylase activity; important for regulation of protein function.
BFJEKD_13210,VapC toxin family PIN domain ribonuclease,,2.0805772218169,,"toxin-antitoxin system, ribonuclease, toxin, RNA metabolism",['Unknown & Hypothetical Proteins'],High,Toxin component of TA module; PIN domain ribonuclease activity confirmed by GO and PFAM.
BFJEKD_14590,malonate transporter subunit MadM,,2.08022272171698,,"malonate transporter, sodium symporter, membrane transporter",['Unknown & Hypothetical Proteins'],Medium,No KO or EC; GO term suggests sodium symporter activity; likely works with MadL in malonate uptake.
BFJEKD_19525,ABC transporter permease,K02057,2.07882749270095,ABC transporters,"membrane transporter, ABC transporter, amino acid transport",['Secretion & Transport Systems'],High,Complete annotation supporting role in branched-chain amino acid transport via ABC transporter system.
BFJEKD_04360,von Willebrand factor type A domain protein,K07114,2.07759254295226,ABC transporters,"membrane transporter, channel, von Willebrand factor domain","['Protein Folding, Quality Control & Stress Response']",High,"KO K07114 corresponds to Ca-activated chloride channel homolog, supported by PFAM VWA domains. Strong evidence for membrane transport function, useful for transporter grouping."
BFJEKD_16050,Hypothetical protein,,2.06865325195274,,"hypothetical protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation available; sequence alone insufficient for confident functional prediction.
BFJEKD_12700,aerobic carbon-monoxide dehydrogenase large subunit,K03520,2.06612696367024,Carbon fixation pathways in prokaryotes,"carbon monoxide oxidation, energy metabolism, aerobic respiration, molybdenum enzyme",['Unknown & Hypothetical Proteins'],High,"Well-annotated large subunit of aerobic CO dehydrogenase; key for CO oxidation and energy metabolism; consistent KO, EC, GO, COG, and PFAM domains."
BFJEKD_17205,flagellar motor protein MotB,K02557,2.06353763041737,Flagellar assembly,"flagellar motor, proton channel, cell motility",['Amino Acid Biosynthesis'],Medium,KO and COG support flagellar motor function; lack of GO terms reduces annotation completeness but PFAM domains confirm membrane proton channel role.
BFJEKD_02540,Hypothetical protein,,2.06158609371411,,"hypothetical protein, metal ion binding",['Cell Wall & Envelope Biogenesis'],Low,Only a single GO term related to metal ion binding is available; no other annotations or domain hits. Annotation is tentative.
BFJEKD_03745,EamA domain-containing protein,K08978,2.06043591211705,ABC transporters,"membrane transporter, solute transport",['Cell Wall & Envelope Biogenesis'],High,EamA domain proteins are typically small molecule transporters; KO K08978 corresponds to a transporter family involved in membrane transport.
BFJEKD_08605,CRISPR-associated endonuclease Cas2,K09951,2.05026081281011,RNA degradation,"CRISPR-Cas system, endonuclease, adaptive immunity, RNA processing",['Cell Wall & Envelope Biogenesis'],High,Well-annotated CRISPR-associated endonuclease Cas2 involved in spacer integration and RNA cleavage; key for adaptive immunity grouping and differential expression under phage infection.
BFJEKD_12840,Signal transduction histidine kinase regulating phosphoglycerate transport system,"K07791, K01990",2.04483506227855,"Two-component system, Bacterial chemotaxis","two-component system, signal transduction, histidine kinase, phosphodiesterase",['Polyhydroxyalkanoates & Storage Lipids'],High,Contains typical domains for histidine kinase and cyclic-di-GMP metabolism; involved in environmental sensing and regulation of transport.
BFJEKD_19020,tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO,,2.02620524403333,,"tRNA modification, methyltransferase",['Cell Wall & Envelope Biogenesis'],Medium,"Protein is a tRNA methyltransferase involved in tRNA modification; lacks KO and GO annotations, but PFAM and COG support function. Useful for grouping under RNA modification enzymes."
BFJEKD_17925,Radical SAM domain-containing protein YidF,K06871,2.01224703866862,Folate biosynthesis,"radical SAM, cofactor biosynthesis, folate biosynthesis",['Amino Acid Biosynthesis'],High,KO K06871 corresponds to radical SAM enzyme involved in folate biosynthesis. GO terms and PFAM domains support radical SAM function. No EC assigned as typical for radical SAM enzymes.
BFJEKD_09680,gamma-glutamyltransferase,K00681,2.01103667568124,"Glutathione metabolism, Glutamate metabolism","amino acid metabolism, glutathione metabolism, transferase, membrane-associated enzyme",['Toxin-Antitoxin & Phage Defense'],High,Complete KO and EC annotations; involved in glutathione and amino acid metabolism; important for oxidative stress response and detoxification.
BFJEKD_00840,pyruvate kinase,K00873,1.99892573042545,"Glycolysis / Gluconeogenesis, Pyruvate metabolism","carbohydrate metabolism, kinase, glycolysis","['Carbohydrate Interconversions', 'Glycosyltransferases', 'Cell Wall & Envelope Biogenesis']",High,"Well-annotated enzyme central to glycolysis; strong evidence from KO, EC, GO, and COG; key for metabolic pathway grouping."
BFJEKD_11140,hypothetical protein,,1.99779552670113,,hypothetical protein,['Unknown & Hypothetical Proteins'],Low,Lacks functional annotations; may be uncharacterized or novel. Further analysis needed for grouping or DE.
BFJEKD_12910,ABC-type amino acid transport system substrate-binding protein,K09969,1.99551701593552,ABC transporters,"amino acid transport, ABC transporter, substrate-binding protein, periplasmic component","['Protein Folding, Quality Control & Stress Response']",High,"Substrate-binding protein of ABC-type amino acid transporter with clear KO, COG, GO, and PFAM domain support."
BFJEKD_00370,Putative N-acetyltransferase YhbS,K03824,1.99490229116621,Amino sugar and nucleotide sugar metabolism,"acetyltransferase, protein modification, metabolism",['Cofactors & Vitamin Metabolism'],High,KO annotation supports acetyltransferase function; EC partially inferred. PFAM domains confirm acetyltransferase activity. Suitable for grouping under protein modification and metabolism.
BFJEKD_17210,"Uncharacterized membrane protein YckC, RDD family",,1.95446293662226,,"membrane protein, uncharacterized",['Amino Acid Biosynthesis'],Low,No KO or GO annotations; function unknown; only PFAM and COG suggest membrane localization; treat as unknown in grouping and DE analysis.
BFJEKD_03950,LPS export ABC transporter permease LptG,K11720,1.94855864835147,Two-component system,"lipopolysaccharide transport, membrane transporter, ABC transporter",['Secretion & Transport Systems'],High,"KO K11720 corresponds to LptG, part of LPS export system. Strong evidence from GO and COG. No EC number as transporter."
BFJEKD_13420,phosphoserine transaminase,K00831,1.94730496076047,"Glycine, serine and threonine metabolism","amino acid metabolism, serine biosynthesis, aminotransferase",['Unknown & Hypothetical Proteins'],High,Complete annotation; important enzyme in serine biosynthesis and amino acid metabolism.
BFJEKD_03425,photosynthetic reaction center subunit M,K08929,1.94480681805846,Photosynthesis,"photosynthesis, reaction center, membrane protein",['Amino Acid Biosynthesis'],High,"Key subunit of photosynthetic reaction center; well annotated with KO, GO, PFAM; no EC as expected."
BFJEKD_14810,Hypothetical protein,,1.94071565740974,,"hypothetical protein, unknown function",['Toxin-Antitoxin & Phage Defense'],Low,No functional annotation or domain detected; likely uncharacterized protein. Use with caution in downstream analyses.
BFJEKD_13215,Putative transcription regulator protein,K04761,1.93825833805804,Two-component system,"transcription regulator, DNA-binding, two-component system",['Secretion & Transport Systems'],High,KO maps to LysR-type transcriptional regulator involved in two-component systems.
BFJEKD_15390,Serine/threonine protein phosphatase (Calcineurin-like phosphoesterase),K07313,1.9380495863218,Oocyte meiosis,"protein phosphatase, signal transduction, cell cycle regulation, phosphorylation, enzyme",['Carbon Concentrating & Fixation'],High,"Complete annotation with KO, EC, PFAM, and extensive GO terms. Relevant for signaling and cell cycle regulation studies."
BFJEKD_01535,Cyclic di-GMP metabolism protein with GGDEF and EAL domains,,1.93688916920707,,"signal transduction, cyclic di-GMP metabolism, membrane protein",['Translation & Ribosome Biogenesis'],Medium,No KO or EC assigned; annotation based on PFAM and GO terms. Likely a membrane-bound diguanylate cyclase/phosphodiesterase involved in cyclic di-GMP signaling.
BFJEKD_18330,"DNA-binding transcriptional regulator, GntR family",,1.92872178644028,,"transcription regulation, DNA-binding, GntR family",['Polyhydroxyalkanoates & Storage Lipids'],High,Well-annotated transcriptional regulator with typical GntR family domains; suitable for grouping under transcription factors.
BFJEKD_17855,1-phosphofructokinase,K00882,1.92797385150502,Glycolysis / Gluconeogenesis,"glycolysis, carbohydrate kinase, fructose metabolism, cytosolic enzyme",['Cell Wall & Envelope Biogenesis'],High,Complete KO and EC mapping; central enzyme in fructose metabolism and glycolysis.
BFJEKD_06185,Branched-chain amino acid ABC transporter substrate-binding protein,K01999,1.92157846392894,ABC transporters,"ABC transporter, branched-chain amino acid transport, substrate-binding protein, membrane transporter",['Unknown & Hypothetical Proteins'],Medium,No GO terms available; KO and COG consistent with substrate-binding protein of branched-chain amino acid ABC transporter.
BFJEKD_19290,Amino acid ABC transporter substrate-binding protein,"K02030, K23055",1.91851533755896,"ABC transporters, Transporters","amino acid biosynthesis, membrane transporter, ABC transporter, substrate-binding protein",['Cell Wall & Envelope Biogenesis'],Medium,KO and PFAM domains support substrate-binding function in amino acid ABC transporters. Lack of GO and EC annotations lowers confidence slightly. Important for grouping in amino acid transport.
