Locus_Tag,Protein Name,KO_IDs_list,log2FC,KEGG_Pathways_list,Tags_list,Subcategories,Confidence_Score,Notes
BFJEKD_14150,DUF2892 domain-containing protein,,-2.74821838978395,,"unknown function, DUF",['Amino Acid Biosynthesis'],Low,"No functional annotation available; no KO, EC, GO, or COG terms; likely hypothetical or uncharacterized protein."
BFJEKD_13475,Helix-turn-helix XRE-family transcriptional regulator,,-2.73693002988152,,"transcriptional regulator, DNA binding, XRE family",['Unknown & Hypothetical Proteins'],Medium,"Typical XRE-family HTH domain transcriptional regulator; no KO or COG assigned, annotation based on PFAM and GO DNA binding."
BFJEKD_03780,"DNA-binding transcriptional regulator, MocR family",,-2.73501094070502,,"transcriptional regulator, MocR family, DNA-binding, aminotransferase domain, gene regulation",['Carbon Concentrating & Fixation'],Medium,No KO or EC assigned; GO terms and COG support transcriptional regulator function with aminotransferase domain. Useful for regulatory network analysis.
BFJEKD_01465,Hypothetical protein,,-2.72732042256888,,"hypothetical protein, unknown function",NA,Low,No functional annotation or domain detected; likely uncharacterized protein.
BFJEKD_15980,alpha-amylase (maltose alpha-D-glucosyltransferase),K05343,-2.72316225767083,Starch and sucrose metabolism,"starch metabolism, alpha-amylase, carbohydrate metabolism, hydrolase",['Toxin-Antitoxin & Phage Defense'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with starch degradation function. Suitable for grouping in carbohydrate metabolism and differential expression related to polysaccharide utilization."
BFJEKD_03935,Small-conductance mechanosensitive channel MscS,K22044,-2.71746027112621,Bacterial secretion system,"mechanosensitive channel, ion channel, membrane protein",['Unknown & Hypothetical Proteins'],High,Well-characterized mechanosensitive channel involved in osmotic stress response.
BFJEKD_09595,MoxR-like ATPase,K03924,-2.70185149037533,RNA degradation,"AAA+ ATPase, chaperone, protein folding, RNA metabolism",['Cell Wall & Envelope Biogenesis'],High,"Strong evidence for AAA+ ATPase function involved in protein folding and RNA metabolism; well supported by KO, COG, PFAM, and GO."
BFJEKD_13490,Multidrug efflux RND transporter permease subunit AdeB,"K18138, K18146",-2.69300990373252,ABC transporters,"efflux transporter, RND transporter, multidrug resistance, membrane transporter",['Secretion & Transport Systems'],High,AdeB is a well-known RND family multidrug efflux pump permease; KO and GO terms strongly support function.
BFJEKD_04085,Sugar transferase involved in LPS biosynthesis,K00781,-2.68347013857605,Lipopolysaccharide biosynthesis,"glycosyltransferase, LPS biosynthesis, cell envelope biogenesis",['Cell Wall & Envelope Biogenesis'],High,Sugar transferase involved in LPS biosynthesis with matching COG and PFAM domains; GO terms support function.
BFJEKD_02000,DNA-directed RNA polymerase subunit beta',K03046,-2.67886697845464,RNA polymerase,"RNA polymerase, transcription, genetic information processing",['Secretion & Transport Systems'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM domains supporting RNA polymerase beta' subunit function. Suitable for grouping under transcription machinery."
BFJEKD_18630,"2-polyprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinol methylase (UbiG)",K03183,-2.66086976891719,Ubiquinone and other terpenoid-quinone biosynthesis,"methyltransferase, ubiquinone biosynthesis, cofactor metabolism, secondary metabolism",['Carbon Concentrating & Fixation'],High,KO and EC assigned; key enzyme in ubiquinone biosynthesis; relevant for cofactor metabolism and secondary metabolite clusters.
BFJEKD_05020,Response regulator CheY homolog,,-2.65934719593769,,"two-component system, response regulator, signal transduction",['Unknown & Hypothetical Proteins'],High,Typical CheY-like response regulator involved in bacterial signal transduction; useful for grouping with other two-component system proteins.
BFJEKD_03645,stress-induced protein,K06884,-2.65088693956118,,"stress response, acidophilic repeat protein, uncharacterized",['Toxin-Antitoxin & Phage Defense'],Low,Lacks COG and GO annotations; KO and PFAM indicate stress-related function; annotation incomplete.
BFJEKD_09620,Glutathionyl-hydroquinone reductase,K07393,-2.64102503529251,Glutathione metabolism,"glutathione metabolism, detoxification, redox metabolism, stress response",['Secretion & Transport Systems'],High,"Strongly supported glutathione-dependent reductase involved in detoxification and redox balance; complete KO, EC, GO, COG, and PFAM annotations."
BFJEKD_09645,SH3 domain-containing protein,,-2.63490542200779,,"SH3 domain, protein-protein interaction, unknown function",['Amino Acid Biosynthesis'],Medium,Contains SH3 domain suggesting role in protein-protein interactions; no further functional annotation available.
BFJEKD_10575,cytochrome bd ubiquinol oxidase subunit II,K00426,-2.63115653880328,Oxidative phosphorylation,"respiratory chain, oxidative phosphorylation, membrane protein, electron transport, heme protein",['Toxin-Antitoxin & Phage Defense'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM supporting respiratory oxidase function; suitable for grouping under energy metabolism and oxidative phosphorylation."
BFJEKD_11220,LysR family transcriptional regulator,,-2.62979191695999,,"transcription regulation, LysR family, DNA binding",['Polyhydroxyalkanoates & Storage Lipids'],High,Typical LysR-type transcriptional regulator involved in gene expression control; useful for grouping under transcription factors.
BFJEKD_11875,Type IV secretion system protein TrbD,K20529,-2.62714729579005,Bacterial secretion system,"type IV secretion system, conjugal transfer, membrane protein",['Secretion & Transport Systems'],High,Well-annotated type IV secretion system protein involved in bacterial conjugation; useful for grouping secretion system components.
BFJEKD_10570,cytochrome ubiquinol oxidase subunit I,K00425,-2.62573270394557,Oxidative phosphorylation,"respiration, oxidative phosphorylation, cytochrome bd oxidase, electron transport chain, membrane protein","['Protein Folding, Quality Control & Stress Response']",High,Well-annotated respiratory enzyme; key for energy metabolism grouping and differential expression under aerobic/anaerobic conditions.
BFJEKD_02700,acyltransferase,K16568,-2.62483526570603,Glycerophospholipid metabolism,"acyltransferase, lipid metabolism, transferase",['Mobile Genetic Elements & Plasmid'],Medium,KO assigned but no EC; acyltransferase family likely involved in lipid modification.
BFJEKD_06765,NADPH:quinone reductase,K00344,-2.6225956205247,Oxidative phosphorylation,"oxidoreductase, quinone reductase, NADPH-dependent, energy metabolism",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, EC, COG, PFAM and relevant GO terms; suitable for grouping under oxidoreductases and energy metabolism."
BFJEKD_11880,Type IV secretion system protein TrbC (VirB2 family),K20528,-2.60608293196168,Bacterial secretion system,"type IV secretion system, conjugal transfer, membrane protein",['Carbon Concentrating & Fixation'],High,Confirmed type IV secretion system pilus component; important for conjugation and secretion system grouping.
BFJEKD_01760,Hemerythrin HHE cation binding protein,,-2.60226144993071,,"oxygen binding, metal ion binding, hemerythrin domain","['Cell Wall & Envelope Biogenesis', 'Membrane Transporter']",High,Presence of Hemerythrin PFAM domain supports oxygen/iron binding function.
BFJEKD_11440,SnoaL-like domain-containing protein,,-2.59966427920343,,"polyketide cyclase, secondary metabolism, SnoaL-like domain",['Unknown & Hypothetical Proteins'],Medium,"SnoaL-like domain suggests role in polyketide biosynthesis or secondary metabolism; no KO, EC, or GO annotations available. Moderate confidence based on domain function."
BFJEKD_03460,chlorophyll synthesis pathway protein BchC,K11337,-2.58122556159894,Porphyrin and chlorophyll metabolism,"photosynthesis, bacteriochlorophyll biosynthesis, oxidoreductase, dehydrogenase","['Protein Folding, Quality Control & Stress Response']",High,KO to EC mapping completed; consistent with bacteriochlorophyll biosynthesis; important for photosynthesis functional grouping.
BFJEKD_01380,Fe-S cluster assembly ATPase SufC,K09013,-2.58038030769905,Aminoacyl-tRNA biosynthesis,"iron-sulfur cluster assembly, ATPase, energy metabolism",['DNA Recombination & Repair'],High,SufC is an ATPase component of the SUF complex; essential for energy-dependent Fe-S cluster assembly.
BFJEKD_18620,Glycosyltransferase family 1 involved in cell wall biosynthesis,K00790,-2.57815252557531,Lipopolysaccharide biosynthesis,"glycosyltransferase, cell wall biosynthesis, lipopolysaccharide, carbohydrate metabolism",['Secretion & Transport Systems'],Medium,No GO terms provided but COG and PFAM strongly support glycosyltransferase function; KO inferred from COG and PFAM; important for cell wall biosynthesis grouping.
BFJEKD_00525,HTH-type transcriptional regulator CbbR,K21703,-2.57146360831376,,"transcriptional regulator, LysR family, CO2 response regulator",['Pentose Phosphate & Sugar Interconversions'],High,Regulates expression of Calvin cycle genes including cbb operon; important for CO2-responsive transcriptional control.
BFJEKD_12085,PepSY-associated transmembrane region protein (PiuB),,-2.57142504909333,,"iron-regulated protein, membrane protein",['Protein Processing & Degradation'],Medium,Annotated as iron-regulated membrane protein with PepSY_TM domain; lacks KO and GO terms; likely involved in iron homeostasis or transport; useful for grouping under iron metabolism.
BFJEKD_09070,Co2+/Mg2+ efflux protein ApaG,K06195,-2.56966797461865,Bacterial secretion system,"metal ion transport, efflux transporter, cation homeostasis",['Unknown & Hypothetical Proteins'],Medium,Annotation based on KO and PFAM domain DUF525; function related to metal ion efflux but exact mechanism unclear; useful for grouping metal ion transporters.
BFJEKD_01410,"Cellulose 1,4-beta-cellobiosidase",K21449,-2.56513174278988,Starch and sucrose metabolism,"cellulose degradation, carbohydrate metabolism, extracellular enzyme",['Unknown & Hypothetical Proteins'],High,"KO annotation K21449 corresponds to EC 3.2.1.91, confirming cellulase activity. PFAM domains DUF2793 and Phage_fiber_2 may indicate carbohydrate binding or structural features. Suitable for grouping under carbohydrate-active enzymes."
BFJEKD_19505,malto-oligosyltrehalose trehalohydrolase,K01236,-2.55893975530536,Starch and sucrose metabolism,"trehalose metabolism, carbohydrate metabolism, glycoside hydrolase",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with trehalose biosynthesis function."
BFJEKD_00020,Transcriptional regulator SpoVT/AbrB family,,-2.55756534670263,,"transcriptional regulator, antitoxin, SpoVT/AbrB family",['Transcription Machinery & Regulators'],Medium,Likely functions as transcriptional regulator and antitoxin; lacks KO and GO annotations; PFAM domain supports regulatory role; relevant for toxin-antitoxin system regulation.
BFJEKD_04215,AraC family transcriptional regulator,,-2.5571391711743,,"transcriptional regulator, AraC family, DNA binding, gene expression control",['Secretion & Transport Systems'],High,"Strong evidence from GO, COG, and PFAM; typical AraC family regulator involved in transcriptional control."
BFJEKD_06880,nucleotide exchange factor GrpE,K03687,-2.55184843493256,Protein processing in endoplasmic reticulum,"molecular chaperone, heat shock response, protein folding, stress response","['Protein Folding, Quality Control & Stress Response']",High,Well-characterized nucleotide exchange factor for DnaK with strong domain and GO evidence; no EC number as expected.
BFJEKD_01615,Acetoin utilization protein (Histone deacetylase family),,-2.5456973596656,,"deacetylase, acetoin metabolism, posttranslational modification","['Amino Acid Metabolism', 'Stress Response']",Medium,No KO or EC assigned; GO and PFAM support deacetylase function; may play role in acetoin utilization and transcription regulation.
BFJEKD_09670,ligand-binding protein SH3 domain,,-2.54532975374214,,"protein binding, SH3 domain, protein interaction","['Protein Folding, Quality Control & Stress Response']",Medium,Limited functional annotation; domain indicates role in protein interactions; useful for grouping by domain architecture.
BFJEKD_04680,Outer membrane cobalamin receptor protein BtuB,K02014,-2.54017073767119,ABC transporters,"cobalamin transport, TonB-dependent receptor, outer membrane transporter, membrane transporter",['Carbon Concentrating & Fixation'],High,Outer membrane receptor for cobalamin (vitamin B12) uptake; TonB-dependent transport system.
BFJEKD_06910,"RNA 2',3'-cyclic phosphodiesterase",K01975,-2.53676627724628,RNA degradation,"RNA processing, phosphodiesterase, RNA degradation",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains. Relevant for RNA metabolism and processing studies."
BFJEKD_18845,Polyphosphate kinase,K00937,-2.53568622322624,Glycerophospholipid metabolism,"polyphosphate biosynthesis, kinase, inorganic ion metabolism, stress response",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains; key enzyme for polyphosphate metabolism and cellular stress adaptation."
BFJEKD_07695,"Killer suppression protein HigA, putative",,-2.52337400049962,,"plasmid maintenance, toxin-antitoxin system, plasmid stability",['Toxin-Antitoxin & Phage Defense'],Low,"No KO, EC, GO, COG, or PFAM domains detected; annotation based on product name only; putative antitoxin function inferred from name; low confidence for functional grouping."
BFJEKD_07700,Plasmid maintenance system antidote protein VapI,K18831,-2.5084649400456702,,"plasmid maintenance, toxin-antitoxin system, DNA binding, transcriptional regulator",['Toxin-Antitoxin & Phage Defense'],Medium,KO and COG support toxin-antitoxin system function; PFAM domains indicate DNA binding and peptidase activity; suitable for grouping with plasmid stability and stress response.
BFJEKD_04690,iron ABC transporter permease FepD,K02015,-2.49977694064771,ABC transporters,"iron transport, ABC transporter, membrane permease",['Unknown & Hypothetical Proteins'],High,Complete annotation with KO and COG supporting iron ABC transporter permease function; useful for grouping iron uptake systems.
BFJEKD_13055,DUF892 domain-containing protein,,-2.49446976341866,,"unknown function, DUF892",['Amino Acid Biosynthesis'],Low,No functional annotation available; domain of unknown function; low confidence for functional grouping.
BFJEKD_03590,"Uncharacterized protein YkgJ, contains CxxCxxCC motif",K06940,-2.49000797876456,Two-component system,"metal binding, zinc binding, iron binding, stress response",['Secretion & Transport Systems'],Medium,KO K06940 linked to metal-binding proteins involved in stress response; COG and PFAM support metal ion binding; no GO or EC available.
BFJEKD_16600,Carbonate dehydratase (Carbonic anhydrase),K01674,-2.48678029893836,Carbon fixation pathways in prokaryotes,"carbonic anhydrase, CO2 metabolism, carbon fixation","['Protein Folding, Quality Control & Stress Response']",High,"Complete annotation with KO, EC, GO, and COG; key enzyme in CO2 metabolism and carbon fixation pathways; important for grouping in metabolic and environmental response analyses."
BFJEKD_17560,Hypothetical protein,,-2.48609094346797,,"hypothetical protein, unknown function",['Unknown & Hypothetical Proteins'],Low,No functional annotation available; likely uncharacterized protein. Exclude or treat cautiously in downstream analyses.
BFJEKD_05175,Site-specific DNA recombinase SpoIVCA / DNA invertase PinE,,-2.4851196247896,,"site-specific recombinase, DNA recombination, DNA repair",['Toxin-Antitoxin & Phage Defense'],High,"Strong evidence from GO terms, COG category, and PFAM domain supports function as site-specific recombinase involved in DNA recombination."
BFJEKD_17885,indolepyruvate oxidoreductase subunit beta,K00180,-2.48502826240828,Carbon fixation pathways in prokaryotes,"oxidoreductase, ferredoxin oxidoreductase, energy metabolism, carbon fixation",['Unknown & Hypothetical Proteins'],High,Well-annotated enzyme involved in anaerobic metabolism and carbon fixation. Important for energy metabolism studies.
BFJEKD_01375,Fe-S cluster assembly protein SufD,K09015,-2.48110893026663,Aminoacyl-tRNA biosynthesis,"iron-sulfur cluster assembly, Fe-S maturation",['Transcription Machinery & Regulators'],High,SufD is a key component of the SUF Fe-S cluster assembly complex; well supported by KO and GO.
BFJEKD_17785,7-cyano-7-deazaguanine synthase QueC,K06920,-2.47549084984609,Queuosine and archaeosine biosynthesis,"queuosine biosynthesis, nucleotide modification, secondary metabolism",['Cell Wall & Envelope Biogenesis'],High,Well-annotated enzyme in queuosine biosynthesis pathway; important for tRNA modification studies.
BFJEKD_17165,acyl-CoA dehydrogenase,K11538,-2.47393484172943,Fatty acid degradation,"fatty acid metabolism, beta oxidation, acyl-CoA dehydrogenase, lipid metabolism",['Unknown & Hypothetical Proteins'],High,Annotation consistent with isobutyryl-CoA dehydrogenase function; KO supports fatty acid degradation role; useful for lipid metabolism clustering.
BFJEKD_12495,Glycoside hydrolase family 130 protein,,-2.47314870086672,,"carbohydrate metabolism, glycoside hydrolase, hydrolase",['Secretion & Transport Systems'],Medium,Annotated as glycosidase with PFAM Glyco_hydro_130 and COG2152 (carbohydrate metabolism). No KO or EC available; likely involved in carbohydrate degradation.
BFJEKD_13405,DUF4139 domain-containing protein,,-2.47003333310351,,"unknown function, DUF4139",['Secretion & Transport Systems'],Low,No functional annotation beyond domain of unknown function; limited utility for functional grouping or DE analysis.
BFJEKD_08170,Cystathionine gamma-synthase MetC,"K01739, K26365",-2.4492083894195402,Cysteine and methionine metabolism,"amino acid biosynthesis, methionine metabolism, aminotransferase",['Unknown & Hypothetical Proteins'],High,Multiple KO terms and EC numbers confirm role in methionine biosynthesis; PFAM and GO terms support enzymatic function.
BFJEKD_16570,sel1 repeat family protein,,-2.44021530486101,,"protein-protein interaction, scaffold protein, repeat protein",['Unknown & Hypothetical Proteins'],Low,"Minimal annotation; no KO, EC, or PFAM domains; function inferred from GO term and product name; low confidence for functional grouping."
BFJEKD_16885,iron-sulfur cluster insertion protein ErpA,K15724,-2.42215154981732,Aminoacyl-tRNA biosynthesis,"iron-sulfur cluster assembly, protein maturation, metalloenzyme cofactor insertion",['Cell Wall & Envelope Biogenesis'],High,Well-annotated iron-sulfur cluster insertion protein; important for maturation of Fe-S cluster-containing enzymes.
BFJEKD_05530,Lipid-binding SYLF domain protein (Ysc84/FYVE family),K20523,-2.42157277658083,,"actin regulation, lipid binding, membrane dynamics","['Protein Folding, Quality Control & Stress Response']",Medium,KO assigned but no EC. Function related to actin cytoskeleton regulation and membrane lipid binding.
BFJEKD_02995,DUF2384 domain-containing transcriptional regulator,,-2.42086938362454,,"transcriptional regulator, DNA binding",['Secretion & Transport Systems'],Medium,"GO term supports DNA binding function; no KO, EC, or COG available; DUF2384 domain suggests regulatory role."
BFJEKD_01370,Cysteine desulfurase SufS,K11717,-2.41234473422828,Aminoacyl-tRNA biosynthesis,"iron-sulfur cluster assembly, cysteine desulfurase, amino acid metabolism",['Unknown & Hypothetical Proteins'],High,Well-annotated enzyme critical for sulfur mobilization in Fe-S cluster biosynthesis; multiple EC numbers reflect dual activity.
BFJEKD_12185,ABC transporter ATP-binding protein MdlB,K06020,-2.40791077461608,ABC transporters,"membrane transporter, ABC transporter, ATPase",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with ABC transporter ATPase function. Suitable for grouping under membrane transport and ABC transporter clusters."
BFJEKD_06065,MFS transporter,,-2.39889378322393,,"membrane transporter, MFS family, solute transport",['Cell Wall & Envelope Biogenesis'],Medium,Typical MFS transporter with GO and PFAM support but lacking KO and COG annotations.
BFJEKD_19315,Cytochrome c',,-2.39358959721354,Oxidative phosphorylation,"electron transport, cytochrome, oxidative phosphorylation",['Cell Wall & Envelope Biogenesis'],Medium,No KO assigned but strong PFAM and GO evidence for cytochrome function; relevant for energy metabolism and respiration.
BFJEKD_15070,Anaerobic carbon-monoxide dehydrogenase catalytic subunit (cooS),K00198,-2.39098058269592,Carbon fixation pathways in prokaryotes,"carbon monoxide dehydrogenase, catalytic subunit, energy metabolism, CO oxidation","['Protein Folding, Quality Control & Stress Response']",High,"Key catalytic subunit of anaerobic CO dehydrogenase complex, central to CO metabolism and energy conservation."
BFJEKD_04500,Cytochrome c domain-containing protein,,-2.38958575393615,,"electron transport, membrane protein, heme binding",['Carbon Concentrating & Fixation'],Medium,GO terms indicate involvement in electron transport and membrane localization; domain DUF1924 is uncharacterized but likely related to cytochrome function.
BFJEKD_05850,PadR family transcriptional regulator,K10947,-2.38440545669351,Two-component system,"transcriptional regulator, PadR family, two-component system",['Carbon Concentrating & Fixation'],High,KO and COG consistent with PadR family transcriptional regulator; involved in regulation of gene expression.
BFJEKD_05040,Phosphatidylglycerol kinase (diacylglycerol kinase family),K07029,-2.3831609202233,Glycerophospholipid metabolism,"lipid metabolism, diacylglycerol kinase, membrane enzyme, phospholipid biosynthesis",['Carbon Concentrating & Fixation'],High,"Strong annotation with KO, EC, and PFAM; key enzyme in glycerophospholipid metabolism; relevant for membrane lipid remodeling."
BFJEKD_19335,Hypothetical protein,,-2.382428447965,,"unknown function, hypothetical protein",['Secretion & Transport Systems'],Low,No functional annotation or domain information available; sequence contains proline-rich region and possible membrane association but no confident functional assignment.
BFJEKD_06305,Branched-chain amino acid ABC-type transport system permease component LivH,K01997,-2.36642522298611,ABC transporters,"amino acid transport, ABC transporter, membrane transporter",['Amino Acid Biosynthesis'],High,Well-annotated permease component of branched-chain amino acid ABC transporter; useful for transport-related grouping.
BFJEKD_16105,DctA-YdbH domain-containing protein,,-2.3572305054218,,"membrane transporter, dicarboxylate transport",['Secretion & Transport Systems'],Medium,Function inferred from PFAM domain DctA-YdbH and product description indicating dicarboxylate transport; no KO or GO terms available.
BFJEKD_15830,hypothetical protein,,-2.3528227411362,,"hypothetical protein, unknown function",['Secretion & Transport Systems'],Low,No functional annotation available; cannot be reliably grouped or used for differential expression functional analysis.
BFJEKD_06395,Cobalamine-related hypothetical metal-binding protein CrdX,,-2.35079388987696,,"metal binding, cobalamin-related, hypothetical protein",['Amino Acid Biosynthesis'],Low,"Protein likely involved in metal binding related to cobalamin metabolism; lacks KO, EC, and GO annotations; annotation based mainly on PFAM and COG; low confidence for functional assignment."
BFJEKD_04435,Hypothetical protein,,-2.34477061538047,,"hypothetical protein, unknown function",['Protein Processing & Degradation'],Low,No functional annotation available; consider for further experimental characterization.
BFJEKD_18285,Periplasmic serine protease SppA,,-2.33704879034676,,"protease, serine protease, protein turnover",['Amino Acid Biosynthesis'],Medium,No KO or EC assigned; GO and PFAM support protease function; EC could not be confidently assigned without KO.
BFJEKD_06875,heat-inducible transcriptional repressor HrcA,K03705,-2.32627483065364,Two-component system,"transcriptional regulator, heat shock response, stress response, negative regulator",['Cell Wall & Envelope Biogenesis'],High,Clear function as a heat shock transcriptional repressor with strong domain and GO support; no EC as expected for a regulator.
BFJEKD_08510,Sulfate permease SulP family,K03321,-2.32448160896297,Two-component system,"membrane transporter, anion transporter, sulfate permease, MFS superfamily",['Toxin-Antitoxin & Phage Defense'],High,Sulfate permease involved in anion transport; important for sulfur metabolism and environmental response.
BFJEKD_17890,indolepyruvate ferredoxin oxidoreductase alpha subunit,K00179,-2.32194330751804,Tyrosine metabolism,"aromatic amino acid metabolism, oxidoreductase, ferredoxin-dependent enzyme, energy metabolism",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent; key enzyme in aromatic amino acid catabolism; relevant for metabolic pathway grouping and expression analysis."
BFJEKD_09405,LysR family transcriptional regulator,K04761,-2.31847137240739,Two-component system,"transcriptional regulator, LysR family, DNA binding, regulation",['Toxin-Antitoxin & Phage Defense'],High,Well-annotated LysR family transcriptional regulator involved in transcriptional regulation and environmental response; useful for grouping under transcription factors.
BFJEKD_06060,"DNA-binding transcriptional regulator, MarR family",K06075,-2.31170678874716,Two-component system,"transcriptional regulator, MarR family, stress response",['Cell Wall & Envelope Biogenesis'],High,Well-annotated transcriptional regulator involved in antibiotic resistance and stress response.
BFJEKD_11870,"Type IV secretory pathway, VirB4 component",K20530,-2.30773229594649,Bacterial secretion system,"type IV secretion system, ATPase, membrane transporter, VirB4 component",['Secretion & Transport Systems'],High,"Comprehensive annotation with KO, COG, GO, and PFAM domains; key ATPase component of type IV secretion system."
BFJEKD_18625,Lysylphosphatidylglycerol synthase,K07027,-2.30398704616293,Glycerophospholipid metabolism,"membrane lipid modification, lysyltransferase, lipid metabolism, membrane protein",['Secretion & Transport Systems'],High,KO and EC consistent; membrane-associated enzyme involved in lipid modification; important for membrane lipid metabolism clusters.
BFJEKD_05495,Invasion associated locus B (IalB) protein,,-2.30170491063986,,"virulence, invasion, membrane protein",['Amino Acid Biosynthesis'],Low,"No KO, EC, or GO annotations available; annotation based on product name and PFAM domain only. Likely involved in bacterial invasion processes; useful for grouping virulence-associated proteins."
BFJEKD_14770,6-phospho-3-hexuloisomerase,K08094,-2.29419771280983,Carbon fixation pathways in prokaryotes,"formaldehyde assimilation, carbohydrate metabolism, isomerase, carbon fixation",['Unknown & Hypothetical Proteins'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM domains supporting carbohydrate metabolism and formaldehyde assimilation function. Suitable for grouping in carbon fixation and formaldehyde detoxification pathways."
BFJEKD_12295,Multidrug efflux RND transporter permease subunit OqxB,"K18138, K18902, K19594",-2.29378490345401,ABC transporters,"membrane transporter, multidrug efflux pump, RND transporter, antibiotic resistance",['Cell Wall & Envelope Biogenesis'],High,Multiple KO terms confirm multidrug efflux function; key role in antibiotic resistance and membrane transport.
BFJEKD_10695,ABC transporter ATP-binding protein,K01995,-2.29300458987319,ABC transporters,"membrane transporter, ABC transporter, branched-chain amino acid transport, ATPase",['Secretion & Transport Systems'],High,Well-annotated ATP-binding component of branched-chain amino acid ABC transporter; critical for energy-dependent transport grouping.
BFJEKD_19665,Response regulator (CheY homolog),K03413,-2.290758914497,Bacterial chemotaxis,"two-component system, chemotaxis, response regulator, signal transduction",['Toxin-Antitoxin & Phage Defense'],Medium,KO and PFAM domains support response regulator function; limited GO and no EC annotations; suitable for chemotaxis and signal transduction grouping.
BFJEKD_10595,hypothetical protein,,-2.287184537348,,"hypothetical protein, unknown function",['Unknown & Hypothetical Proteins'],Low,No functional annotation or domain detected; treat as uncharacterized in downstream analyses.
BFJEKD_04450,Major Facilitator Superfamily (MFS) transporter,,-2.28359536617364,,"membrane transporter, MFS transporter","['Protein Folding, Quality Control & Stress Response']",Medium,No KO or COG assigned; annotation based on PFAM and GO terms indicating a typical MFS transporter. Useful for grouping as membrane transport proteins.
BFJEKD_01060,class I fructose-bisphosphate aldolase,K11645,-2.28108260218543,Glycolysis / Gluconeogenesis,"glycolysis, carbohydrate metabolism, metabolic enzyme",['Lipid Transport and Binding'],High,"Complete and consistent annotation with KO, EC, COG, PFAM, and extensive GO terms supporting glycolytic function. Suitable for grouping in central carbon metabolism."
BFJEKD_15065,Anaerobic carbon-monoxide dehydrogenase iron-sulfur subunit (cooF),"K00196, K05796",-2.27843683885613,"Carbon fixation pathways in prokaryotes, Sulfur metabolism","iron-sulfur protein, electron transfer, CO dehydrogenase complex, energy metabolism",['Cell Wall & Envelope Biogenesis'],High,"Iron-sulfur cluster protein subunit of anaerobic CO dehydrogenase complex, essential for electron transfer."
BFJEKD_19740,"ATP-binding cassette, subfamily B, bacterial IrtA/YbtP","K06147, K14698",-2.27069458077159,"ABC transporters, Transporters","ABC transporter, membrane transporter, ATPase",['Cell Wall & Envelope Biogenesis'],High,"Highly similar to BFJEKD_19735; part of ABC transporter subfamily B, involved in membrane transport."
BFJEKD_07345,DUF2384 domain-containing protein,,-2.26975015298438,,"unknown function, DUF2384",['Cell Wall & Envelope Biogenesis'],Low,Limited functional information; DNA binding GO term suggests possible nucleic acid interaction.
BFJEKD_08715,"Metal-dependent hydrolase, endonuclease/exonuclease/phosphatase family",,-2.26932015691844,,"metal-dependent hydrolase, endonuclease, exonuclease, phosphatase",['Secretion & Transport Systems'],Medium,"Likely involved in nucleic acid or phosphoester bond hydrolysis; no KO or EC assigned, but domain and GO support nuclease/phosphatase activity."
BFJEKD_05720,TetR/AcrR family transcriptional regulator,,-2.26571964895639,,"transcriptional regulator, TetR family, DNA binding, regulation",['Toxin-Antitoxin & Phage Defense'],High,Well-annotated TetR family transcriptional regulator; no KO or EC but strong GO and COG support; useful for regulatory network analysis.
BFJEKD_07065,Tellurite resistance membrane protein TerC,K05794,-2.26159093998617,Bacterial secretion system,"membrane protein, tellurite resistance, heavy metal resistance",['Toxin-Antitoxin & Phage Defense'],High,KO and PFAM domain confirm function in tellurite resistance; limited GO terms reflect membrane localization.
BFJEKD_01385,Fe-S cluster assembly protein SufB,K09014,-2.25632079617943,ABC transporters; Iron-sulfur cluster assembly system,"Fe-S cluster assembly, iron-sulfur metabolism, metalloprotein",['Mobile Genetic Elements & Plasmid'],High,"SufB is a core component of the SUF system for Fe-S cluster biogenesis, essential under oxidative stress and iron limitation."
BFJEKD_08120,Zinc-binding alcohol dehydrogenase family protein (Quinone oxidoreductase subfamily),"K00344, K09760",-2.25586648064678,"Oxidative phosphorylation, Nicotinate and nicotinamide metabolism","oxidoreductase, quinone oxidoreductase, zinc-binding, energy metabolism, NADH dehydrogenase, redox enzyme",['Amino Acid Biosynthesis'],High,KO terms K00344 and K09760 correspond to NADH:quinone oxidoreductase activity (EC 1.6.5.5). The protein is well annotated with consistent PFAM domains and GO terms supporting oxidoreductase function. Suitable for grouping under energy metabolism and redox enzyme clusters.
