Locus_Tag,Protein Name,KO_IDs_list,log2FC,KEGG_Pathways_list,Tags_list,Subcategories,Confidence_Score,Notes
BFJEKD_02365,"Glutathione synthase, LysX or RimK-type ligase, ATP-grasp superfamily",,-1.97706120267591,,"amino acid biosynthesis, ATP-grasp ligase, posttranslational modification",['Secretion & Transport Systems'],Medium,No KO or EC assigned; function inferred from GO and PFAM domains. Likely involved in glutathione or peptide ligation. Useful for grouping in amino acid metabolism and protein modification.
BFJEKD_12950,nitrogenase molybdenum-iron protein beta chain NifK,K02591,-1.97087690170595,Nitrogen metabolism,"nitrogen fixation, molybdenum-iron protein, oxidoreductase, electron transfer",['Secretion & Transport Systems'],High,Complete annotation for nitrogenase molybdenum-iron protein beta chain; key nitrogen fixation enzyme; consistent with alpha chain and iron protein components.
BFJEKD_02330,CAI-1 autoinducer sensor kinase/phosphatase CqsS,,-1.96718265125541,,"two-component system, signal transduction, sensor kinase",['Stress Response & Oxidative Stress'],Medium,Annotated as sensor kinase/phosphatase involved in quorum sensing. Limited KO and EC data; GO term supports two-component system function.
BFJEKD_18350,Acyltransferase (O-antigen acetyltransferase family),K16568,-1.96321616409187,Lipopolysaccharide biosynthesis,"acyltransferase, membrane protein, lipopolysaccharide biosynthesis",['Secretion & Transport Systems'],Medium,KO assigned but no EC; likely involved in O-antigen or cell envelope modification; membrane localization inferred from GO and PFAM.
BFJEKD_10580,V8-like Glu-specific endopeptidase,K04775,-1.95150777092595,Ribosome,"protease, serine protease, protein turnover, posttranslational modification, peptidase activity",['Toxin-Antitoxin & Phage Defense'],High,KO and PFAM domains confirm serine protease function; GO terms support proteolytic activity and cellular localization; EC number incomplete but consistent with KO.
BFJEKD_14355,Pentaheme c-type cytochrome TorC,K03532,-1.94907497137958,"Nitrogen metabolism, Oxidative phosphorylation","electron transport, cytochrome c, redox reaction, respiration, membrane protein",['Toxin-Antitoxin & Phage Defense'],High,"Strong evidence from KO, GO, COG, and PFAM; key component in TMAO respiration electron transport chain."
BFJEKD_13050,ethanolamine ammonia lyase large subunit,K03735,-1.94648410774057,One carbon pool by folate,"ethanolamine metabolism, ammonia-lyase, B12-dependent enzyme",['Carbon Concentrating & Fixation'],High,"Large subunit of ethanolamine ammonia-lyase; well annotated with KO, EC, GO, and PFAM domains."
BFJEKD_03820,aminomethyl-transferring glycine dehydrogenase subunit GcvPA,K00282,-1.9434055468639,"Glycine, serine and threonine metabolism","glycine cleavage system, amino acid metabolism, dehydrogenase, glycine catabolism","['Protein Folding, Quality Control & Stress Response']",High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with glycine cleavage system P protein function. Suitable for grouping in amino acid metabolism and glycine degradation pathways."
BFJEKD_08425,Translational GTPase TypA,K06207,-1.94033753784649,Ribosome,"translational GTPase, translation factor, protein synthesis",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, COG, GO, and PFAM; involved in translation regulation and ribosome function."
BFJEKD_05065,Circadian clock protein KaiB,K08481,-1.93079320707198,Circadian rhythm - prokaryotes,"circadian rhythm, clock protein",['Protein Processing & Degradation'],High,KO and GO terms confirm circadian clock function; PFAM domain KaiB supports annotation.
BFJEKD_19450,Nitrogen fixation protein NifX,K02596,-1.92199957545528,Nitrogen metabolism,"nitrogen fixation, cofactor biosynthesis",['Unknown & Hypothetical Proteins'],High,Key nitrogen fixation protein involved in FeMo-cofactor biosynthesis; important for nitrogen fixation functional grouping.
BFJEKD_12230,DUF4384 domain-containing protein,,-1.91253886866942,,"peptidoglycan binding, cell wall biogenesis, DUF4384",['Secretion & Transport Systems'],Medium,Contains PG_binding_1 domain indicating peptidoglycan interaction; DUF4384 function unknown but likely related to cell wall.
BFJEKD_14300,Pyruvate formate lyase activating enzyme (Anaerobic ribonucleoside-triphosphate reductase activating protein),K04069,-1.91248489927396,Methane metabolism,"radical SAM enzyme, pyruvate formate-lyase activation, energy metabolism, iron-sulfur cluster",['Secretion & Transport Systems'],High,"Well annotated with KO, EC, COG, PFAM and GO; key enzyme activating anaerobic metabolism; important for grouping anaerobic energy metabolism enzymes."
BFJEKD_12940,nitrogenase iron protein NifH,K02588,-1.9086982561693,Nitrogen metabolism,"nitrogen fixation, iron-sulfur protein, oxidoreductase, electron transfer",['Unknown & Hypothetical Proteins'],High,Complete and consistent annotation for nitrogenase iron protein; key component in nitrogen fixation pathway; suitable for grouping under nitrogen metabolism and electron transfer.
BFJEKD_16360,two-component sensor histidine kinase NtrB,K07708,-1.89093591882338,Two-component system,"two-component system, signal transduction, nitrogen regulation",['Unknown & Hypothetical Proteins'],High,Well-annotated nitrogen-specific sensor kinase; key role in nitrogen metabolism regulation.
BFJEKD_00180,Glycosyltransferase involved in cell wall biosynthesis,,-1.8907640375484,,"cell wall biosynthesis, glycosyltransferase, membrane-associated enzyme",['Aromatic Amino Acid Biosynthesis'],Medium,No KO or EC available; annotation based on COG0438 and product description. Likely involved in cell wall polysaccharide assembly.
BFJEKD_02335,hydroxylamine reductase,K05601,-1.88789707222215,Nitrogen metabolism,"nitrogen metabolism, oxidoreductase, energy production",['Amino Acid Transport and Metabolism'],High,"Complete annotation with KO, EC, GO, and PFAM. Key enzyme in nitrogen metabolism, relevant for grouping and differential expression in nitrogen cycling."
BFJEKD_10700,co-chaperone GroES,K04078,-1.88373011871332,Protein processing in endoplasmic reticulum,"molecular chaperone, protein folding, stress response",['Secretion & Transport Systems'],High,"GroES acts as a co-chaperone with GroEL, important for protein folding under stress; relevant for grouping with chaperone systems and stress response."
BFJEKD_05485,zinc-binding dehydrogenase,K00344,-1.86887992037949,"Oxidative phosphorylation, Nicotinate and nicotinamide metabolism","oxidoreductase, NADPH quinone reductase, zinc-binding enzyme, energy metabolism",['Secretion & Transport Systems'],High,Well-characterized oxidoreductase with KO and EC; relevant for energy metabolism and redox processes.
BFJEKD_16025,hypothetical protein,,-1.83619832463126,,"hypothetical protein, unknown function",['Amino Acid Biosynthesis'],Low,No functional annotation available; likely a novel or uncharacterized protein. Exclude or treat cautiously in downstream analyses.
BFJEKD_01130,Transcriptional regulator HxlR-like,,-1.8269203276826,,"transcriptional regulator, DNA-binding, helix-turn-helix",['Transcription Machinery & Regulators'],Medium,No KO or GO terms; annotation based on PFAM and COG; likely involved in transcriptional regulation.
BFJEKD_18415,Hypothetical protein,,-1.81725184456438,,"hypothetical protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation or domain detected; treat as unknown in downstream analyses.
BFJEKD_19350,Magnesium-transporting ATPase MgtA,K01535,-1.81720613097608,ABC transporters,"magnesium transport, cation transporter, P-type ATPase, membrane transporter, ion homeostasis",['Carbon Concentrating & Fixation'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with P-type ATPase involved in magnesium transport. Suitable for grouping under ion transport and membrane ATPases."
BFJEKD_16680,Phage integrase,,-1.81299693051138,,"phage integrase, site-specific recombinase, DNA recombination",['Cell Wall & Envelope Biogenesis'],Medium,No KO or EC available; annotation based on PFAM and GO terms. Useful for grouping under mobile genetic elements or phage-related functions.
BFJEKD_17280,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase,K00950,-1.81274439605279,Folate biosynthesis,"folate biosynthesis, coenzyme metabolism, enzyme",['Carbon Concentrating & Fixation'],High,"KO to EC mapping completed. Protein involved in folate biosynthesis pathway, important for coenzyme metabolism."
BFJEKD_03780,"DNA-binding transcriptional regulator, MocR family",,-1.80018404356243,,"transcriptional regulator, MocR family, DNA-binding, aminotransferase domain, gene regulation",['Carbon Concentrating & Fixation'],Medium,No KO or EC assigned; GO terms and COG support transcriptional regulator function with aminotransferase domain. Useful for regulatory network analysis.
BFJEKD_00735,"DNA-binding protein, AcrR family",,-1.80011892483501,,"transcriptional regulator, AcrR family, DNA binding, gene expression control",['Transcription Machinery & Regulators'],Medium,TetR family transcriptional regulator involved in gene expression regulation; no KO or EC assigned.
BFJEKD_17565,Cold shock protein CspC,K03704,-1.79972935544352,Two-component system,"cold shock protein, RNA binding, stress response",['Amino Acid Biosynthesis'],High,Well-annotated cold shock protein involved in RNA binding and stress response; useful marker for cold stress conditions.
BFJEKD_14330,Asparagine synthetase B (glutamine-hydrolyzing),K01953,-1.78581875532758,"Alanine, aspartate and glutamate metabolism","amino acid biosynthesis, asparagine synthetase, glutamine amidotransferase, transferase",['Amino Acid Biosynthesis'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM domains. Suitable for grouping in amino acid biosynthesis pathways."
BFJEKD_02470,"ABC-type guanosine uptake system NupNOPQ, ATPase component NupO","K02056, K23537",-1.78366299019744,ABC transporters,"ABC transporter, ATPase component, nucleoside transport, membrane transporter",['Amino Acid Biosynthesis'],High,Strong evidence for ABC transporter ATPase involved in nucleoside uptake; important for transport and energy coupling.
BFJEKD_05000,Pyrroline-5-carboxylate reductase,K00286,-1.7805490228375,Arginine and proline metabolism,"amino acid biosynthesis, proline metabolism, oxidoreductase",['Toxin-Antitoxin & Phage Defense'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM domains supporting function in proline biosynthesis."
BFJEKD_09515,Phage integrase,,-1.77954193216173,,"phage integrase, site-specific recombinase, DNA recombination",['Unknown & Hypothetical Proteins'],High,"Strong evidence from GO, COG, and PFAM domains; important for prophage integration and excision; relevant for phage-related functional grouping."
BFJEKD_17240,hypothetical protein,,-1.77927417710187,,"hypothetical protein, unknown function",['Toxin-Antitoxin & Phage Defense'],Low,No functional annotation or domain detected. Likely uncharacterized protein.
BFJEKD_05915,ABC transporter permease,K02050,-1.76375399292524,ABC transporters,"membrane transporter, ABC transporter, permease",['Unknown & Hypothetical Proteins'],High,Well-annotated ABC transporter permease subunit; essential for substrate translocation across membrane.
BFJEKD_03825,glycine cleavage system protein GcvH,K02437,-1.75719266673617,"Glycine, serine and threonine metabolism","glycine cleavage system, amino acid metabolism, lipoamide carrier protein",['Toxin-Antitoxin & Phage Defense'],High,Well annotated with KO and PFAM domain typical for GcvH protein. No EC number as expected. Important for glycine cleavage system complex function.
BFJEKD_15140,MarR family transcriptional regulator,K06075,-1.75365363763545,Two-component system,"transcriptional regulator, MarR family, antibiotic resistance regulation",['Amino Acid Biosynthesis'],High,Regulates transcription of genes including those involved in antibiotic resistance and hemolysin expression.
BFJEKD_14990,Lactate utilization protein LldG,K00782,-1.75131309955804,Pyruvate metabolism,"lactate metabolism, oxidoreductase complex, energy production",['Toxin-Antitoxin & Phage Defense'],Medium,KO indicates L-lactate dehydrogenase complex subunit; no EC or GO terms provided but domain and KO support function; useful for grouping in lactate utilization and energy metabolism.
BFJEKD_00175,Hypothetical protein,,-1.74984009738489,,"hypothetical protein, unknown function",['Cell Division & Chromosome Partitioning'],Low,No functional annotation available; exclude or treat cautiously in downstream analyses.
BFJEKD_18975,Serine/threonine protein kinase,,-1.74152448911852,,"protein kinase, signal transduction, phosphorylation",['Secretion & Transport Systems'],Medium,"No KO or EC assigned, but strong GO and PFAM evidence for kinase activity. Could be involved in regulatory pathways."
BFJEKD_14970,putative chemoreceptor glutamine deamidase CheD,K03411,-1.74021543138299,Bacterial chemotaxis,"chemotaxis, glutamine deamidase, signal transduction",['Cell Wall & Envelope Biogenesis'],High,Complete and consistent annotation; CheD is a chemotaxis protein involved in receptor modification; important for chemotaxis functional grouping.
BFJEKD_04715,enoyl-ACP reductase FabI,K00208,-1.72898616129363,Fatty acid biosynthesis,"fatty acid biosynthesis, oxidoreductase, NADH-dependent enzyme",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, EC, GO, and COG consistent; key enzyme in fatty acid biosynthesis pathway, suitable for grouping in lipid metabolism and differential expression under metabolic shifts."
BFJEKD_11385,Phage repressor protein C,,-1.72860223881968,,"phage repressor, DNA binding, transcription regulation, HTH domain",['Toxin-Antitoxin & Phage Defense'],Medium,Phage repressor with DNA-binding HTH domain and peptidase domain; no KO or EC. Important for phage-related regulatory grouping.
BFJEKD_02345,Peptidoglycan/LPS O-acetylase OafA/YrhL,K16568,-1.72805783869712,Peptidoglycan biosynthesis,"cell wall biosynthesis, acyltransferase, membrane protein",['Secretion & Transport Systems'],High,Well-annotated O-acetyltransferase involved in peptidoglycan and LPS modification; important for cell envelope integrity.
BFJEKD_13280,Inositol monophosphatase,K01092,-1.72799571365703,Inositol phosphate metabolism,"inositol metabolism, phosphatase, carbohydrate metabolism, hydrolase",['Toxin-Antitoxin & Phage Defense'],High,"Complete annotation with KO, EC, COG, PFAM, and extensive GO terms; important for inositol phosphate metabolism."
BFJEKD_14105,ribosome silencing factor,K09710,-1.72145208967565,,"translation regulation, ribosome silencing, ribosome-associated protein",['Unknown & Hypothetical Proteins'],High,Key factor in translational repression by preventing ribosome assembly. Important for grouping in translation regulation and stress response analyses.
BFJEKD_12455,histidine kinase,,-1.71566136993807,Two-component system,"two-component system, signal transduction, histidine kinase, membrane sensor",['Cell Wall & Envelope Biogenesis'],Medium,No KO or EC assigned but strong domain and GO evidence for histidine kinase function in two-component systems; relevant for environmental sensing.
BFJEKD_05070,circadian clock protein KaiC,K08482,-1.70585904582667,Circadian rhythm - cyanobacteria,"circadian rhythm, signal transduction, ATPase, protein kinase",['Cell Wall & Envelope Biogenesis'],High,Well-annotated circadian clock protein with strong KO and GO support; key for temporal regulation in bacteria.
BFJEKD_14345,Serine kinase (HPr kinase/phosphorylase),,-1.70381437244849,,"protein kinase, phosphorylation, carbohydrate metabolism regulation, signal transduction",['Cell Wall & Envelope Biogenesis'],Medium,COG1493 supports kinase function; absence of KO and GO limits annotation completeness.
BFJEKD_02140,ATP-dependent RNA helicase RhlE,K11927,-1.70353611243557,RNA degradation,"RNA helicase, RNA metabolism, ATP-dependent enzyme","['Carbohydrate Interconversions', 'Glycosyltransferases', 'Cell Wall & Envelope Biogenesis']",High,Well-annotated RNA helicase involved in RNA degradation and processing; important for post-transcriptional regulation.
BFJEKD_09420,class I SAM-dependent methyltransferase (UbiE family),,-1.69338388874015,,"methyltransferase, SAM-dependent, coenzyme metabolism",['Polyhydroxyalkanoates & Storage Lipids'],Medium,"No KO or GO terms; COG and PFAM indicate methyltransferase activity, likely involved in coenzyme metabolism."
BFJEKD_07180,zinc ABC transporter permease,K02075,-1.69317137213121,ABC transporters,"metal transporter, ABC transporter, zinc uptake",['Unknown & Hypothetical Proteins'],High,Complete annotation with KO and GO terms consistent; key component of zinc uptake system.
BFJEKD_05600,hypothetical protein,,-1.68737288377256,,"hypothetical protein, unknown function",['Amino Acid Biosynthesis'],Low,"No functional annotation available; no KO, EC, GO, COG, or PFAM domains detected; treat as unknown in downstream analyses."
BFJEKD_08680,Acyl carrier protein (ACP),K02078,-1.67278826482511,Fatty acid biosynthesis,"fatty acid biosynthesis, lipid metabolism, acyl carrier protein","['Protein Folding, Quality Control & Stress Response']",Medium,KO and COG indicate role in fatty acid biosynthesis as acyl carrier protein. Lack of GO and PFAM domains reduces annotation completeness but function is well supported by KO.
BFJEKD_08840,MFS transporter (UMF2 family),K08219,-1.67102283166885,ABC transporters,"membrane transporter, MFS transporter, sugar transport, solute transport",['Amino Acid Biosynthesis'],High,Typical MFS transporter involved in sugar or solute transport across membrane; important for nutrient uptake and metabolite exchange.
BFJEKD_07505,1-acyl-sn-glycerol-3-phosphate acyltransferase (PlsC),"K00655, K22617",-1.67050373900608,"Glycerophospholipid metabolism, Glycerolipid metabolism","lipid metabolism, glycerophospholipid biosynthesis, membrane enzyme, acyltransferase",['Cell Wall & Envelope Biogenesis'],High,Dual EC numbers reflect substrate versatility; extensive GO terms support membrane localization and lipid biosynthesis; key enzyme in phospholipid metabolism.
BFJEKD_13150,5-(carboxyamino)imidazole ribonucleotide synthase,K01589,-1.66746011273217,Purine metabolism,"purine biosynthesis, nucleotide metabolism, enzyme, ligase",['Unknown & Hypothetical Proteins'],High,Key enzyme in purine biosynthesis; KO and EC numbers consistent; GO terms support ATP-dependent ligase activity; important for metabolic pathway analysis.
BFJEKD_15580,energy-dependent translational throttle protein EttA,K06020,-1.64878234602408,ABC transporters,"translation regulation, ABC transporter ATPase, ATPase",['Unknown & Hypothetical Proteins'],High,EttA is an ABC ATPase that regulates translation elongation in an energy-dependent manner; relevant for translation control and energy metabolism.
BFJEKD_06760,Transcription termination factor Rho,K03628,-1.64554931919618,RNA polymerase,"transcription termination, RNA binding, ATPase, gene expression regulation",['Unknown & Hypothetical Proteins'],High,Well-characterized transcription termination factor with strong domain and GO support; no EC assigned as it is not an enzyme classified by EC.
BFJEKD_15650,Aspartate aminotransferase family protein,K00822,-1.64198886457478,"Alanine, aspartate and glutamate metabolism","amino acid metabolism, transaminase, beta-alanine biosynthesis",['Secretion & Transport Systems'],High,"Complete annotation with KO, EC, GO, COG, and PFAM; involved in amino acid metabolism."
BFJEKD_03275,LPS export ABC transporter permease LptF,K07091,-1.63587286850136,Lipopolysaccharide biosynthesis,"LPS transport, ABC transporter permease, membrane transporter",['Cell Wall & Envelope Biogenesis'],High,KO and GO terms confirm role in LPS export; important for outer membrane biogenesis.
BFJEKD_07465,"DNA-binding transcriptional regulator, MocR family",,-1.63125225271267,,"transcriptional regulator, MocR family, aminotransferase domain, DNA-binding",['Secretion & Transport Systems'],Medium,Annotation supported by COG and PFAM domains indicating a transcriptional regulator with enzymatic domain. No KO or EC limits pathway assignment. Useful for grouping under transcription regulation and amino acid metabolism.
BFJEKD_14360,Cytoplasmic chaperone TorD involved in molybdoenzyme TorA maturation,"K03533, K23349",-1.62709819399361,Sulfur metabolism,"molybdoenzyme maturation, chaperone, TorD, nitrate reductase complex",['Toxin-Antitoxin & Phage Defense'],High,TorD is a specific chaperone for TorA molybdoenzyme maturation; KO terms correspond to molybdenum cofactor biosynthesis and chaperone function. No EC assigned as it is not an enzyme itself.
BFJEKD_04645,Two-component system histidine kinase DivJ,K11357,-1.62117059794871,Two-component system,"two-component system, histidine kinase, signal transduction, sensor kinase",['Cell Wall & Envelope Biogenesis'],High,KO and EC fully consistent; multiple PAS domains indicate sensory function; key for grouping in signal transduction and environmental response.
BFJEKD_13540,Hypothetical protein,,-1.61798101852365,,"hypothetical protein, unknown function","['Protein Folding, Quality Control & Stress Response']",Low,No functional annotation available; exclude from functional grouping or treat as unknown.
BFJEKD_15985,glycogen debranching enzyme GlgX (isoamylase),"K01214, K02438",-1.61139174183596,Starch and sucrose metabolism,"glycogen metabolism, debranching enzyme, carbohydrate metabolism, hydrolase",['Cell Wall & Envelope Biogenesis'],High,Annotation includes multiple KO terms reflecting dual enzymatic activities. GO terms and PFAM domains support glycogen debranching function. Important for grouping in carbohydrate metabolism and glycogen utilization.
BFJEKD_01215,MFS transporter,K19577,-1.61054437030515,ABC transporters,"membrane transporter, MFS transporter, major facilitator superfamily",['Secretion & Transport Systems'],High,"Well-annotated MFS transporter with KO, GO, COG, and PFAM domain; suitable for grouping under membrane transporters."
BFJEKD_09520,Glutamine-hydrolyzing GMP synthase,K01951,-1.60975541716687,Purine metabolism,"purine biosynthesis, GMP synthase, nucleotide metabolism, glutamine amidotransferase",['Unknown & Hypothetical Proteins'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM; key enzyme in purine nucleotide biosynthesis; important for metabolic pathway analysis."
BFJEKD_03745,EamA domain-containing protein,K08978,-1.60782997062741,ABC transporters,"membrane transporter, solute transport",['Cell Wall & Envelope Biogenesis'],High,EamA domain proteins are typically small molecule transporters; KO K08978 corresponds to a transporter family involved in membrane transport.
BFJEKD_14655,IclR family transcriptional regulator,,-1.6073156042574,,"transcriptional regulation, IclR family, DNA binding",['Secretion & Transport Systems'],High,Well-annotated transcriptional regulator with strong GO and COG support; no KO assigned; suitable for grouping under transcriptional regulators.
BFJEKD_13070,DUF1045 domain-containing protein,,-1.60573319458194,,"unknown function, DUF1045",['Amino Acid Biosynthesis'],Low,No functional annotation or ontology terms available; protein of unknown function.
BFJEKD_14415,Polar amino acid transport system permease protein HisM,K02029,-1.59717129143107,ABC transporters,"amino acid transporter, membrane permease, ABC transporter",['Amino Acid Biosynthesis'],High,Inner membrane permease component of polar amino acid ABC transporter; essential for substrate translocation.
BFJEKD_02440,HigA family addiction module antitoxin,K21498,-1.59339316227918,Bacterial toxin-antitoxin system,"toxin-antitoxin system, DNA-binding protein, antitoxin",['Photosynthesis & Carbon Concentrating'],High,"Well-annotated antitoxin protein with strong evidence from KO, COG, PFAM, and GO. Suitable for grouping under toxin-antitoxin systems."
BFJEKD_19535,Heme ABC exporter ATP-binding protein CcmA,K02056,-1.58567633630129,ABC transporters,"heme export, ABC transporter, ATPase, membrane transporter",['Amino Acid Biosynthesis'],High,Well-annotated ATP-binding cassette transporter involved in heme export; EC number inferred from KO.
BFJEKD_10345,TIGR01459 family HAD-type hydrolase,,-1.5851648348261,,"hydrolase, HAD superfamily, sugar phosphatase",['Secretion & Transport Systems'],Medium,Likely sugar phosphatase of HAD superfamily; no KO or EC assigned; GO and PFAM support hydrolase function; treat as metabolic enzyme in grouping.
BFJEKD_01990,30S ribosomal protein S7,K02992,-1.58362334822572,Ribosome,"ribosomal protein, translation, protein biosynthesis",['DNA Recombination & Repair'],High,"Well annotated ribosomal protein with KO, COG, PFAM and GO terms. Important for 30S subunit assembly and function."
BFJEKD_14200,Putrescine-pyruvate transaminase (Aspartate aminotransferase family protein),K12256,-1.57898550743323,Arginine and proline metabolism,"amino acid metabolism, transaminase, pyridoxal phosphate enzyme, enzyme",['Unknown & Hypothetical Proteins'],High,"Well-annotated enzyme involved in amino acid metabolism, with consistent KO, EC, GO, COG, and PFAM data."
BFJEKD_05360,Membrane protein involved in export of O-antigen and teichoic acid,,-1.57836945292201,Lipopolysaccharide biosynthesis,"membrane transporter, polysaccharide export, O-antigen biosynthesis",['Toxin-Antitoxin & Phage Defense'],Medium,Likely involved in polysaccharide export; no KO or EC but PFAM and COG support function.
BFJEKD_08075,CarD family transcriptional regulator,K07736,-1.57817379974244,Two-component system,"transcriptional regulator, CarD family, rRNA transcription regulation",['Unknown & Hypothetical Proteins'],High,Well-annotated transcriptional regulator involved in rRNA transcription control; relevant for gene expression regulation studies.
BFJEKD_16090,SAM-dependent methyltransferase UbiG,,-1.57461018314531,,"methyltransferase, cofactor biosynthesis",['Unknown & Hypothetical Proteins'],Medium,Annotated as methyltransferase with COG and PFAM support; no KO or EC assigned; likely involved in ubiquinone biosynthesis or related methylation.
BFJEKD_01265,SLT domain-containing protein,,-1.57117423983598,,"cell wall biogenesis, transglycosylase, peptidoglycan remodeling",['Cell Wall & Envelope Biogenesis'],Medium,Contains SLT domain typical of lytic transglycosylases involved in cell wall remodeling; no KO or EC assigned.
BFJEKD_04695,iron ABC transporter ATP-binding protein FepC,K02013,-1.5709572179189,ABC transporters,"iron transport, ABC transporter, ATPase",['Amino Acid Biosynthesis'],High,"Strong evidence from KO, EC, and extensive GO terms; key ATPase component of iron ABC transporter complex."
BFJEKD_11315,Molybdate ABC transporter substrate-binding protein ModA,K02020,-1.56896961002392,ABC transporters,"ABC transporter, molybdate transport, substrate-binding protein, periplasmic component",['Unknown & Hypothetical Proteins'],High,Complete annotation for substrate-binding component of molybdate ABC transporter. Important for transport system grouping.
BFJEKD_16400,GTPase HflX,K03665,-1.56708316626585,Ribosome,"GTPase, ribosome biogenesis, translation regulation",['Amino Acid Biosynthesis'],High,GTPase associated with 50S ribosomal subunit; important for ribosome assembly and function.
BFJEKD_07745,ribonuclease D,K03684,-1.5667440972282,RNA degradation,"RNA processing, exonuclease, RNA degradation, ""3-5 exonuclease""",['Amino Acid Biosynthesis'],High,"Strong evidence from KO, EC, GO, COG, and PFAM domains; key enzyme in RNA maturation and degradation pathways."
BFJEKD_01390,SUF system Fe-S cluster assembly regulator (IscR),,-1.56580286958159,,"transcriptional regulator, Fe-S cluster regulation, DNA-binding protein",['Mobile Genetic Elements & Plasmid'],High,"IscR regulates expression of Fe-S cluster assembly genes, linking Fe-S cluster status to transcriptional control."
BFJEKD_19390,Iron-sulfur cluster assembly accessory protein IscA,K13628,-1.56394502705791,Iron-sulfur cluster assembly,"iron-sulfur cluster assembly, metalloprotein, accessory protein","['Protein Folding, Quality Control & Stress Response']",High,"Accessory protein for iron-sulfur cluster assembly, important for maturation of iron-sulfur proteins including nitrogenase."
BFJEKD_05200,Site-specific recombinase XerC,,-1.54180912361674,,"site-specific recombinase, DNA recombination, phage integrase",['Unknown & Hypothetical Proteins'],High,"Strong evidence from GO terms, COG, and PFAM domain supports function in site-specific recombination."
BFJEKD_14880,NAD(+)-dinitrogen-reductase ADP-D-ribosyltransferase,K05951,-1.53426322629505,Nitrogen metabolism,"nitrogen fixation, post-translational modification, ADP-ribosyltransferase",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with EC, KO, GO, and PFAM; key enzyme regulating nitrogenase activity."
BFJEKD_14975,methyl-accepting chemotaxis protein,K03406,-1.52515344664553,Bacterial chemotaxis,"chemotaxis, receptor, signal transduction",['Cell Wall & Envelope Biogenesis'],High,Well annotated chemotaxis receptor with typical domains; no EC number as expected; key for chemotaxis receptor grouping.
BFJEKD_08085,Methyl-accepting chemotaxis protein Tar,K03406,-1.52462888115279,Bacterial chemotaxis,"chemotaxis, signal transduction, membrane receptor",['Secretion & Transport Systems'],High,"Consistent with BFJEKD_08080, full chemotaxis receptor profile. Useful for differential expression in chemotaxis pathways."
BFJEKD_18345,1-pyrroline-4-hydroxy-2-carboxylate deaminase (dihydrodipicolinate synthase family),K21062,-1.52352135506839,"Phenylalanine, tyrosine and tryptophan biosynthesis","amino acid biosynthesis, lysine biosynthesis, dihydrodipicolinate synthase family",['Secretion & Transport Systems'],High,KO and EC consistent; enzyme involved in lysine biosynthesis pathway; important for amino acid biosynthesis grouping.
BFJEKD_19365,Electron transfer flavoprotein subunit alpha FixB,K03522,-1.51391515888453,Nitrogen metabolism,"electron transfer, flavoprotein, nitrogen fixation, energy metabolism",['Amino Acid Biosynthesis'],High,Complete annotation for ETF alpha subunit involved in electron transfer during nitrogen fixation. KO and PFAM domains confirm function.
BFJEKD_14965,protein-glutamate methylesterase / protein-glutamine glutaminase 2 (CheB2),K03412,-1.51186162303535,Bacterial chemotaxis,"chemotaxis, methylesterase, signal transduction, two-component system",['Protein Processing & Degradation'],High,Well annotated with dual EC numbers reflecting dual enzymatic activities; key demethylase in chemotaxis signaling; important for grouping with chemotaxis and two-component systems.
BFJEKD_04460,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA,K02433,-1.50816704351267,Aminoacyl-tRNA biosynthesis,"aminoacyl-tRNA biosynthesis, translation, amidotransferase",['Toxin-Antitoxin & Phage Defense'],High,"Consistent annotation with KO, EC, GO, COG, and PFAM. Key subunit of amidotransferase complex for tRNA charging."
BFJEKD_11180,MATE family efflux transporter,K26937,-1.50542795013472,ABC transporters,"membrane transporter, multidrug efflux, MATE family",['Amino Acid Biosynthesis'],High,"Well-annotated multidrug efflux transporter with KO, GO, COG, and PFAM domains; important for antibiotic resistance grouping."
BFJEKD_03710,glutamine--fructose-6-phosphate transaminase (isomerizing),K00820,-1.50329315374861,Amino sugar and nucleotide sugar metabolism,"amino sugar biosynthesis, transferase, hexosamine metabolism",['Amino Acid Biosynthesis'],High,Well-annotated enzyme involved in amino sugar metabolism; multiple consistent ontologies and domains support function.
BFJEKD_04495,Dihaem cytochrome c,,-1.50248463826849,,"electron transport, cytochrome c, respiration",['Secretion & Transport Systems'],Medium,"Annotated as dihaem cytochrome c based on product and PFAM domain; lacks KO and GO terms, limiting pathway mapping."
BFJEKD_14165,Helix-turn-helix transcriptional regulator,,-1.50094722102279,,"transcriptional regulator, HTH domain",['Cell Wall & Envelope Biogenesis'],Medium,"No KO or EC; annotation based on COG, PFAM, and GO DNA binding; likely a transcriptional regulator, useful for regulatory grouping."
