Locus_Tag,Protein Name,KO_IDs_list,log2FC,KEGG_Pathways_list,Tags_list,Subcategories,Confidence_Score,Notes
BFJEKD_03935,Small-conductance mechanosensitive channel MscS,K22044,-2.5548100753068,Bacterial secretion system,"mechanosensitive channel, ion channel, membrane protein",['Unknown & Hypothetical Proteins'],High,Well-characterized mechanosensitive channel involved in osmotic stress response.
BFJEKD_03585,SOUL heme-binding protein,,-2.55453018634634,,"heme binding, heme protein, iron binding",['Secretion & Transport Systems'],Medium,"No KO, EC, GO or COG; PFAM SOUL domain indicates heme-binding function; annotation limited but function inferred from domain."
BFJEKD_18425,CreA protein,K05805,-2.55355116133273,Two-component system,"carbon catabolite repression, transcriptional regulator, two-component system",['Unknown & Hypothetical Proteins'],High,CreA is a well-characterized carbon catabolite repressor involved in transcriptional regulation; KO and PFAM domain confirm function. Useful for grouping genes involved in carbon metabolism regulation.
BFJEKD_10950,CBS domain-containing protein (cyclic nucleotide-binding protein),K07182,-2.54831104352026,,"nucleotide binding, CBS domain, signal transduction",['Polyhydroxyalkanoates & Storage Lipids'],Medium,KO and PFAM domains indicate nucleotide binding and regulatory function; no EC or pathway assigned.
BFJEKD_07790,Hypothetical protein,,-2.54712526882113,,"hypothetical protein, unknown function",['Toxin-Antitoxin & Phage Defense'],Low,"No functional annotation available; no KO, EC, GO, COG, or PFAM domains detected."
BFJEKD_19375,Nitrogenase-stabilizing/protective protein NifW,K02595,-2.54633127849118,Nitrogen metabolism,"nitrogen fixation, nitrogenase accessory, oxidative stress protection",['Protein Processing & Degradation'],High,"Protein involved in nitrogen fixation, stabilizing nitrogenase complex; no EC number as it is not an enzyme. Useful for grouping nitrogen fixation related genes."
BFJEKD_11915,Conjugal transfer protein TraG,K03205,-2.54610948129165,Bacterial secretion system,"type IV secretion system, conjugation, membrane protein, DNA transfer",['Cell Wall & Envelope Biogenesis'],High,KO annotation K03205 confirms role in type IV secretion system; extensive GO terms support membrane localization and conjugation function.
BFJEKD_07850,cytochrome c-type biogenesis protein CcmF (heme lyase NrfEFG subunit NrfE),K02198,-2.53828571340835,Oxidative phosphorylation,"cytochrome c biogenesis, heme lyase, membrane transporter",['Amino Acid Biosynthesis'],High,KO annotation complete; essential membrane protein for heme attachment to cytochrome c; critical for electron transport chain assembly.
BFJEKD_08035,hypothetical protein,,-2.53805171536581,,"hypothetical protein, unknown function",['Protein Processing & Degradation'],Low,No functional annotation available; treat as unknown in downstream analyses.
BFJEKD_05040,Phosphatidylglycerol kinase (diacylglycerol kinase family),K07029,-2.53785067881485,Glycerophospholipid metabolism,"lipid metabolism, diacylglycerol kinase, membrane enzyme, phospholipid biosynthesis",['Carbon Concentrating & Fixation'],High,"Strong annotation with KO, EC, and PFAM; key enzyme in glycerophospholipid metabolism; relevant for membrane lipid remodeling."
BFJEKD_15840,thiamine biosynthesis protein ThiJ,K18199,-2.53033125176011,Thiamine metabolism,"thiamine biosynthesis, oxidoreductase, DJ-1 family",['Carbon Concentrating & Fixation'],High,"Complete annotation with KO, EC, GO, and PFAM consistent; involved in thiamine metabolism, useful for grouping in vitamin biosynthesis pathways."
BFJEKD_12480,Membrane permease (putative),,-2.51421807613894,,"membrane transporter, permease, transmembrane protein",['Polyhydroxyalkanoates & Storage Lipids'],Low,"No KO, GO, COG or PFAM domains; annotation based on product name and sequence hydrophobicity. Considered a putative transporter."
BFJEKD_06330,DUF2333 domain-containing protein,,-2.49902823663638,,"conserved hypothetical protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,"No KO, EC, or GO; only COG and PFAM domain of unknown function. Should be treated as uncharacterized in analyses."
BFJEKD_16590,Glycerophosphodiester phosphodiesterase,K01126,-2.49902079511563,Glycerophospholipid metabolism,"phosphodiesterase, esterase, glycerophospholipid metabolism",['Cell Wall & Envelope Biogenesis'],High,"KO inferred from sequence and domain; EC number assigned from KO; involved in glycerophospholipid metabolism, useful for metabolic pathway grouping."
BFJEKD_12090,Acetyl-coenzyme A transporter 1 (MFS transporter),,-2.49858050637767,,"membrane transporter, MFS transporter, acetyl-CoA transport",['Cell Wall & Envelope Biogenesis'],Medium,"Protein is annotated as an MFS transporter with acetyl-CoA transport activity based on GO and PFAM domain. KO and EC missing, limiting pathway mapping. Useful for grouping under membrane transporters."
BFJEKD_03645,stress-induced protein,K06884,-2.4912653891823,,"stress response, acidophilic repeat protein, uncharacterized",['Toxin-Antitoxin & Phage Defense'],Low,Lacks COG and GO annotations; KO and PFAM indicate stress-related function; annotation incomplete.
BFJEKD_09500,Plasmid replication initiator-like protein RepA,,-2.48534594766013,,"plasmid replication, replication initiator, DNA binding",['Toxin-Antitoxin & Phage Defense'],High,COG and PFAM support plasmid replication initiator function; typical RepA protein involved in plasmid DNA replication initiation.
BFJEKD_16535,NAD(P)H dehydrogenase (quinone),K00355,-2.47697478630679,"Oxidative phosphorylation, Photosynthesis","electron transport, oxidative phosphorylation, membrane enzyme, redox enzyme",['Unknown & Hypothetical Proteins'],High,KO and EC fully consistent; extensive GO terms support role in electron transport and oxidative stress response.
BFJEKD_04965,hypothetical protein,,-2.47695901651887,,"hypothetical protein, unknown function",['Amino Acid Biosynthesis'],Low,"No functional annotation available; no PFAM, KO, EC, or GO terms; treat as unknown in downstream analyses."
BFJEKD_07420,DUF4276 domain-containing protein,,-2.4700318734223,,"unknown function, DUF","['Protein Folding, Quality Control & Stress Response']",Low,Function not characterized; domain of unknown function.
BFJEKD_15980,alpha-amylase (maltose alpha-D-glucosyltransferase),K05343,-2.46885898181269,Starch and sucrose metabolism,"starch metabolism, alpha-amylase, carbohydrate metabolism, hydrolase",['Toxin-Antitoxin & Phage Defense'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with starch degradation function. Suitable for grouping in carbohydrate metabolism and differential expression related to polysaccharide utilization."
BFJEKD_12180,"ABC-type multidrug transport system, ATPase and permease component","K06020, K14699",-2.4628897442482,ABC transporters,"ABC transporter, multidrug efflux, membrane transporter, ATPase",['Cell Wall & Envelope Biogenesis'],High,"This protein is part of an ABC transporter system involved in multidrug resistance, with ATPase activity driving substrate transport."
BFJEKD_17560,Hypothetical protein,,-2.44617614356377,,"hypothetical protein, unknown function",['Unknown & Hypothetical Proteins'],Low,No functional annotation available; likely uncharacterized protein. Exclude or treat cautiously in downstream analyses.
BFJEKD_15285,Phosphate acetyltransferase / Enoyl-CoA hydratase,"K00625, K00634",-2.4399285990061,"Fatty acid biosynthesis, Pyruvate metabolism","acetyl-CoA metabolism, fatty acid metabolism, phosphate acetyltransferase, enoyl-CoA hydratase, energy metabolism",['Secretion & Transport Systems'],High,Multiple KO and EC numbers reflect dual function; PFAM domains support both activities; important for fatty acid and energy metabolism.
BFJEKD_07740,D-arabinose 5-phosphate isomerase GutQ,K06041,-2.43985572577794,"Pentose phosphate pathway, Amino sugar and nucleotide sugar metabolism","carbohydrate metabolism, sugar phosphate isomerase, SIS family, lipopolysaccharide biosynthesis",['Carbon Concentrating & Fixation'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with sugar phosphate isomerase function; relevant for carbohydrate metabolism and cell envelope biosynthesis."
BFJEKD_07845,cytochrome c biogenesis protein CcmG (DsbE family thiol:disulfide interchange protein),K02199,-2.42722541934137,Oxidative phosphorylation,"cytochrome c biogenesis, thiol-disulfide interchange, redoxin",['Amino Acid Biosynthesis'],High,KO annotation present; key redox protein in cytochrome c maturation; important for oxidative folding and electron transport.
BFJEKD_15040,Hydrogenase subunit HyfC (NADH dehydrogenase),K00337,-2.4218514212017,"Oxidative phosphorylation, Carbon fixation pathways in prokaryotes","hydrogenase, NADH dehydrogenase, energy metabolism, oxidative phosphorylation",['Unknown & Hypothetical Proteins'],High,KO and EC consistent with NADH dehydrogenase function; extensive GO terms support role in energy metabolism and membrane localization.
BFJEKD_18765,methyl-accepting chemotaxis protein,K03406,-2.41283168816665,Bacterial chemotaxis,"chemotaxis, signal transduction, membrane receptor",['Toxin-Antitoxin & Phage Defense'],High,Well-annotated chemotaxis sensory transducer; suitable for grouping in signal transduction and chemotaxis-related analyses.
BFJEKD_10675,3-deoxy-D-manno-octulosonic acid transferase,K02527,-2.41189995418199,Lipopolysaccharide biosynthesis,"lipopolysaccharide biosynthesis, glycosyltransferase, membrane-associated enzyme",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with LPS biosynthesis; suitable for grouping in cell envelope biogenesis and glycan metabolism."
BFJEKD_05850,PadR family transcriptional regulator,K10947,-2.40789288828493,Two-component system,"transcriptional regulator, PadR family, two-component system",['Carbon Concentrating & Fixation'],High,KO and COG consistent with PadR family transcriptional regulator; involved in regulation of gene expression.
BFJEKD_07840,cytochrome C biogenesis protein CcmH,K02200,-2.40298714612513,Oxidative phosphorylation,"cytochrome c biogenesis, heme lyase, membrane protein",['Unknown & Hypothetical Proteins'],High,Complete KO annotation; protein involved in cytochrome c maturation complex; relevant for electron transport chain grouping.
BFJEKD_07955,Periplasmic subunit MlaC of the ABC-type intermembrane phospholipid transporter Mla,K07323,-2.39056646693871,ABC transporters,"phospholipid transport, ABC transporter, substrate-binding protein",['Cell Wall & Envelope Biogenesis'],Medium,"Annotation supported by KO, COG, and PFAM; lacks GO terms but function inferred from homology; important for membrane lipid transport system grouping."
BFJEKD_09595,MoxR-like ATPase,K03924,-2.38943535467919,RNA degradation,"AAA+ ATPase, chaperone, protein folding, RNA metabolism",['Cell Wall & Envelope Biogenesis'],High,"Strong evidence for AAA+ ATPase function involved in protein folding and RNA metabolism; well supported by KO, COG, PFAM, and GO."
BFJEKD_12770,PemK-like toxin (MazF family),K07171,-2.389162469628,Bacterial secretion system,"toxin-antitoxin system, mRNA interferase, endonuclease, stress response, post-transcriptional regulation",['Secretion & Transport Systems'],High,"Complete annotation with KO, PFAM, and EC (inferred from KO). Strong evidence for toxin function in type II toxin-antitoxin system. Useful for grouping under stress response and toxin-antitoxin modules."
BFJEKD_13355,protein TolQ,K03562,-2.37450354299774,Flagellar assembly,"membrane transporter, energy transduction, proton channel, flagellar assembly",['Cell Wall & Envelope Biogenesis'],High,Well-annotated membrane protein involved in energy transduction and transport; KO and PFAM domains consistent; no EC assigned as expected.
BFJEKD_01220,DUF488 domain-containing protein,,-2.35065534203429,,"hypothetical protein, DUF488, unknown function",['Secretion & Transport Systems'],Low,Contains DUF488 domain and COG5483 (unknown function); no KO or GO terms; function remains uncharacterized.
BFJEKD_06770,methylated-DNA-[protein]-cysteine S-methyltransferase,K00567,-2.34609942391472,Base excision repair,"DNA repair, methyltransferase, alkylation damage, suicide enzyme",['Amino Acid Biosynthesis'],High,"Well-annotated DNA repair enzyme with KO, EC, COG, PFAM and GO terms; important for DNA damage response grouping."
BFJEKD_00895,Glycine betaine/L-proline ABC transporter permease ProW,K02001,-2.34076331767259,ABC transporters,"ABC transporter, permease, osmoprotectant transport, membrane transporter",['Translation & Ribosome Biogenesis'],High,Permease component of ABC transporter; KO and GO terms consistent; no EC typical for permease proteins.
BFJEKD_13295,potassium/proton antiporter,K11105,-2.33979836556101,ABC transporters,"ion transporter, potassium transporter, membrane protein, antiporter, ion homeostasis",['Unknown & Hypothetical Proteins'],High,Key membrane transporter for potassium/proton exchange; relevant for ion homeostasis and stress response.
BFJEKD_03590,"Uncharacterized protein YkgJ, contains CxxCxxCC motif",K06940,-2.33101832757794,Two-component system,"metal binding, zinc binding, iron binding, stress response",['Secretion & Transport Systems'],Medium,KO K06940 linked to metal-binding proteins involved in stress response; COG and PFAM support metal ion binding; no GO or EC available.
BFJEKD_07445,"Small heat shock protein IbpA, HSP20 family",,-2.32681378277536,,"stress response, heat shock protein, molecular chaperone",['Unknown & Hypothetical Proteins'],Medium,Well-characterized HSP20 family member with COG and PFAM support; no KO or EC; relevant for stress response grouping and DE under heat or other stress conditions.
BFJEKD_18605,Chromosome partitioning ATPase ParA,K03496,-2.31773336483067,Bacterial secretion system,"chromosome partitioning, ATPase, cell cycle, cell division",['Unknown & Hypothetical Proteins'],Medium,KO and COG consistent with chromosome partitioning ATPase function. No EC assigned. Important for cell cycle and division grouping.
BFJEKD_19010,Bacterioferritin-associated ferredoxin,K02192,-2.31714148467422,ABC transporters,"iron-sulfur protein, electron transfer, ferredoxin",['Amino Acid Biosynthesis'],High,"Well annotated with KO, GO, COG, and PFAM. Functions in electron transfer associated with bacterioferritin."
BFJEKD_18285,Periplasmic serine protease SppA,,-2.31503495939485,,"protease, serine protease, protein turnover",['Amino Acid Biosynthesis'],Medium,No KO or EC assigned; GO and PFAM support protease function; EC could not be confidently assigned without KO.
BFJEKD_04435,Hypothetical protein,,-2.30579256174241,,"hypothetical protein, unknown function",['Protein Processing & Degradation'],Low,No functional annotation available; consider for further experimental characterization.
BFJEKD_09070,Co2+/Mg2+ efflux protein ApaG,K06195,-2.29706809167025,Bacterial secretion system,"metal ion transport, efflux transporter, cation homeostasis",['Unknown & Hypothetical Proteins'],Medium,Annotation based on KO and PFAM domain DUF525; function related to metal ion efflux but exact mechanism unclear; useful for grouping metal ion transporters.
BFJEKD_07795,Peptidase (Trypsin family),,-2.28953802123372,,"peptidase, serine protease, proteolysis",['Cell Wall & Envelope Biogenesis'],High,Strong evidence from PFAM domains and GO terms supports serine protease function; no KO assigned.
BFJEKD_00095,O-methyltransferase,,-2.28845039491317,,"methyltransferase, SAM-dependent methyltransferase",['Transcription Machinery & Regulators'],High,Clear methyltransferase function supported by PFAM and GO; no KO or EC assigned but function well defined.
BFJEKD_16595,Type 1 glutamine amidotransferase domain-containing protein (DJ-1/PfpI family),,-2.28675561174884,,"glutamine amidotransferase, protein repair, stress response",['Cell Wall & Envelope Biogenesis'],Medium,GO terms support amidotransferase and protein repair functions; no KO or EC assigned; COG category consistent with chaperone and protein turnover.
BFJEKD_18575,hypothetical protein,,-2.28162382796478,,"hypothetical protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation or domain detected; likely uncharacterized or novel protein.
BFJEKD_03595,Aspartate aminotransferase family protein,,-2.28052259624172,,"aminotransferase, amino acid metabolism, pyridoxal phosphate-dependent enzyme",['Secretion & Transport Systems'],Medium,No KO or EC assigned; GO and COG consistent with aminotransferase function; PFAM domains support PLP-dependent aminotransferase activity.
BFJEKD_03930,EamA-like transporter permease,,-2.27233869156706,,"membrane transporter, drug/metabolite transporter, efflux pump",['Polyhydroxyalkanoates & Storage Lipids'],Medium,"Putative transporter of the drug/metabolite transporter superfamily; lacks KO and EC annotations, function inferred from PFAM and COG."
BFJEKD_18525,Hypothetical protein,,-2.2706983092839,,"hypothetical protein, unknown function",['Secretion & Transport Systems'],Low,No functional annotation available; treat as unknown in downstream analyses.
BFJEKD_03620,ABC transporter ATP-binding protein (PotA),K11072,-2.26880648082806,ABC transporters,"ABC transporter, ATP-binding, membrane transporter, energy conversion",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, EC, GO, and PFAM domains; key ATPase component of polyamine ABC transporter."
BFJEKD_06305,Branched-chain amino acid ABC-type transport system permease component LivH,K01997,-2.26856916617078,ABC transporters,"amino acid transport, ABC transporter, membrane transporter",['Amino Acid Biosynthesis'],High,Well-annotated permease component of branched-chain amino acid ABC transporter; useful for transport-related grouping.
BFJEKD_15615,Voltage-gated chloride channel protein ClC,K03281,-2.26225632943667,ABC transporters,"membrane transporter, chloride channel, anion transport",['Toxin-Antitoxin & Phage Defense'],High,KO maps to chloride channel family; GO terms support ion transport function; PFAM domains confirm channel structure.
BFJEKD_11435,DUF3833 domain-containing protein,,-2.26191770273838,,"uncharacterized, DUF3833, unknown function",['Amino Acid Biosynthesis'],Low,"No KO, EC, GO, or COG annotations; only PFAM DUF3833 domain present. Annotation confidence is low; treat as unknown in grouping and DE analysis."
BFJEKD_19455,Nitrogenase molybdenum-iron protein NifN,K02592,-2.25400061972319,Nitrogen metabolism,"nitrogen fixation, cofactor biosynthesis, oxidoreductase",['Amino Acid Biosynthesis'],High,Well-annotated nitrogen fixation protein involved in molybdenum cofactor biosynthesis; strong evidence for grouping with nitrogen fixation genes.
BFJEKD_09865,PRC domain-containing protein,,-2.25318724865563,,"unknown function, PRC domain",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation available; PRC domain presence suggests possible involvement in electron transport or redox processes but unconfirmed.
BFJEKD_18715,Glycosyl Hydrolase Family 108 Lysozyme,,-2.2504562445849,,"lysozyme, glycosyl hydrolase, cell wall degradation, peptidoglycan binding",['Secretion & Transport Systems'],High,Enzyme likely involved in bacterial cell wall remodeling or phage lysis; relevant for cell envelope and lytic function grouping.
BFJEKD_18710,Holin of 3 Transmembrane Segments,,-2.24766482026375,,"phage holin, membrane protein, gene transfer, cell lysis",['Secretion & Transport Systems'],High,Holin proteins form pores in membranes to facilitate gene transfer or phage release; important for phage-related functional grouping.
BFJEKD_05500,PAS domain-containing diguanylate cyclase,K21088,-2.23618302841999,cAMP signaling pathway,"signal transduction, diguanylate cyclase, second messenger, c-di-GMP synthesis, PAS domain",['Unknown & Hypothetical Proteins'],High,KO K21088 maps to EC 2.7.7.65; multiple GO terms consistent with diguanylate cyclase activity and signal transduction. Useful for grouping signaling proteins and second messenger metabolism.
BFJEKD_09780,Short-chain dehydrogenase/reductase (oxidoreductase),,-2.23131685734778,,"oxidoreductase, membrane protein",['Polyhydroxyalkanoates & Storage Lipids'],Medium,"Annotated as short-chain dehydrogenase with membrane localization (GO:0016020). No KO or EC available, but COG and PFAM support oxidoreductase function."
BFJEKD_06450,Inhibitor of apoptosis-promoting Bax1,K06890,-2.2300110976639,Apoptosis,"apoptosis regulation, membrane protein, Bax inhibitor",['Polyhydroxyalkanoates & Storage Lipids'],High,KO K06890 maps to apoptosis pathway; GO terms confirm membrane localization; COG category consistent with membrane biogenesis. Strong evidence for functional annotation.
BFJEKD_11280,Acetyl esterase/lipase (alpha/beta hydrolase fold),K01066,-2.22288676862202,Glycerolipid metabolism,"esterase, lipase, hydrolase, lipid metabolism",['Cell Wall & Envelope Biogenesis'],High,KO to EC mapping inferred; alpha/beta hydrolase fold typical for esterases/lipases; relevant for lipid metabolism.
BFJEKD_12065,Multidrug ABC transporter permease,"K06147, K06148",-2.22238264971834,ABC transporters,"ABC transporter, multidrug resistance, membrane transporter, ATPase",['Amino Acid Biosynthesis'],High,Strong evidence for multidrug ABC transporter permease; important for grouping under multidrug resistance and transport.
BFJEKD_19035,Serine protease Do (DegQ),K04771,-2.21542130728344,Proteasome,"serine protease, protein degradation, protease",['Toxin-Antitoxin & Phage Defense'],High,Strongly supported serine protease involved in protein turnover; useful for grouping under proteolysis and stress response.
BFJEKD_10065,PD-(D/E)XK nuclease family protein,,-2.21171368034814,,"nuclease, DNA metabolism, restriction enzyme superfamily",['Secretion & Transport Systems'],Medium,PD-(D/E)XK domain indicates nuclease activity; no KO or GO terms assigned; likely involved in DNA cleavage or repair.
BFJEKD_01385,Fe-S cluster assembly protein SufB,K09014,-2.20947114117084,ABC transporters; Iron-sulfur cluster assembly system,"Fe-S cluster assembly, iron-sulfur metabolism, metalloprotein",['Mobile Genetic Elements & Plasmid'],High,"SufB is a core component of the SUF system for Fe-S cluster biogenesis, essential under oxidative stress and iron limitation."
BFJEKD_10670,OsmC family peroxiredoxin,K04063,-2.20673249538141,Peroxisome,"oxidative stress response, peroxiredoxin, antioxidant enzyme",['Toxin-Antitoxin & Phage Defense'],High,"Well characterized peroxiredoxin involved in oxidative stress defense; strong evidence from KO, EC, GO, and PFAM."
BFJEKD_02355,High-affinity ferrous iron transporter Ftr1,K07243,-2.20489670574765,ABC transporters,"iron transport, membrane transporter, metal ion uptake",['Secretion & Transport Systems'],High,High-confidence annotation as ferrous iron transporter; important for iron homeostasis.
BFJEKD_13470,MFS transporter,,-2.20210117337688,Transporters,"membrane transporter, MFS transporter, solute transport",['Polyhydroxyalkanoates & Storage Lipids'],Medium,No KO or EC but strong PFAM and GO support; assign to membrane transport functional group.
BFJEKD_05020,Response regulator CheY homolog,,-2.19881104221491,,"two-component system, response regulator, signal transduction",['Unknown & Hypothetical Proteins'],High,Typical CheY-like response regulator involved in bacterial signal transduction; useful for grouping with other two-component system proteins.
BFJEKD_19670,Chemotaxis protein CheA (Sensor histidine kinase),K03407,-2.18757889763533,Bacterial chemotaxis,"two-component system, chemotaxis, histidine kinase, signal transduction",['Toxin-Antitoxin & Phage Defense'],High,"Comprehensive annotation with KO, EC, GO, COG, and multiple PFAM domains; key chemotaxis histidine kinase; ideal for grouping in chemotaxis and signal transduction analyses."
BFJEKD_08270,ABC-type uncharacterized transport system ATPase component,"K01990, K19340",-2.18456470590226,ABC transporters,"ABC transporter, ATPase, membrane transporter",['Secretion & Transport Systems'],High,ATPase component of ABC transporter; KO and GO terms consistent; no specific substrate known.
BFJEKD_15255,AraC family transcriptional regulator,,-2.18022546260458,,"transcriptional regulator, AraC family, DNA binding",['Toxin-Antitoxin & Phage Defense'],High,Clear functional annotation as a transcriptional regulator. Important for regulatory network analysis and differential expression studies.
BFJEKD_16850,ScpB,K06024,-2.16765970686408,Chromosome partitioning and segregation,"chromosome segregation, condensin complex, cell division",['Amino Acid Biosynthesis'],High,"Involved in chromosome condensation and segregation during cell division, part of SMC complex."
BFJEKD_04495,Dihaem cytochrome c,,-2.16462991460072,,"electron transport, cytochrome c, respiration",['Secretion & Transport Systems'],Medium,"Annotated as dihaem cytochrome c based on product and PFAM domain; lacks KO and GO terms, limiting pathway mapping."
BFJEKD_14715,catalase HPII,K03781,-2.1639739786355,Glutathione metabolism,"oxidative stress response, catalase, defense enzyme",['Toxin-Antitoxin & Phage Defense'],High,"Well-annotated catalase enzyme with KO, EC, extensive GO terms, and COG category; key role in detoxifying hydrogen peroxide."
BFJEKD_10220,"ABC-type Fe3+-hydroxamate transport system, periplasmic component",K02016,-2.16238676049769,ABC transporters,"iron transport, ABC transporter, periplasmic binding protein",['Toxin-Antitoxin & Phage Defense'],High,"Complete annotation with KO, COG, PFAM, and GO terms consistent with iron siderophore ABC transporter periplasmic component."
BFJEKD_15850,Lipoprotein-releasing system ATP-binding protein LolD 1,"K09810, K02003",-2.16231628631995,ABC transporters,"lipoprotein transport, ABC transporter, ATPase",['Unknown & Hypothetical Proteins'],High,"Comprehensive annotation with KO, EC, GO, and PFAM; key ATPase component of lipoprotein ABC transporter complex; critical for membrane transport functional grouping."
BFJEKD_06725,dephospho-CoA kinase,K00859,-2.14143735244374,Cysteine and methionine metabolism,"coenzyme A biosynthesis, metabolic pathway, phosphorylation, cofactor synthesis",['Unknown & Hypothetical Proteins'],High,"Key enzyme in CoA biosynthesis pathway, catalyzing phosphorylation step."
BFJEKD_07185,metal ABC transporter substrate-binding protein,K02077,-2.1362073224284,ABC transporters,"metal transporter, ABC transporter, zinc uptake, substrate-binding protein",['Secretion & Transport Systems'],High,Substrate-binding component of zinc ABC transporter; GO terms and KO consistent.
BFJEKD_12045,AraC-type DNA-binding domain-containing protein,,-2.1360338269528,,"transcriptional regulator, DNA-binding, AraC family",['Secretion & Transport Systems'],High,Well-annotated AraC family transcriptional regulator involved in transcriptional control; useful for grouping under transcription factors.
BFJEKD_03900,"Transcriptional regulator, HTH_31 family",K07726,-2.12888752798784,,"transcriptional regulator, DNA binding, regulation",['Cell Wall & Envelope Biogenesis'],Medium,KO and COG indicate transcriptional regulator function; limited GO terms but PFAM domain supports DNA-binding regulatory role. No EC number as expected.
BFJEKD_18000,BrnA antitoxin of type II toxin-antitoxin system,,-2.1231691660856,,"toxin-antitoxin system, antitoxin, stress response",['Carbon Concentrating & Fixation'],Medium,No KO or EC; annotation based on PFAM and COG; likely involved in bacterial stress response and plasmid maintenance.
BFJEKD_19410,Nickel ABC transporter permease subunit NikC,"K15586, K02034",-2.12202422690347,ABC transporters,"nickel transport, ABC transporter, membrane transporter, permease",['Polyhydroxyalkanoates & Storage Lipids'],High,Dual KO assignment reflects permease subunit function in nickel ABC transporter; consistent GO and PFAM domains support membrane permease role.
BFJEKD_05535,Cobyric acid synthase (adenosylcobyric acid synthase),K02232,-2.11807643564125,Porphyrin and chlorophyll metabolism,"vitamin B12 biosynthesis, coenzyme metabolism, ligase",['Toxin-Antitoxin & Phage Defense'],High,"Complete annotation with KO, EC, GO, COG, and PFAM. Key enzyme in cobalamin biosynthesis pathway."
BFJEKD_10935,diguanylate cyclase with PAS domain,,-2.11540937553862,,"signal transduction, diguanylate cyclase, PAS domain",['Toxin-Antitoxin & Phage Defense'],Medium,Annotated as diguanylate cyclase based on GGDEF domain and PAS sensor domain; lacks KO and EC but COG and PFAM support signaling function.
BFJEKD_01225,Circadian clock protein KaiC,K08482,-2.11398720820637,Circadian rhythm - cyanobacteria,"circadian clock, ATPase, signal transduction, circadian rhythm",['Secretion & Transport Systems'],High,"Well-characterized KaiC protein with KO, COG, PFAM, and GO annotations; key for circadian rhythm regulation."
BFJEKD_08350,Alpha-mannosyltransferase,K27597,-2.11166527423425,"Lipopolysaccharide biosynthesis, Glycosphingolipid biosynthesis - lacto and neolacto series","glycosyltransferase, lipopolysaccharide biosynthesis, membrane-associated enzyme, glycan metabolism",['Unknown & Hypothetical Proteins'],High,Involved in LPS core biosynthesis; important for bacterial outer membrane integrity and host interactions.
BFJEKD_15645,LysR family transcriptional regulator,K21699,-2.11161429313077,Transcription factors,"transcriptional regulator, LysR family, DNA binding",['Secretion & Transport Systems'],High,"Well-annotated LysR family transcriptional regulator with KO, GO, COG, and PFAM domains; key regulator of bauABCD operon."
BFJEKD_15035,Multisubunit Na+/H+ antiporter subunit MnhD,,-2.10695116093897,,"membrane transporter, Na+/H+ antiporter, ion transport",['Amino Acid Biosynthesis'],Medium,"Likely part of Na+/H+ antiporter complex; no KO or EC assigned, but PFAM and COG support transporter function."
BFJEKD_11505,"Two-component sensor histidine kinase, HisKA and HATPase domains",K13924,-2.10185483145969,Two-component system,"two-component system, histidine kinase, signal transduction",['Secretion & Transport Systems'],High,Key sensor kinase in bacterial two-component signaling pathways.
BFJEKD_13245,Putative Fe-S cluster protein,,-2.09640455318788,,"Fe-S cluster protein, iron-sulfur binding",['Amino Acid Biosynthesis'],Medium,Lacks KO and EC annotations; function inferred from PFAM and GO. Likely involved in Fe-S cluster binding but exact role unknown.
BFJEKD_03600,DeoR/GlpR transcriptional regulator,,-2.09064499235461,,"transcriptional regulator, DNA-binding, regulation",['Carbon Concentrating & Fixation'],High,Well-annotated transcriptional regulator with DNA-binding domains; suitable for grouping under transcriptional regulation.
BFJEKD_16600,Carbonate dehydratase (Carbonic anhydrase),K01674,-2.08759158905086,Carbon fixation pathways in prokaryotes,"carbonic anhydrase, CO2 metabolism, carbon fixation","['Protein Folding, Quality Control & Stress Response']",High,"Complete annotation with KO, EC, GO, and COG; key enzyme in CO2 metabolism and carbon fixation pathways; important for grouping in metabolic and environmental response analyses."
BFJEKD_01245,Methyl-accepting chemotaxis protein (MCP),K03406,-2.08274964021959,Bacterial chemotaxis,"chemotaxis, signal transduction, methyl-accepting chemotaxis protein",['Amino Acid Biosynthesis'],High,Complete annotation with KO and GO terms; key protein for chemotaxis signaling pathways.
BFJEKD_14585,malonate transporter subunit MadL,,-2.07753408729657,,"malonate transporter, membrane protein, solute transport",['Amino Acid Biosynthesis'],Medium,No KO or EC; GO and PFAM indicate membrane transporter function; likely part of malonate uptake system.
BFJEKD_07835,Cytochrome c-type biogenesis protein CcmH/NrfG,K02200,-2.07720796166655,Oxidative phosphorylation,"cytochrome c biogenesis, electron transport, membrane protein",['Amino Acid Biosynthesis'],High,"Protein involved in cytochrome c maturation, essential for electron transport chain function."
