Locus_Tag,Protein Name,KO_IDs_list,log2FC,KEGG_Pathways_list,Tags_list,Subcategories,Confidence_Score,Notes
BFJEKD_00315,Dipeptide ABC transporter ATP-binding protein DppD,"K02031, K12371",2.17339221905677,ABC transporters,"membrane transporter, ABC transporter, ATPase",['Secretion & Transport Systems'],High,ATP-binding component of dipeptide ABC transporter; multiple KO and GO terms confirm ATPase activity; no EC assigned as typical for ABC ATPases.
BFJEKD_10835,Hypothetical protein (possible pseudogene),,2.17136568338551,,"hypothetical protein, pseudogene, unknown function",['Cell Wall & Envelope Biogenesis'],Low,Annotated as possible pseudogene; no functional domains or annotations detected.
BFJEKD_02515,dCTP deaminase,K01494,2.16834498461335,Pyrimidine metabolism,"nucleotide metabolism, pyrimidine biosynthesis, deaminase enzyme",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent; suitable for grouping under nucleotide metabolism and pyrimidine biosynthesis."
BFJEKD_02045,Elongation factor Tu 2,K02358,2.16744912255404,Ribosome,"translation, elongation factor, GTPase, protein biosynthesis",['DNA Recombination & Repair'],High,Key elongation factor in translation; important for protein synthesis and expression studies.
BFJEKD_00680,Type II 3-dehydroquinate dehydratase (AroQ),K03786,2.1541000997212,"Phenylalanine, tyrosine and tryptophan biosynthesis","shikimate pathway, aromatic amino acid biosynthesis, enzyme",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, EC, COG, PFAM, and GO; key enzyme in aromatic amino acid biosynthesis."
BFJEKD_06690,L-lactate dehydrogenase complex protein LldF (LutB/LldF family L-lactate oxidation iron-sulfur protein),K18929,2.14995604008565,Pyruvate metabolism,"lactate metabolism, iron-sulfur protein, oxidoreductase, energy metabolism",['Cell Wall & Envelope Biogenesis'],High,Complete KO annotation allows confident EC inference; key component of L-lactate oxidation pathway relevant for energy metabolism.
BFJEKD_06760,Transcription termination factor Rho,K03628,2.13256750287373,RNA polymerase,"transcription termination, RNA binding, ATPase, gene expression regulation",['Unknown & Hypothetical Proteins'],High,Well-characterized transcription termination factor with strong domain and GO support; no EC assigned as it is not an enzyme classified by EC.
BFJEKD_04480,"Response regulator c-di-GMP phosphodiesterase, RpfG family",,2.13116598586643,,"signal transduction, c-di-GMP metabolism, response regulator, phosphodiesterase",['Unknown & Hypothetical Proteins'],Medium,No KO assigned; EC inferred from domain and family. Important for signaling and regulatory pathway analysis.
BFJEKD_04530,Aspartate carbamoyltransferase catalytic subunit,K00609,2.1262966878429,Pyrimidine metabolism,"pyrimidine biosynthesis, carbamoyltransferase, metabolism, amino acid metabolism",['Cell Wall & Envelope Biogenesis'],High,Well-annotated enzyme in pyrimidine biosynthesis pathway; suitable for metabolic and expression analyses.
BFJEKD_00510,Pyruvate-flavodoxin oxidoreductase (NifJ),"K00169, K03737",2.11973979585731,"Carbon fixation pathways in prokaryotes, Nitrogen metabolism","energy metabolism, oxidoreductase, pyruvate metabolism, electron transfer, nitrogen fixation",['Pentose Phosphate & Sugar Interconversions'],High,"Comprehensive annotation with multiple KO terms, EC number, GO terms, and PFAM domains. Key enzyme in anaerobic energy metabolism and nitrogen fixation."
BFJEKD_18455,Glutamate ABC transporter permease,K10003,2.11237810095318,ABC transporters,"amino acid transport, ABC transporter, permease, membrane transporter",['Amino Acid Biosynthesis'],High,Well-supported permease component of glutamate/aspartate ABC transporter; GO and KO terms consistent; no EC number assigned as transporter.
BFJEKD_13605,Elongation factor G,K02355,2.11228682846533,Ribosome,"translation, elongation factor, GTPase, protein synthesis",['Amino Acid Biosynthesis'],High,Well-characterized translation elongation factor with strong KO and PFAM support. Key for translation-related functional grouping.
BFJEKD_02115,TetR/AcrR family transcriptional regulator,,2.10918876501717,,"transcriptional regulator, TetR family, gene regulation","['Carbohydrate Interconversions', 'Glycosyltransferases', 'Cell Wall & Envelope Biogenesis']",Medium,No KO or EC; annotation based on COG and PFAM; typical TetR family regulator involved in transcriptional control.
BFJEKD_19535,Heme ABC exporter ATP-binding protein CcmA,K02056,2.10170882573616,ABC transporters,"heme export, ABC transporter, ATPase, membrane transporter",['Amino Acid Biosynthesis'],High,Well-annotated ATP-binding cassette transporter involved in heme export; EC number inferred from KO.
BFJEKD_07935,acetyl/propionyl-CoA carboxylase subunit alpha,K01965,2.10007825214028,"Fatty acid metabolism, Fatty acid biosynthesis","carboxylase, fatty acid metabolism, biotin-dependent enzyme, propionate metabolism",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with propionyl-CoA carboxylase alpha subunit function; suitable for grouping in fatty acid and propionate metabolism clusters."
BFJEKD_11005,phosphoribosylpyrophosphate synthetase,K00948,2.09154520722802,Purine metabolism,"nucleotide biosynthesis, phosphoribosylpyrophosphate synthetase, transferase",['Protein Processing & Degradation'],High,Well-annotated enzyme critical for nucleotide biosynthesis; important for grouping in metabolic pathway analyses.
BFJEKD_14990,Lactate utilization protein LldG,K00782,2.08831482951074,Pyruvate metabolism,"lactate metabolism, oxidoreductase complex, energy production",['Toxin-Antitoxin & Phage Defense'],Medium,KO indicates L-lactate dehydrogenase complex subunit; no EC or GO terms provided but domain and KO support function; useful for grouping in lactate utilization and energy metabolism.
BFJEKD_06120,DNA-binding response regulator DpiB,,2.07076161517169,,"two-component system, signal transduction, phosphodiesterase, c-di-GMP metabolism",['Carbon Concentrating & Fixation'],Medium,"Annotated as a response regulator with EAL domain indicating c-di-GMP phosphodiesterase activity; no KO or EC fully assigned, EC inferred from domain and GO."
BFJEKD_12535,"Lipopolysaccharide biosynthesis protein, LPS:glycosyltransferase",,2.06750970693784,,"glycosyltransferase, lipopolysaccharide biosynthesis, cell envelope biogenesis",['Protein Processing & Degradation'],Low,"No KO, EC, or GO terms; annotation based on product name and COG category; likely involved in LPS biosynthesis."
BFJEKD_05795,acetyl-CoA carboxylase carboxyltransferase subunit beta,K01963,2.06489937286549,Fatty acid biosynthesis,"fatty acid biosynthesis, carboxyltransferase, metabolism, enzyme complex",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, EC, GO, and PFAM domains consistent with acetyl-CoA carboxylase beta subunit. Suitable for grouping under fatty acid biosynthesis and metabolic enzyme clusters."
BFJEKD_06695,L-lactate dehydrogenase complex protein LldE (Fe-S oxidoreductase),K18928,2.06155669514066,Pyruvate metabolism,"lactate metabolism, iron-sulfur protein, oxidoreductase, energy metabolism",['Cell Wall & Envelope Biogenesis'],High,"KO annotation supports EC assignment; partner protein in L-lactate dehydrogenase complex, important for energy metabolism."
BFJEKD_18405,Glutamine synthetase,K01915,2.06143058894998,"Nitrogen metabolism, Glycine, serine and threonine metabolism","glutamine biosynthesis, nitrogen metabolism, amino acid biosynthesis, enzyme",['Toxin-Antitoxin & Phage Defense'],High,Complete and well-supported annotation; key enzyme in nitrogen assimilation and amino acid biosynthesis pathways.
BFJEKD_05315,Ribonuclease P protein component RnpA,K03536,2.05710531450609,RNA degradation,"RNA processing, ribonuclease P, tRNA maturation, RNA degradation",['Amino Acid Biosynthesis'],High,Essential RNA processing enzyme involved in tRNA maturation; well characterized with strong functional evidence.
BFJEKD_03070,Transposase (mutator type),K07493,2.05639156977236,Bacterial secretion system,"transposase, mobile genetic element, DNA recombination",['Pentose Phosphate & Sugar Interconversions'],High,Annotated transposase involved in DNA recombination and mobility; important for genome plasticity and horizontal gene transfer studies.
BFJEKD_12570,Outer membrane protein assembly factor BamD,K05807,2.05470164773647,Ribosome biogenesis in eukaryotes,"outer membrane assembly, membrane protein, protein complex",['Polyhydroxyalkanoates & Storage Lipids'],High,BamD is a core component of the BAM complex essential for beta-barrel outer membrane protein assembly; useful for grouping in membrane biogenesis and envelope stress response.
BFJEKD_02035,preprotein translocase subunit SecE,K03073,2.05440288458296,Bacterial secretion system,"protein secretion, Sec translocase, membrane protein, protein translocation",['General Enzymes & Catalysis'],High,Essential component of SecYEG translocon; critical for protein export and membrane insertion.
BFJEKD_03045,EamA/RhaT family transporter,,2.04807085396837,,"membrane transporter, drug/metabolite transporter, DMT superfamily","['Cell Wall & Envelope Biogenesis', 'Signal Transduction']",Medium,No KO or EC; annotation based on COG and PFAM; likely involved in metabolite/drug transport.
BFJEKD_18335,FAD-dependent oxidoreductase (D-amino-acid dehydrogenase),"K00285, K21060",2.04726724394697,Glutathione metabolism,"oxidoreductase, FAD-dependent enzyme, amino acid metabolism",['Unknown & Hypothetical Proteins'],High,KO and EC consistent; enzyme involved in amino acid catabolism; multiple GO terms support oxidoreductase and membrane association.
BFJEKD_15875,Methyl-accepting chemotaxis protein,K03406,2.04447211919686,Bacterial chemotaxis,"chemotaxis, signal transduction, membrane receptor",['Cell Wall & Envelope Biogenesis'],High,Highly similar to BFJEKD_15870; likely paralogous chemotaxis receptor.
BFJEKD_17040,Hypothetical protein,,2.04309045126983,,"hypothetical protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation or domain detected; sequence suggests membrane localization but function unknown.
BFJEKD_03820,aminomethyl-transferring glycine dehydrogenase subunit GcvPA,K00282,2.03238633756683,"Glycine, serine and threonine metabolism","glycine cleavage system, amino acid metabolism, dehydrogenase, glycine catabolism","['Protein Folding, Quality Control & Stress Response']",High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with glycine cleavage system P protein function. Suitable for grouping in amino acid metabolism and glycine degradation pathways."
BFJEKD_06260,50S ribosomal protein L35,K02916,2.02802967685455,Ribosome,"ribosomal protein, translation, protein synthesis",['Toxin-Antitoxin & Phage Defense'],High,Well-annotated ribosomal protein; essential for translation; useful for grouping in protein synthesis and ribosome biogenesis.
BFJEKD_03745,EamA domain-containing protein,K08978,2.01983337849965,ABC transporters,"membrane transporter, solute transport",['Cell Wall & Envelope Biogenesis'],High,EamA domain proteins are typically small molecule transporters; KO K08978 corresponds to a transporter family involved in membrane transport.
BFJEKD_18095,Hypothetical protein,,2.01207383147976,,"hypothetical protein, unknown function",['Amino Acid Biosynthesis'],Low,No functional annotation or domain detected; sequence provided but no significant hits found.
BFJEKD_05220,xanthine phosphoribosyltransferase,K00769,1.99239512447571,Purine metabolism,"purine metabolism, nucleotide salvage, transferase",['Carbon Concentrating & Fixation'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with purine salvage function; suitable for grouping in nucleotide metabolism and differential expression related to purine biosynthesis."
BFJEKD_09520,Glutamine-hydrolyzing GMP synthase,K01951,1.98970260197191,Purine metabolism,"purine biosynthesis, GMP synthase, nucleotide metabolism, glutamine amidotransferase",['Unknown & Hypothetical Proteins'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM; key enzyme in purine nucleotide biosynthesis; important for metabolic pathway analysis."
BFJEKD_19765,Hypothetical protein,,1.98878597696125,,"hypothetical protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation or domain hits; treat as unknown for downstream analysis.
BFJEKD_15025,Alkyl hydroperoxide reductase subunit C (AhpC),"K03386, K24119",1.98779074473822,Glutathione metabolism,"oxidative stress response, peroxiredoxin, redox enzyme, antioxidant",['Secretion & Transport Systems'],High,"Well-supported annotation with KO, EC, COG, PFAM, and GO; key peroxiredoxin subunit; critical for oxidative stress response and detoxification."
BFJEKD_04975,Ornithine carbamoyltransferase,K00611,1.97895357827745,Arginine biosynthesis,"amino acid biosynthesis, arginine metabolism, carbamoyltransferase",['Protein Processing & Degradation'],High,"Well-annotated enzyme in arginine biosynthesis pathway; strong evidence from KO, EC, GO, COG, and PFAM."
BFJEKD_12210,Uncharacterized membrane protein,,1.97418630591939,,"hypothetical protein, membrane-associated",['Polyhydroxyalkanoates & Storage Lipids'],Low,No functional annotation available; sequence suggests possible membrane association but no domain or ontology evidence.
BFJEKD_05575,Putative alpha-helical domain with conserved ER motif,,1.96968369958479,,"uncharacterized protein, alpha-helical domain",['Secretion & Transport Systems'],Low,"No functional annotation beyond domain presence; lacks KO, EC, and GO terms; low confidence for functional grouping or DE analysis."
BFJEKD_16825,5'/3'-nucleotidase SurE,K03787,1.96832375956613,Purine metabolism,"nucleotidase, phosphatase, nucleotide metabolism",['Secretion & Transport Systems'],High,Catalyzes dephosphorylation of nucleotides; involved in nucleotide salvage and metabolism.
BFJEKD_16435,adenosylmethionine decarboxylase,K01611,1.96419463470387,Arginine and proline metabolism,"polyamine biosynthesis, decarboxylase, amino acid metabolism",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domain; key enzyme in polyamine biosynthesis pathway."
BFJEKD_12525,sigma-54-dependent Fis family transcriptional regulator,K21405,1.95385397174914,,"transcriptional regulator, sigma-54 activator, DNA binding, transcription factor",['Amino Acid Biosynthesis'],High,Well annotated transcriptional regulator activating sigma-54 dependent genes; important for regulation of acetoin dehydrogenase operon.
BFJEKD_08605,CRISPR-associated endonuclease Cas2,K09951,1.94530726301329,RNA degradation,"CRISPR-Cas system, endonuclease, adaptive immunity, RNA processing",['Cell Wall & Envelope Biogenesis'],High,Well-annotated CRISPR-associated endonuclease Cas2 involved in spacer integration and RNA cleavage; key for adaptive immunity grouping and differential expression under phage infection.
BFJEKD_09640,hypothetical protein,,1.94369785272742,,"hypothetical protein, unknown function",['Unknown & Hypothetical Proteins'],Low,"No functional annotation available; no KO, GO, COG, or PFAM domains detected."
BFJEKD_01265,SLT domain-containing protein,,1.94362817551893,,"cell wall biogenesis, transglycosylase, peptidoglycan remodeling",['Cell Wall & Envelope Biogenesis'],Medium,Contains SLT domain typical of lytic transglycosylases involved in cell wall remodeling; no KO or EC assigned.
BFJEKD_09395,DNA starvation/stationary phase protection protein,K04047,1.94153801727453,,"DNA protection, stress response, iron storage",['Cell Wall & Envelope Biogenesis'],High,Dps protein involved in DNA protection during starvation and oxidative stress; KO K04047 confirms identity; PFAM ferritin domain supports iron binding and storage function.
BFJEKD_06465,"ABC-type multidrug transport system, ATPase and permease component","K06147, K11085",1.93252039025391,ABC transporters,"membrane transporter, ABC transporter, multidrug resistance, ATPase",['Secretion & Transport Systems'],High,KO terms map to ABC transporters pathway; EC number inferred from KO; extensive GO terms support transporter and ATPase functions; COG category consistent. Strong annotation for transport and resistance studies.
BFJEKD_16050,Hypothetical protein,,1.93136355594056,,"hypothetical protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation available; sequence alone insufficient for confident functional prediction.
BFJEKD_06265,50S ribosomal protein L20,K02887,1.92677700621196,Ribosome,"ribosomal protein, translation, protein synthesis",['Cell Wall & Envelope Biogenesis'],High,Complete annotation consistent with ribosomal protein L20; important for ribosome assembly; relevant for translation and ribosome biogenesis clusters.
BFJEKD_07650,ubiE,K03183,1.91940533580811,Oxidative phosphorylation,"menaquinone biosynthesis, methyltransferase, electron transport",['Carbon Concentrating & Fixation'],High,"Key enzyme in menaquinone biosynthesis pathway, linked to electron transport."
BFJEKD_01290,Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG,,1.91760611380303,Ubiquinone and other terpenoid-quinone biosynthesis,"ubiquinone biosynthesis, methyltransferase, coenzyme metabolism",['Unknown & Hypothetical Proteins'],High,"Function well supported by PFAM, GO, and COG; no KO assigned but EC inferred from known function."
BFJEKD_06270,phenylalanine--tRNA ligase subunit alpha,K01889,1.91687057163088,Aminoacyl-tRNA biosynthesis,"aminoacyl-tRNA synthetase, amino acid biosynthesis, translation",['Polyhydroxyalkanoates & Storage Lipids'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM domains supporting aminoacyl-tRNA synthetase function; suitable for grouping in translation and amino acid metabolism."
BFJEKD_16160,Na+/H+ antiporter subunit F (MnhF),K05570,1.91675538465244,ABC transporters,"membrane transporter, Na+/H+ antiporter, cation transport",['Toxin-Antitoxin & Phage Defense'],High,Complete annotation supporting role in Na+/H+ antiporter complex.
BFJEKD_04585,DNA topoisomerase I,K03168,1.91663671413001,DNA replication,"DNA replication, DNA topology, topoisomerase, genetic information processing",['Secretion & Transport Systems'],High,Comprehensive annotation with multiple EC numbers and extensive GO terms; key enzyme in DNA topology and replication.
BFJEKD_15200,GCN5-related N-acetyltransferase,,1.9111435761245,,"acetyltransferase, GNAT family, post-translational modification",['Secretion & Transport Systems'],Medium,Annotated as GNAT acetyltransferase based on PFAM and GO. No KO or EC assigned; function inferred from domain and GO only.
BFJEKD_12200,"Peptidase C14, metacaspase-1",K22684,1.90952658761427,,"protease, caspase-like, programmed cell death",['Toxin-Antitoxin & Phage Defense'],High,"Well-annotated metacaspase with KO, EC, extensive GO terms, and PFAM domains. Important for grouping under proteolysis and cell death-related functions."
BFJEKD_10805,adenine phosphoribosyltransferase,K00759,1.90828769394337,Purine metabolism,"purine salvage, nucleotide metabolism, phosphoribosyltransferase",['Amino Acid Biosynthesis'],High,"Complete and consistent annotation; key enzyme in purine salvage pathway, important for nucleotide metabolism grouping."
BFJEKD_11985,Mutator family transposase,,1.90517556232002,,"transposase, mobile genetic element",['Amino Acid Biosynthesis'],Medium,GO terms indicate transposase activity; no KO or PFAM domain detected; annotation based on sequence and GO only.
BFJEKD_18345,1-pyrroline-4-hydroxy-2-carboxylate deaminase (dihydrodipicolinate synthase family),K21062,1.90445006036691,"Phenylalanine, tyrosine and tryptophan biosynthesis","amino acid biosynthesis, lysine biosynthesis, dihydrodipicolinate synthase family",['Secretion & Transport Systems'],High,KO and EC consistent; enzyme involved in lysine biosynthesis pathway; important for amino acid biosynthesis grouping.
BFJEKD_04600,50S ribosomal protein L33,K02913,1.89932024118314,Ribosome,"ribosomal protein, translation, protein synthesis",['Unknown & Hypothetical Proteins'],High,"Well-annotated ribosomal protein essential for translation; no EC number as expected; strong evidence from KO, GO, COG, and PFAM."
BFJEKD_02775,RNA polymerase-binding protein DksA,K06204,1.89856225281995,RNA polymerase,"transcription regulation, RNA polymerase binding, amino acid biosynthesis regulation",['Unknown & Hypothetical Proteins'],High,Key transcription factor modulating rRNA and amino acid biosynthesis gene expression.
BFJEKD_01035,oxygen-independent coproporphyrinogen III oxidase,K02495,1.8969413289389,Porphyrin and chlorophyll metabolism,"heme biosynthesis, porphyrin metabolism, radical SAM enzyme, coenzyme metabolism",['Mobile Genetic Elements & Plasmid'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with anaerobic heme biosynthesis enzyme; relevant for grouping in tetrapyrrole metabolism and differential expression under anaerobic conditions."
BFJEKD_17565,Cold shock protein CspC,K03704,1.89662291336276,Two-component system,"cold shock protein, RNA binding, stress response",['Amino Acid Biosynthesis'],High,Well-annotated cold shock protein involved in RNA binding and stress response; useful marker for cold stress conditions.
BFJEKD_04920,chorismate mutase,K01736,1.89548644222797,"Phenylalanine, tyrosine and tryptophan biosynthesis","aromatic amino acid biosynthesis, chorismate mutase",['Polyhydroxyalkanoates & Storage Lipids'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent; suitable for grouping in aromatic amino acid biosynthesis pathways."
BFJEKD_19530,Branched-chain amino acid ABC transporter permease,K02057,1.8947140303839,ABC transporters,"amino acid transport, ABC transporter, membrane transporter",['Carbon Concentrating & Fixation'],High,"Complete annotation with KO, GO, COG, and PFAM consistent for branched-chain amino acid ABC transporter permease."
BFJEKD_19140,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,"K00995, K08744",1.89316807534237,Glycerophospholipid metabolism,"phospholipid biosynthesis, membrane enzyme, lipid metabolism",['Polyhydroxyalkanoates & Storage Lipids'],High,Enzyme involved in membrane lipid biosynthesis; multiple KO and EC numbers support function.
BFJEKD_03950,LPS export ABC transporter permease LptG,K11720,1.89160175568631,Two-component system,"lipopolysaccharide transport, membrane transporter, ABC transporter",['Secretion & Transport Systems'],High,"KO K11720 corresponds to LptG, part of LPS export system. Strong evidence from GO and COG. No EC number as transporter."
BFJEKD_09190,CMP/dCMP kinase,K00945,1.88540124383278,Purine metabolism,"nucleotide metabolism, kinase, cytosolic enzyme, phosphorylation",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains. Suitable for grouping under nucleotide metabolism and kinase activity."
BFJEKD_05915,ABC transporter permease,K02050,1.87996250894941,ABC transporters,"membrane transporter, ABC transporter, permease",['Unknown & Hypothetical Proteins'],High,Well-annotated ABC transporter permease subunit; essential for substrate translocation across membrane.
BFJEKD_09700,Antibiotic biosynthesis monooxygenase,,1.87632232919971,,"antibiotic biosynthesis, oxidoreductase, secondary metabolism",['Unknown & Hypothetical Proteins'],High,Protein is a monooxygenase involved in antibiotic biosynthesis; COG and PFAM support function; GO terms consistent with oxidoreductase activity.
BFJEKD_18460,Amino acid ABC transporter permease,"K10002, K02029",1.87621809557809,ABC transporters,"amino acid transport, ABC transporter, permease, membrane transporter",['Unknown & Hypothetical Proteins'],High,Permease component of polar amino acid ABC transporter; KO and GO terms confirm function; no EC number applicable.
BFJEKD_04980,Acetylornithine transaminase,K00821,1.86226774742661,"Arginine biosynthesis, Lysine biosynthesis","amino acid biosynthesis, transaminase, arginine metabolism, lysine metabolism",['Cell Wall & Envelope Biogenesis'],High,Dual EC numbers reflect dual substrate specificity; important for arginine and lysine biosynthesis pathways.
BFJEKD_00145,TraK family protein,,1.86194036366193,,"conjugation, plasmid transfer, type IV secretion system",['Mobile Genetic Elements & Plasmid'],Low,"No KO, GO, COG or PFAM annotations; product name suggests role in conjugative plasmid transfer."
BFJEKD_06080,"Putative Ca2+/H+ antiporter, TMEM165/GDT1 family",K23541,1.86042276008358,ABC transporters,"membrane transporter, ion antiporter, Ca2+ transport",['Toxin-Antitoxin & Phage Defense'],Medium,Putative Ca2+/H+ antiporter with conserved domain; KO supports ion transport function but lacks EC number; useful for grouping under ion transporters.
BFJEKD_07950,Lipoprotein subunit MlaA of the ABC-type intermembrane phospholipid transporter Mla,K04754,1.84648211070117,ABC transporters,"phospholipid transport, ABC transporter, membrane lipoprotein",['Cell Wall & Envelope Biogenesis'],High,Well-annotated lipoprotein subunit of Mla ABC transporter system; important for membrane lipid homeostasis; relevant for membrane transport and lipid transport functional grouping.
BFJEKD_17925,Radical SAM domain-containing protein YidF,K06871,1.8412887636154,Folate biosynthesis,"radical SAM, cofactor biosynthesis, folate biosynthesis",['Amino Acid Biosynthesis'],High,KO K06871 corresponds to radical SAM enzyme involved in folate biosynthesis. GO terms and PFAM domains support radical SAM function. No EC assigned as typical for radical SAM enzymes.
BFJEKD_07765,glutamate synthase (NADPH) small chain,K00266,1.84110689117654,"Alanine, aspartate and glutamate metabolism","amino acid biosynthesis, oxidoreductase, glutamate synthase, NADPH-dependent enzyme",['Protein Processing & Degradation'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with glutamate synthase small subunit function."
BFJEKD_14225,DUF3572 domain-containing protein,,1.8404641968623,,"unknown function, DUF3572",['Amino Acid Biosynthesis'],Low,No functional annotation beyond DUF3572 domain; treat as uncharacterized for grouping and DE analysis.
BFJEKD_08430,Adenosine kinase / Ribokinase family sugar kinase,"K00847, K00856",1.83761533946148,"Purine metabolism, Amino sugar and nucleotide sugar metabolism","nucleotide metabolism, sugar kinase, ribokinase family, phosphorylation, purine salvage",['Polyhydroxyalkanoates & Storage Lipids'],High,Well-annotated sugar/nucleoside kinase with dual KO and EC assignments; relevant for nucleotide and sugar metabolism pathways.
BFJEKD_05600,hypothetical protein,,1.83207481009953,,"hypothetical protein, unknown function",['Amino Acid Biosynthesis'],Low,"No functional annotation available; no KO, EC, GO, COG, or PFAM domains detected; treat as unknown in downstream analyses."
BFJEKD_00370,Putative N-acetyltransferase YhbS,K03824,1.82828460822064,Amino sugar and nucleotide sugar metabolism,"acetyltransferase, protein modification, metabolism",['Cofactors & Vitamin Metabolism'],High,KO annotation supports acetyltransferase function; EC partially inferred. PFAM domains confirm acetyltransferase activity. Suitable for grouping under protein modification and metabolism.
BFJEKD_14080,"Uncharacterized conserved protein YibQ, putative polysaccharide deacetylase 2 family",K09798,1.82358015038957,Amino sugar and nucleotide sugar metabolism,"polysaccharide deacetylase, cell wall biogenesis, carbohydrate metabolism","['Protein Folding, Quality Control & Stress Response']",Medium,KO assignment suggests polysaccharide deacetylase activity involved in sugar metabolism and cell wall modification; GO and PFAM support carbohydrate metabolic function. Useful for grouping in cell envelope and carbohydrate metabolism.
BFJEKD_07575,tRNA pseudouridine(55) synthase TruB,K03177,1.82235506439605,Aminoacyl-tRNA biosynthesis,"tRNA modification, pseudouridine synthase, RNA processing",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, EC, GO, and PFAM domains; key enzyme for tRNA modification; useful for grouping under RNA modification and translation regulation."
BFJEKD_13105,30S ribosomal protein S21,K02970,1.80892068911211,Ribosome,"ribosomal protein, translation, small subunit",['Cell Wall & Envelope Biogenesis'],High,Well-annotated ribosomal protein with extensive GO terms and KO; key for grouping in translation machinery and DE analysis related to protein synthesis.
BFJEKD_14865,DEAD/DEAH box helicase,K05592,1.80069036231127,RNA degradation,"RNA helicase, RNA metabolism, ATP-dependent enzyme",['Amino Acid Biosynthesis'],High,KO and EC consistent; well-characterized helicase involved in RNA processing.
BFJEKD_15650,Aspartate aminotransferase family protein,K00822,1.80062440118541,"Alanine, aspartate and glutamate metabolism","amino acid metabolism, transaminase, beta-alanine biosynthesis",['Secretion & Transport Systems'],High,"Complete annotation with KO, EC, GO, COG, and PFAM; involved in amino acid metabolism."
BFJEKD_07560,RNA-binding protein YlxR,K07742,1.79060086165922,,"RNA binding, ribosomal protein related, uncharacterized",['Carbon Concentrating & Fixation'],Low,Function not well characterized; KO and PFAM suggest RNA binding and possible ribosomal association; no GO terms available; treat cautiously in functional grouping.
BFJEKD_07550,ribosome maturation factor RimP,K09748,1.79004064600058,Ribosome,"ribosome biogenesis, ribosomal maturation, translation",['Secretion & Transport Systems'],Medium,No EC number as expected; KO and COG consistent with ribosome maturation; PFAM domains are DUFs but linked to RimP function; useful for grouping under ribosome assembly.
BFJEKD_17135,MucR family transcriptional regulator,,1.78999740160117,,"transcriptional regulator, DNA binding, regulation",['Cell Wall & Envelope Biogenesis'],Medium,No KO or EC; annotation based on COG and PFAM domain; useful for regulatory network analysis.
BFJEKD_17215,arginyltransferase,K21420,1.78504251243202,Aminoacyl-tRNA biosynthesis,"protein modification, arginylation, posttranslational modification",['Protein Processing & Degradation'],High,Well-annotated enzyme involved in protein arginylation; important for posttranslational modification grouping and expression analysis.
BFJEKD_00685,Acetyl-CoA carboxylase biotin carboxyl carrier protein (AccB),K02160,1.78477777435092,Fatty acid biosynthesis,"fatty acid biosynthesis, biotin carrier, lipid metabolism",['Cell Wall & Envelope Biogenesis'],Medium,KO and GO terms present; EC number missing but function well supported; important for fatty acid biosynthesis.
BFJEKD_01860,30S ribosomal protein S13,K02952,1.78469136652421,Ribosome,"ribosome, translation, small subunit ribosomal protein",['Secretion & Transport Systems'],High,Consistent annotation as a small subunit ribosomal protein. No EC number as expected.
BFJEKD_09260,hydrogenase formation protein HypD,K04654,1.78152514681698,Folate biosynthesis,"hydrogenase maturation, protein assembly, iron-sulfur cluster, enzyme cofactor biosynthesis",['Secretion & Transport Systems'],High,"HypD is essential for hydrogenase maturation, involved in assembly and cofactor insertion, critical for enzyme activity."
BFJEKD_06335,Tryptophan--tRNA ligase,K01867,1.78004207801006,Aminoacyl-tRNA biosynthesis,"amino acid biosynthesis, aminoacyl-tRNA synthetase, translation",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM. Key enzyme for protein synthesis; important for translation-related grouping."
BFJEKD_00320,ABC-type glutathione transport system ATPase component (dppF),"K02032, K12372",1.76927115053525,ABC transporters,"membrane transporter, ABC transporter, ATPase",['Secretion & Transport Systems'],High,ATPase component of ABC-type glutathione/dipeptide transporter; consistent KO and GO terms; no EC number typical for ABC ATPases.
