Locus_Tag,Protein Name,KO_IDs_list,log2FC,KEGG_Pathways_list,Tags_list,Subcategories,Confidence_Score,Notes
BFJEKD_07045,C4-dicarboxylate ABC transporter permease,K11690,2.11423651915983,Phosphotransferase system (PTS),"membrane transporter, TRAP transporter, C4-dicarboxylate transport",['Protein Processing & Degradation'],High,"Key permease component of TRAP-type C4-dicarboxylate transporter; well supported by KO, COG, GO, and PFAM."
BFJEKD_06560,zinc metalloprotease HtpX,K03799,2.11270260592565,Protein processing in endoplasmic reticulum,"stress response, protease, heat shock protein, protein degradation",['Secretion & Transport Systems'],High,"Involved in protein quality control under stress conditions, important for proteostasis."
BFJEKD_10785,phosphate regulon transcriptional regulator PhoB,"K02483, K07657",2.10542369966699,Two-component system,"two-component system, transcription regulator, phosphate regulon",['Secretion & Transport Systems'],High,PhoB is a well-characterized response regulator in phosphate two-component system; important for regulatory network analysis.
BFJEKD_10715,ABC transporter ATP-binding protein,"K02031, K15583",2.08852375973357,ABC transporters,"membrane transporter, ABC transporter, oligopeptide transport",['Amino Acid Biosynthesis'],High,ATP-binding component of oligopeptide/dipeptide ABC transporter; key for peptide uptake and nutrient transport.
BFJEKD_13980,ADP-forming succinate--CoA ligase subunit beta,K01903,2.07157352804285,Citrate cycle (TCA cycle),"TCA cycle, substrate-level phosphorylation, ligase, energy metabolism",['Cell Wall & Envelope Biogenesis'],High,Complete and consistent annotation; beta subunit responsible for nucleotide specificity in succinyl-CoA synthetase.
BFJEKD_12710,"ATPase (AAA domain, dynein-related subfamily)",,2.06770494050568,,"ATPase, molecular chaperone, protein remodeling",['Amino Acid Biosynthesis'],Medium,No KO or EC assigned; annotation based on PFAM and GO; likely involved in ATP-dependent protein remodeling or chaperone activity; useful for grouping under ATPase or chaperone functions.
BFJEKD_02000,DNA-directed RNA polymerase subunit beta',K03046,2.05619019506434,RNA polymerase,"RNA polymerase, transcription, genetic information processing",['Secretion & Transport Systems'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM domains supporting RNA polymerase beta' subunit function. Suitable for grouping under transcription machinery."
BFJEKD_05115,Branched-chain amino acid transport system ATP-binding protein (ABC transporter ATPase),K01995,2.04988519801308,ABC transporters,"ABC transporter, branched-chain amino acid transport, ATPase, membrane transporter",['Secretion & Transport Systems'],High,"Strong KO, GO, COG, and PFAM support for ATPase function in branched-chain amino acid transport system."
BFJEKD_12585,Cell division protein FtsZ,K03531,2.04553537712129,Cell cycle - Caulobacter,"cell division, cytoskeleton, GTPase",['Secretion & Transport Systems'],High,Essential bacterial cytoskeletal protein forming the Z ring; critical for cell division studies and grouping in cell cycle regulation.
BFJEKD_18370,methylmalonate-semialdehyde dehydrogenase (CoA acylating),K00140,2.03853385753725,"Propanoate metabolism, Alanine, aspartate and glutamate metabolism","aldehyde dehydrogenase, CoA acylating enzyme, amino acid metabolism",['Unknown & Hypothetical Proteins'],High,Well annotated with multiple EC numbers and KO; important for propanoate and amino acid metabolism.
BFJEKD_15305,acetate CoA/acetoacetate CoA-transferase subunit alpha,K01034,2.03408877339447,Butanoate metabolism,"ketone body metabolism, CoA transferase",['Amino Acid Biosynthesis'],Medium,Alpha subunit of acetate/acetoacetate CoA-transferase (atoD)
BFJEKD_09465,type I-E CRISPR-associated protein Cas5/CasD,K19125,2.03275555653964,CRISPR system,"CRISPR-Cas system, Cascade subunit, adaptive immunity",['Amino Acid Biosynthesis'],High,Strong functional evidence from GO and PFAM; key Cascade subunit Cas5 in type I-E system.
BFJEKD_02745,Flagellar basal body-associated protein FliL,K02415,2.02940289257721,Flagellar assembly,"flagellar assembly, basal body, cell motility, chemotaxis",NA,High,Well-annotated basal body protein involved in flagellar rotation control; important for motility and chemotaxis grouping.
BFJEKD_10870,MFS transporter LhaA,K08226,2.0275323758773,Photosynthesis,"photosynthesis, membrane transporter, chlorophyll transporter",['Unknown & Hypothetical Proteins'],High,Annotated as MFS transporter involved in chlorophyll transport and photosynthetic complex assembly; KO supports role in photosynthesis.
BFJEKD_12590,Cell division protein FtsA,K03590,2.02333829885784,Cell cycle - Caulobacter,"cell division, cytoskeleton, membrane anchor",['Secretion & Transport Systems'],High,Interacts with FtsZ and anchors the Z ring to the membrane; important for cell division and cytoskeleton functional grouping.
BFJEKD_09455,CRISPR system Cascade subunit CasB,K19046,2.00962295414474,CRISPR system,"CRISPR-Cas system, Cascade subunit, adaptive immunity",['Amino Acid Biosynthesis'],Medium,Annotation based on KO K19046; no PFAM or GO terms available; likely part of Cascade complex in type I-E CRISPR system.
BFJEKD_04120,Thioesterase domain of type I polyketide synthase or non-ribosomal peptide synthetase,,1.99698436193457,,"polyketide synthase, non-ribosomal peptide synthetase, secondary metabolism, thioesterase, biosynthesis",['Unknown & Hypothetical Proteins'],Medium,No KO or EC assigned; annotation based on PFAM domains and COG category indicating involvement in secondary metabolite biosynthesis. Useful for grouping NRPS/PKS related genes.
BFJEKD_14000,dihydrolipoyl dehydrogenase,K00382,1.9952846935697,Citrate cycle (TCA cycle),"TCA cycle, energy metabolism, oxidoreductase, dehydrogenase",['Toxin-Antitoxin & Phage Defense'],High,Well-annotated E3 component of 2-oxoglutarate dehydrogenase complex; key for energy metabolism and redox balance.
BFJEKD_13880,3-isopropylmalate dehydrogenase,K00052,1.99141139290076,"Valine, leucine and isoleucine biosynthesis","amino acid biosynthesis, leucine biosynthesis, oxidoreductase, dehydrogenase",['Amino Acid Biosynthesis'],High,Well-annotated enzyme in leucine biosynthesis; EC and KO consistent; suitable for pathway-level analysis.
BFJEKD_02715,Hypothetical membrane protein,,1.98735172568007,,"membrane protein, hypothetical",['Aromatic Amino Acid Biosynthesis'],Low,No functional annotation available; predicted membrane localization based on hydrophobic sequence pattern; treat as unknown for grouping and DE analysis.
BFJEKD_09590,DUF1285 domain-containing protein,K09986,1.98658585353236,,"uncharacterized protein, DUF1285",['Toxin-Antitoxin & Phage Defense'],Medium,Protein contains DUF1285 domain with KO assignment but no functional characterization; likely unknown function.
BFJEKD_10710,oligopeptide ABC transporter ATP-binding protein OppF,K10823,1.97796347311996,ABC transporters,"membrane transporter, ABC transporter, oligopeptide transport",['Carbon Concentrating & Fixation'],High,Functions as ATP-binding component of oligopeptide ABC transporter; important for peptide uptake and nutrient acquisition.
BFJEKD_19495,hypothetical protein,,1.97015632553703,,"hypothetical protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation or domain detected; treat as unknown in downstream analyses.
BFJEKD_10495,Flagellar M-ring protein FliF,K02409,1.96328856673857,Bacterial motility proteins,"flagellar basal body, energy transduction, motility",['Cell Wall & Envelope Biogenesis'],High,"Structural component of the flagellar basal body, involved in energy transduction."
BFJEKD_10865,photosynthetic reaction center subunit H,K13991,1.96267615239302,Photosynthesis,"photosynthesis, reaction center, photosynthetic membrane",['Unknown & Hypothetical Proteins'],High,"Well-annotated photosynthetic reaction center subunit with KO, GO, and PFAM domains consistent with photosynthesis function."
BFJEKD_15785,NADH-quinone oxidoreductase subunit L,K00341,1.96030977658051,Oxidative phosphorylation,"respiratory complex I, oxidative phosphorylation, membrane protein, electron transport, energy metabolism, proton antiporter",['Cell Wall & Envelope Biogenesis'],High,Annotation consistent with respiratory complex I subunit involved in proton translocation; PFAM domains indicate proton antiporter function; suitable for energy metabolism and proton transport grouping.
BFJEKD_13950,succinate dehydrogenase iron-sulfur subunit,K00240,1.9548078998629,"Oxidative phosphorylation, Citrate cycle (TCA cycle)","succinate dehydrogenase, TCA cycle, oxidative phosphorylation, energy metabolism, iron-sulfur cluster",['Carbon Concentrating & Fixation'],High,"Strong evidence from KO, GO, COG, and PFAM domains consistent with iron-sulfur subunit of succinate dehydrogenase complex."
BFJEKD_15765,NADH-quinone oxidoreductase subunit NuoH,"K00337, K03878",1.95473865504481,Oxidative phosphorylation,"respiratory chain, complex I, oxidative phosphorylation, membrane protein, proton translocation",['Amino Acid Biosynthesis'],High,Multiple KO assignments reflect membrane subunit role; consistent GO and PFAM support; important for proton translocation in energy metabolism.
BFJEKD_17645,DUF934 domain-containing protein,,1.93936249048592,,"unknown function, conserved protein, DUF934",['Amino Acid Biosynthesis'],Low,"No functional annotation beyond conserved domain; lacks KO, EC, and GO terms; treat as unknown in functional grouping and DE analysis."
BFJEKD_11835,ABC transporter substrate-binding protein DdpA,K02035,1.93440513922489,ABC transporters,"membrane transporter, ABC transporter, peptide transport",['Toxin-Antitoxin & Phage Defense'],High,Substrate-binding protein of ABC transporter system for peptides/nickel; KO and GO terms support function.
BFJEKD_14715,catalase HPII,K03781,1.93101703317508,Glutathione metabolism,"oxidative stress response, catalase, defense enzyme",['Toxin-Antitoxin & Phage Defense'],High,"Well-annotated catalase enzyme with KO, EC, extensive GO terms, and COG category; key role in detoxifying hydrogen peroxide."
BFJEKD_03785,Hypothetical protein,,1.92855686750368,,"hypothetical protein, unknown function",['Amino Acid Biosynthesis'],Low,"No functional annotation available; no KO, EC, GO, COG or PFAM domains detected. Consider for further experimental characterization."
BFJEKD_00005,Ca2+-binding RTX toxin-related protein,,1.92652776186599,,"RTX toxin, calcium binding, toxin-related, membrane-associated",['Cell Wall & Envelope Biogenesis'],Medium,Protein likely involved in calcium-dependent toxin activity; lacks KO and EC annotations; GO term supports calcium binding function; useful for grouping toxin-related proteins.
BFJEKD_12610,UDP-N-acetylmuramate--L-alanine ligase,K01924,1.92502104143781,Peptidoglycan biosynthesis,"peptidoglycan biosynthesis, cell wall synthesis, ligase enzyme",['Unknown & Hypothetical Proteins'],High,MurC enzyme involved in early peptidoglycan precursor synthesis; strong annotation support.
BFJEKD_09460,type I-E CRISPR-associated protein Cas7/Cse4/CasC,K19124,1.92448142597185,CRISPR system,"CRISPR-Cas system, Cascade subunit, adaptive immunity",['Unknown & Hypothetical Proteins'],High,"Well annotated with KO, COG, and PFAM; key Cascade complex subunit Cas7 in type I-E system."
BFJEKD_17790,Guanosine monophosphate reductase,"K00088, K00364",1.92397967025527,Purine metabolism,"purine metabolism, IMP dehydrogenase, nucleotide biosynthesis",['Polyhydroxyalkanoates & Storage Lipids'],High,Key enzyme in purine metabolism with dual EC numbers; important for nucleotide biosynthesis regulation.
BFJEKD_10955,Cation/acetate symporter ActP,K14393,1.91408028375763,Transporters,"membrane transporter, symporter, cation transport, acetate transport",['Unknown & Hypothetical Proteins'],High,"Well-supported by KO, COG, PFAM, and GO terms indicating a membrane cation/acetate symporter."
BFJEKD_16965,Cell pole-organizing protein PopZ,K09991,1.90262536432666,,"cell pole organization, cytoskeletal protein, bacterial cell division",['Toxin-Antitoxin & Phage Defense'],Medium,PopZ is a conserved bacterial protein involved in cell pole organization; lacks EC and GO annotations but KO and COG support function.
BFJEKD_07315,Creatinine amidohydrolase,K01470,1.90096347093973,Riboflavin metabolism,"creatinine metabolism, hydrolase, riboflavin biosynthesis",['Protein Processing & Degradation'],High,"Complete EC, KO, GO, and PFAM annotations support confident functional assignment; relevant for metabolism and cofactor biosynthesis grouping."
BFJEKD_16325,hypothetical protein,,1.89184473422643,,"hypothetical protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation or domain detected; sequence available but no known homologs or domains.
BFJEKD_05855,IS110-like element ISRhru3 family transposase,K07486,1.89050294824234,,"transposase, mobile genetic element, IS110 family",['Amino Acid Biosynthesis'],High,"Strong evidence from KO, COG, PFAM and GO terms for transposase function; relevant for genome plasticity."
BFJEKD_04345,Putative bacterial virulence factor,,1.88806302564434,,"virulence factor, pathogenesis",['Protein Processing & Degradation'],Medium,COG4458 and PFAM Virul_Fac domain strongly support virulence function despite lack of KO/GO/EC. Important for grouping virulence-associated proteins.
BFJEKD_14610,ribose 5-phosphate isomerase B,K01808,1.88747496611547,Pentose phosphate pathway,"pentose phosphate pathway, carbohydrate metabolism, isomerase, ribose phosphate metabolism",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, EC, COG, PFAM and extensive GO terms; key enzyme in pentose phosphate pathway; important for metabolic grouping."
BFJEKD_10720,Oligopeptide transport system permease protein DppC,"K02034, K15582",1.88722982220421,ABC transporters,"oligopeptide transport, ABC transporter, membrane permease",['Unknown & Hypothetical Proteins'],High,Consistent annotation as oligopeptide ABC transporter permease subunit C (DppC). KO terms confirm function; no EC number as permease proteins lack enzymatic activity. Suitable for grouping under peptide transport systems.
BFJEKD_13245,Putative Fe-S cluster protein,,1.88105989654159,,"Fe-S cluster protein, iron-sulfur binding",['Amino Acid Biosynthesis'],Medium,Lacks KO and EC annotations; function inferred from PFAM and GO. Likely involved in Fe-S cluster binding but exact role unknown.
BFJEKD_07305,branched-chain amino acid ABC transporter permease LivM,K01998,1.87688913820918,ABC transporters,"branched-chain amino acid transport, membrane transporter, ABC transporter",['Amino Acid Biosynthesis'],High,"KO and GO terms confirm function as ABC transporter permease; consistent with locus BFJEKD_07300, useful for transporter grouping."
BFJEKD_11775,Methionine import ATP-binding protein MetN,K02071,1.86992237077056,Amino acid transport and metabolism,"amino acid transport, ABC transporter, methionine import, energy coupling",['Secretion & Transport Systems'],High,"Complete annotation with functional, pathway, and domain info; suitable for grouping as amino acid transporter."
BFJEKD_17385,pyruvate dehydrogenase complex dihydrolipoamide acetyltransferase,K00627,1.86968741933312,"Citrate cycle (TCA cycle), Glycolysis / Gluconeogenesis","pyruvate dehydrogenase complex, acetyltransferase, energy metabolism",['Amino Acid Biosynthesis'],High,Key E2 component of pyruvate dehydrogenase complex; complete and consistent annotation.
BFJEKD_17785,7-cyano-7-deazaguanine synthase QueC,K06920,1.86901218612956,Queuosine and archaeosine biosynthesis,"queuosine biosynthesis, nucleotide modification, secondary metabolism",['Cell Wall & Envelope Biogenesis'],High,Well-annotated enzyme in queuosine biosynthesis pathway; important for tRNA modification studies.
BFJEKD_12910,ABC-type amino acid transport system substrate-binding protein,K09969,1.86386826491631,ABC transporters,"amino acid transport, ABC transporter, substrate-binding protein, periplasmic component","['Protein Folding, Quality Control & Stress Response']",High,"Substrate-binding protein of ABC-type amino acid transporter with clear KO, COG, GO, and PFAM domain support."
BFJEKD_11840,Peptide ABC transporter permease DppB,K02033,1.85148113148241,ABC transporters,"membrane transporter, ABC transporter, peptide transport, permease",['Toxin-Antitoxin & Phage Defense'],High,Inner membrane permease component of peptide ABC transporter; KO and GO terms confirm role.
BFJEKD_13190,acyl-CoA thioester hydrolase,K07107,1.84805334664316,"Fatty acid biosynthesis, Fatty acid degradation","thioesterase, lipid metabolism, fatty acid degradation",['Toxin-Antitoxin & Phage Defense'],High,KO annotation supports fatty acid metabolism role; GO and PFAM domains consistent with thioesterase activity; no specific EC assigned due to broad activity.
BFJEKD_14500,Long-chain fatty acid transport protein FadL,K06076,1.83343793109718,ABC transporters,"membrane transporter, fatty acid transport",['Unknown & Hypothetical Proteins'],High,FadL is a well-characterized long-chain fatty acid transporter; KO and GO terms consistent. No EC number as it is a transporter.
BFJEKD_12595,Cell division protein FtsQ,K03589,1.8322838099548,Bacterial secretion system,"cell division, cytokinesis, membrane protein, cell envelope",['Secretion & Transport Systems'],High,"Key divisome component, essential for bacterial cytokinesis; useful for grouping proteins involved in cell division and envelope biogenesis."
BFJEKD_12605,UDP-N-acetylmuramate dehydrogenase,K00075,1.83119772687831,Peptidoglycan biosynthesis,"peptidoglycan biosynthesis, cell wall synthesis, oxidoreductase",['Amino Acid Biosynthesis'],High,"Catalyzes an essential step in peptidoglycan precursor synthesis; well supported by KO, EC, GO, and PFAM."
BFJEKD_14760,Ribose ABC transporter substrate-binding protein,K10439,1.83088723860071,ABC transporters,"membrane transporter, ABC transporter, substrate-binding protein, ribose transport",['Carbon Concentrating & Fixation'],High,Substrate-binding component of ribose ABC transporter; important for carbohydrate uptake and metabolism.
BFJEKD_13995,2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase,K00658,1.83059035520419,Citrate cycle (TCA cycle),"TCA cycle, energy metabolism, oxidative decarboxylation, succinyltransferase",['Toxin-Antitoxin & Phage Defense'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with TCA cycle enzyme; suitable for grouping in energy metabolism and central carbon metabolism."
BFJEKD_11780,methionine ABC transporter permease,K02072,1.81808498644827,Amino acid transport and metabolism,"amino acid transporter, permease, membrane transporter, methionine transport",['Secretion & Transport Systems'],High,"Permease component of methionine ABC transporter, consistent with other annotations."
BFJEKD_12615,undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase,K02563,1.81643937808498,Peptidoglycan biosynthesis,"peptidoglycan biosynthesis, cell wall synthesis, glycosyltransferase",['Amino Acid Biosynthesis'],High,"MurG catalyzes the final cytoplasmic step in peptidoglycan precursor synthesis; well supported by KO, EC, GO, and PFAM."
BFJEKD_15310,hypothetical protein,,1.80682303605745,,hypothetical protein,['Unknown & Hypothetical Proteins'],Low,No detectable domains or annotations; small protein
BFJEKD_08145,ABC transporter permease,K17316,1.80482673203675,Phosphotransferase system (PTS),"membrane transporter, ABC transporter, sugar transport, permease",['Toxin-Antitoxin & Phage Defense'],High,Well-annotated permease component of sugar ABC transporter; GO terms confirm membrane localization and transport function.
BFJEKD_11850,Peptide ABC transporter ATP-binding protein DppD,K02031,1.80416269828494,ABC transporters,"peptide transport, ABC transporter, membrane transporter, ATPase",['Polyhydroxyalkanoates & Storage Lipids'],High,Complete annotation with KO and GO terms consistent; key ATPase component of peptide ABC transporter system.
BFJEKD_13240,Cysteine desulfurase NifS (IscS),K04487,1.80279506361631,Aminoacyl-tRNA biosynthesis,"Fe-S cluster assembly, cysteine desulfurase, sulfur metabolism, tRNA modification",['Unknown & Hypothetical Proteins'],High,"Well-annotated enzyme with KO, EC, GO, COG, and PFAM domains consistent with sulfur mobilization and Fe-S cluster biosynthesis."
BFJEKD_17080,sodium-translocating pyrophosphatase,K15987,1.78287399029064,"Oxidative phosphorylation, Transporters","membrane transporter, proton pump, energy metabolism, ion transport, pyrophosphatase",['Unknown & Hypothetical Proteins'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM supporting a sodium/proton translocating pyrophosphatase involved in energy metabolism and membrane transport."
BFJEKD_06415,Pyridoxine 4-dehydrogenase,K05275,1.7795563405544,Vitamin B6 metabolism,"oxidoreductase, vitamin B6 metabolism, aldo-keto reductase",['Protein Processing & Degradation'],High,Well-annotated oxidoreductase involved in vitamin B6 metabolism; KO and EC consistent; multiple GO terms support function; useful for grouping in cofactor metabolism.
BFJEKD_12160,EmrA/EmrK family multidrug efflux transporter periplasmic adaptor subunit,K03543,1.7741147023891,ABC transporters,"membrane fusion protein, multidrug efflux, periplasmic adaptor, antibiotic resistance",['Unknown & Hypothetical Proteins'],High,Component of tripartite multidrug efflux system; critical for grouping in membrane transport and defense mechanisms.
BFJEKD_10445,Permease of the drug/metabolite transporter (DMT) superfamily,,1.76435159173712,,"membrane transporter, drug/metabolite transporter, DMT superfamily",['Amino Acid Biosynthesis'],Medium,Annotated as EamA-like permease; no KO or EC available; likely involved in transport of small molecules across membrane.
BFJEKD_02460,DUF2076 domain-containing protein,K09945,1.75875637512928,,"uncharacterized protein, conserved hypothetical",['DNA Repair & Recombination'],Low,Conserved but uncharacterized protein with limited functional information. Group separately or exclude from functional enrichment.
BFJEKD_15760,NADH-quinone oxidoreductase subunit NuoG,K00336,1.75499508316401,Oxidative phosphorylation,"respiratory chain, complex I, oxidative phosphorylation, electron transport, membrane protein",['Unknown & Hypothetical Proteins'],High,"Strong evidence from KO, GO, COG, and PFAM domains; key subunit of respiratory complex I; useful for energy metabolism grouping and DE analysis."
BFJEKD_10400,Flagellar protein export ATPase FliI,K02412,1.74620948066763,Flagellar assembly,"flagellar assembly, ATPase, protein export, cell motility",['Toxin-Antitoxin & Phage Defense'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains; key ATPase for flagellar protein export; relevant for motility and secretion system studies."
BFJEKD_04095,PEP-CTERM-box response regulator transcription factor,K02481,1.74609643516722,Two-component system,"two-component system, response regulator, transcription factor, signal transduction",['Toxin-Antitoxin & Phage Defense'],High,Well-annotated two-component system response regulator with sigma-54 interaction domain; suitable for grouping under signal transduction and transcription regulation.
BFJEKD_13640,Acetylornithine aminotransferase,K00821,1.74432892679353,Arginine biosynthesis,"amino acid biosynthesis, aminotransferase, arginine biosynthesis, enzyme",['Toxin-Antitoxin & Phage Defense'],High,Dual EC numbers reflect substrate versatility; KO and GO terms confirm role in arginine and lysine biosynthesis.
BFJEKD_03790,Trypco1 domain-containing protein,,1.74028117632454,,"hypothetical protein, Trypco1 domain",['Unknown & Hypothetical Proteins'],Low,"No KO, EC, GO or COG annotations; PFAM domain not assigned. Annotation based solely on domain presence; function unknown."
BFJEKD_12775,Hypothetical protein,,1.73892755644952,,"hypothetical protein, transcription",['Secretion & Transport Systems'],Low,"Only a single general GO term related to transcription is available. No KO, EC, COG, or PFAM domains detected. Annotation is minimal and uncertain."
BFJEKD_01840,Serine protease Do (DegQ),K04771,1.7322095565558,Proteasome,"protease, protein quality control, stress response",['Polyhydroxyalkanoates & Storage Lipids'],High,Well-characterized serine protease involved in protein quality control and stress response; relevant for proteostasis and stress-related expression analysis.
BFJEKD_15770,NADH-quinone oxidoreductase subunit NuoI,K00338,1.7226104737401,Oxidative phosphorylation,"respiratory chain, complex I, oxidative phosphorylation, membrane protein, electron transport",['Amino Acid Biosynthesis'],High,Well-supported membrane subunit of complex I; GO and PFAM domains consistent; partial EC annotation; relevant for energy metabolism and proton gradient formation.
BFJEKD_17170,O-acetylhomoserine aminocarboxypropyltransferase,K01740,1.71309612997898,Cysteine and methionine metabolism,"amino acid metabolism, methionine biosynthesis, transferase, sulfur metabolism",['Unknown & Hypothetical Proteins'],High,Complete and consistent annotation; key enzyme in methionine biosynthesis; important for amino acid metabolism grouping.
BFJEKD_01880,50S ribosomal protein L30,K02907,1.71176211937737,Ribosome,"ribosome, large subunit, translation, protein synthesis",['Unknown & Hypothetical Proteins'],High,Well-annotated ribosomal protein; consistent with other large subunit proteins for grouping in expression studies.
BFJEKD_01875,50S ribosomal protein L15,K02876,1.71170238757752,Ribosome,"ribosome, large subunit, translation, protein synthesis",['Amino Acid Biosynthesis'],High,Complete and consistent annotation for a ribosomal protein involved in translation; suitable for grouping under ribosomal proteins in differential expression analysis.
BFJEKD_13585,ABC transporter substrate-binding protein,K02016,1.71028323918699,ABC transporters,"membrane transporter, iron transport, ABC transporter substrate-binding",['Secretion & Transport Systems'],Medium,KO and COG indicate iron transport function; lack of GO terms reduces confidence slightly. Important for iron uptake grouping.
BFJEKD_12600,D-alanine--D-alanine ligase,K01921,1.70576809360803,Peptidoglycan biosynthesis,"peptidoglycan biosynthesis, cell wall synthesis, ligase enzyme",['Carbon Concentrating & Fixation'],High,"Essential enzyme for bacterial cell wall synthesis; strong evidence from KO, EC, GO, and PFAM domains."
BFJEKD_06770,methylated-DNA-[protein]-cysteine S-methyltransferase,K00567,1.70385871290966,Base excision repair,"DNA repair, methyltransferase, alkylation damage, suicide enzyme",['Amino Acid Biosynthesis'],High,"Well-annotated DNA repair enzyme with KO, EC, COG, PFAM and GO terms; important for DNA damage response grouping."
BFJEKD_02675,flagellar basal body rod protein FlgB,K02387,1.70344695509924,Flagellar assembly,"flagellum, basal body, motility, structural protein",['General Enzymes & Catalysis'],High,Complete annotation for flagellar basal body rod protein; key for motility-related functional grouping.
BFJEKD_17780,"Phosphoglycolate phosphatase, HAD superfamily","K01091, K01560, K07025, K08723",1.69855868838482,"Glyoxylate and dicarboxylate metabolism, Glycolysis / Gluconeogenesis","phosphatase, metabolism, HAD superfamily, glycolate metabolism",['Toxin-Antitoxin & Phage Defense'],High,Multiple KO and EC numbers indicate multifunctional phosphatase activity; broad GO terms reflect diverse metabolic roles.
BFJEKD_15780,NADH-quinone oxidoreductase subunit NuoK,"K00340, K03882",1.69851680198774,Oxidative phosphorylation,"respiratory complex I, oxidative phosphorylation, membrane protein, electron transport, energy metabolism",['Cell Wall & Envelope Biogenesis'],High,KO terms K00340 and K03882 both correspond to NADH-quinone oxidoreductase subunits; EC inferred from KO; consistent GO and PFAM support respiratory complex I function.
BFJEKD_04525,Hypothetical protein,,1.69404012656406,,"hypothetical protein, unknown function",['Protein Processing & Degradation'],Low,No functional annotation available; sequence and domain searches recommended for further characterization.
BFJEKD_17415,Phosphopyruvate hydratase (Enolase),"K01689, K11529",1.6776824628695,"Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle)","glycolysis, carbohydrate metabolism, enzyme",['Toxin-Antitoxin & Phage Defense'],High,Strong multi-ontology support; dual KO suggests possible multifunctionality or isoforms; important for central carbon metabolism.
BFJEKD_08150,Sugar ABC transporter permease,K17317,1.67440420640755,Phosphotransferase system (PTS),"membrane transporter, ABC transporter, sugar transport, permease",['Toxin-Antitoxin & Phage Defense'],High,Consistent annotation as permease component of sugar ABC transporter; GO terms support membrane transport function.
BFJEKD_09475,type I-E CRISPR-associated endonuclease Cas1e,K15342,1.67139635952962,CRISPR system,"CRISPR-Cas system, endonuclease, spacer integration, adaptive immunity",['Protein Processing & Degradation'],High,"Cas1 is the integrase for spacer acquisition; well supported by multiple GO terms, KO, COG, and PFAM."
BFJEKD_10270,acriflavin resistance protein AcrB (ABC transporter permease),K02054,1.67040106181239,ABC transporters,"membrane transporter, ABC transporter, multidrug resistance",['Unknown & Hypothetical Proteins'],High,Functions as an inner membrane permease component of an ABC-type multidrug efflux system; important for antibiotic resistance grouping.
BFJEKD_14625,Sugar ABC transporter ATP-binding protein MglA,K02056,1.66938313842597,Phosphotransferase system (PTS),"membrane transporter, ABC transporter, sugar transport, ATPase",['Toxin-Antitoxin & Phage Defense'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with sugar ABC transporter ATPase function. Suitable for grouping in carbohydrate transport and membrane transport clusters."
BFJEKD_15455,Hyperosmotically inducible periplasmic protein OsmY,K04065,1.66485663182527,,"stress response, periplasmic protein, membrane-associated",['Unknown & Hypothetical Proteins'],Medium,"Protein involved in osmotic stress response, periplasmic localization; lacks EC and GO annotations but KO and COG support function."
BFJEKD_10725,Oligopeptide transport system permease protein OppB,"K02033, K15581",1.66021058267046,ABC transporters,"oligopeptide transport, ABC transporter, membrane permease",['Amino Acid Biosynthesis'],High,Annotation consistent with oligopeptide ABC transporter permease OppB subunit. KO terms confirm function; no EC number assigned. Important for peptide uptake system grouping.
BFJEKD_02015,50S ribosomal protein L10,K02864,1.63851498038914,Ribosome,"ribosome, translation, ribosomal protein, large subunit",['Transcription Machinery & Regulators'],High,"Complete annotation for ribosomal protein L10, part of ribosomal stalk. Suitable for grouping with other ribosomal proteins."
BFJEKD_16720,ABC transporter ATP-binding protein,K01996,1.6364840424014,ABC transporters,"amino acid transport, ABC transporter, ATPase",['Unknown & Hypothetical Proteins'],High,"ATP-binding component of branched-chain amino acid ABC transporter; strong evidence from KO, GO, COG, and PFAM."
BFJEKD_02010,50S ribosomal protein L7/L12,K02935,1.62905852031104,Ribosome,"ribosome, translation, ribosomal protein, large subunit",['Unknown & Hypothetical Proteins'],High,"Well-annotated ribosomal protein L7/L12, essential for translation. Group under ribosomal proteins for expression and functional clustering."
BFJEKD_04100,Glycosyltransferase involved in cell wall biosynthesis,,1.62663400744188,,"glycosyltransferase, cell wall biosynthesis, carbohydrate metabolism",['Toxin-Antitoxin & Phage Defense'],Medium,No KO or EC assigned; annotation based on PFAM and GO. Likely involved in cell wall polysaccharide biosynthesis.
BFJEKD_15360,"Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)","K00996, K03606",1.6244155831403,"Lipopolysaccharide biosynthesis, Amino sugar and nucleotide sugar metabolism","lipopolysaccharide biosynthesis, glycosyltransferase, membrane protein, sugar transferase",['Polyhydroxyalkanoates & Storage Lipids'],High,Well-annotated sugar transferase involved in LPS biosynthesis with multiple supporting ontologies and domains.
