Locus_Tag,Protein Name,KO_IDs_list,log2FC,KEGG_Pathways_list,Tags_list,Subcategories,Confidence_Score,Notes
BFJEKD_04305,Periplasmic glucan biosynthesis protein OpgG,K03670,2.25662615410817,Amino sugar and nucleotide sugar metabolism,"cell envelope biogenesis, periplasmic glucan biosynthesis, carbohydrate metabolism",['Secretion & Transport Systems'],High,"Well annotated with KO, GO, COG, and PFAM; important for osmoregulation and cell envelope integrity."
BFJEKD_08690,Hypothetical protein,,2.25020320945339,,"hypothetical protein, unknown function",['Toxin-Antitoxin & Phage Defense'],Low,"No functional annotation available. No KO, COG, GO or PFAM domains detected."
BFJEKD_00320,ABC-type glutathione transport system ATPase component (dppF),"K02032, K12372",2.25007419353281,ABC transporters,"membrane transporter, ABC transporter, ATPase",['Secretion & Transport Systems'],High,ATPase component of ABC-type glutathione/dipeptide transporter; consistent KO and GO terms; no EC number typical for ABC ATPases.
BFJEKD_03070,Transposase (mutator type),K07493,2.24973801303761,Bacterial secretion system,"transposase, mobile genetic element, DNA recombination",['Pentose Phosphate & Sugar Interconversions'],High,Annotated transposase involved in DNA recombination and mobility; important for genome plasticity and horizontal gene transfer studies.
BFJEKD_15955,citrate synthase,K01647,2.24869818431852,Citrate cycle (TCA cycle),"TCA cycle, energy metabolism, central metabolism, enzyme",['Protein Processing & Degradation'],High,"Complete annotation with KO, EC, COG, PFAM, and relevant GO terms. Key enzyme in central carbon metabolism, useful for grouping in energy metabolism clusters."
BFJEKD_16170,ABC transporter ATP-binding protein (TauA),K15598,2.24201512670013,ABC transporters,"membrane transporter, ABC transporter, nutrient uptake",['Polyhydroxyalkanoates & Storage Lipids'],Medium,Annotated as ABC transporter substrate-binding protein involved in thiamine precursor transport; GO term related to thiamine biosynthesis.
BFJEKD_07670,30S ribosomal protein S20,K02968,2.23478139005711,Ribosome,"ribosome, translation, protein synthesis",['Amino Acid Biosynthesis'],High,Well-annotated ribosomal protein essential for translation; no EC number as expected.
BFJEKD_02515,dCTP deaminase,K01494,2.23184067761799,Pyrimidine metabolism,"nucleotide metabolism, pyrimidine biosynthesis, deaminase enzyme",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent; suitable for grouping under nucleotide metabolism and pyrimidine biosynthesis."
BFJEKD_08430,Adenosine kinase / Ribokinase family sugar kinase,"K00847, K00856",2.22775741697488,"Purine metabolism, Amino sugar and nucleotide sugar metabolism","nucleotide metabolism, sugar kinase, ribokinase family, phosphorylation, purine salvage",['Polyhydroxyalkanoates & Storage Lipids'],High,Well-annotated sugar/nucleoside kinase with dual KO and EC assignments; relevant for nucleotide and sugar metabolism pathways.
BFJEKD_15650,Aspartate aminotransferase family protein,K00822,2.21572582722627,"Alanine, aspartate and glutamate metabolism","amino acid metabolism, transaminase, beta-alanine biosynthesis",['Secretion & Transport Systems'],High,"Complete annotation with KO, EC, GO, COG, and PFAM; involved in amino acid metabolism."
BFJEKD_16840,tatB,K03117,2.21483419134747,Twin-arginine translocation (Tat) pathway,"protein translocation, Tat system, membrane protein",['Unknown & Hypothetical Proteins'],High,"Part of the Tat translocase complex, facilitating transport of folded proteins."
BFJEKD_16820,protein-L-isoaspartate(D-aspartate) O-methyltransferase,K00573,2.21250128143676,Biosynthesis of amino acids,"protein repair, methyltransferase, posttranslational modification",['Secretion & Transport Systems'],High,Enzyme involved in repair of damaged proteins by methylation of isoaspartyl residues; important for protein quality control.
BFJEKD_07650,ubiE,K03183,2.21183929006115,Oxidative phosphorylation,"menaquinone biosynthesis, methyltransferase, electron transport",['Carbon Concentrating & Fixation'],High,"Key enzyme in menaquinone biosynthesis pathway, linked to electron transport."
BFJEKD_12210,Uncharacterized membrane protein,,2.20580085504179,,"hypothetical protein, membrane-associated",['Polyhydroxyalkanoates & Storage Lipids'],Low,No functional annotation available; sequence suggests possible membrane association but no domain or ontology evidence.
BFJEKD_01625,Geranylgeranyl pyrophosphate synthase,"K00795, K13789",2.19870152414917,"Terpenoid backbone biosynthesis, Biosynthesis of secondary metabolites","isoprenoid biosynthesis, terpenoid backbone synthesis, lipid metabolism, prenyltransferase","['Stress Response', 'Protein Folding']",High,Merged two entries for same locus; comprehensive annotation supports role in terpenoid biosynthesis; relevant for metabolic pathway analysis.
BFJEKD_09830,30S ribosomal protein S18,K02963,2.18708640972185,Ribosome,"ribosomal protein, translation, small subunit",['Amino Acid Biosynthesis'],High,"Well-annotated ribosomal protein with strong evidence from KO, COG, PFAM, and GO terms; suitable for grouping in translation-related clusters."
BFJEKD_06115,Histidine-containing phosphotransfer protein (HPt domain),K02433,2.18397717952831,Two-component system,"two-component system, phosphotransfer, signal transduction",['Secretion & Transport Systems'],Medium,Contains multiple domains typical for histidine kinases and phosphotransfer proteins; no KO assigned but strong domain evidence.
BFJEKD_06280,general secretion pathway protein,"K10927, K12285",2.18282820039369,Bacterial secretion system,"protein secretion, general secretion pathway, membrane protein",['Unknown & Hypothetical Proteins'],Medium,KO terms indicate involvement in bacterial secretion system; PFAM domain suggests methyltransferase-related function but no GO or COG annotations; annotation incomplete but functional grouping possible.
BFJEKD_18795,30S ribosomal protein S9,K02996,2.17095318430064,Ribosome,"ribosomal protein, translation, small subunit, protein synthesis",['Secretion & Transport Systems'],High,Well-annotated ribosomal protein; essential for translation and ribosome assembly.
BFJEKD_04585,DNA topoisomerase I,K03168,2.16525107230569,DNA replication,"DNA replication, DNA topology, topoisomerase, genetic information processing",['Secretion & Transport Systems'],High,Comprehensive annotation with multiple EC numbers and extensive GO terms; key enzyme in DNA topology and replication.
BFJEKD_16835,tatC,K03118,2.15900916548593,Twin-arginine translocation (Tat) pathway,"protein translocation, Tat system, membrane protein",['Amino Acid Biosynthesis'],High,"Core component of the Tat translocase system, involved in transporting folded proteins across membranes."
BFJEKD_01285,Hypothetical protein,,2.15652503676058,,"hypothetical protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation available; treat as unknown for grouping and DE analysis.
BFJEKD_11985,Mutator family transposase,,2.1544584515579,,"transposase, mobile genetic element",['Amino Acid Biosynthesis'],Medium,GO terms indicate transposase activity; no KO or PFAM domain detected; annotation based on sequence and GO only.
BFJEKD_17515,"ABC transporter ATP-binding protein, general nucleoside transport system ATPase component","K02056, K23537",2.15301090223581,ABC transporters,"membrane transporter, ABC transporter, ATPase component, nucleoside transport",['Cell Wall & Envelope Biogenesis'],High,ATPase component of ABC transporter complex; EC number assigned from KO; extensive GO terms support transporter and ATPase activities.
BFJEKD_15960,glutamate--tRNA ligase,K01885,2.1500032369833,Aminoacyl-tRNA biosynthesis,"aminoacyl-tRNA synthetase, translation, protein biosynthesis",['Cell Wall & Envelope Biogenesis'],High,Well-annotated aminoacyl-tRNA synthetase essential for translation. KO and EC consistent. Important for grouping in translation and protein synthesis clusters.
BFJEKD_18540,ABC transporter permease component,K05832,2.14914097231452,ABC transporters,"membrane transporter, ABC transporter, permease",['Carbon Concentrating & Fixation'],High,KO and GO terms confirm permease function in ABC transporter system; no EC number typical for permease components.
BFJEKD_08300,Bifunctional protein HldE,K03272,2.13907951299112,Lipopolysaccharide biosynthesis,"lipopolysaccharide biosynthesis, transferase, nucleotide metabolism",['Amino Acid Biosynthesis'],High,"Well-annotated bifunctional enzyme involved in LPS biosynthesis; multiple EC, KO, GO, COG and PFAM domains support function."
BFJEKD_12965,putrescine ABC transporter permease PotI,"K11074, K11070",2.12855324720414,ABC transporters,"polyamine transport, membrane transporter, ABC transporter, putrescine transport",['Amino Acid Biosynthesis'],High,Consistent annotation as permease component of spermidine/putrescine ABC transporter; KO terms confirm function; no EC assigned as permeases lack enzymatic activity.
BFJEKD_07560,RNA-binding protein YlxR,K07742,2.12500280634639,,"RNA binding, ribosomal protein related, uncharacterized",['Carbon Concentrating & Fixation'],Low,Function not well characterized; KO and PFAM suggest RNA binding and possible ribosomal association; no GO terms available; treat cautiously in functional grouping.
BFJEKD_08760,50S ribosomal protein L28,K02902,2.12403799938154,Ribosome,"ribosomal protein, translation, protein synthesis, large ribosomal subunit",['Cell Wall & Envelope Biogenesis'],High,"Canonical ribosomal protein L28, essential for translation; well-annotated with KO and PFAM; key for grouping under translation machinery."
BFJEKD_07765,glutamate synthase (NADPH) small chain,K00266,2.11968217377198,"Alanine, aspartate and glutamate metabolism","amino acid biosynthesis, oxidoreductase, glutamate synthase, NADPH-dependent enzyme",['Protein Processing & Degradation'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with glutamate synthase small subunit function."
BFJEKD_07575,tRNA pseudouridine(55) synthase TruB,K03177,2.11874865458664,Aminoacyl-tRNA biosynthesis,"tRNA modification, pseudouridine synthase, RNA processing",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, EC, GO, and PFAM domains; key enzyme for tRNA modification; useful for grouping under RNA modification and translation regulation."
BFJEKD_09400,hypothetical protein,,2.11409772698672,,"hypothetical protein, unknown function","['Protein Folding, Quality Control & Stress Response']",Low,"No functional annotation available; no KO, EC, GO, COG, or PFAM domains detected; treat as unknown for downstream analysis."
BFJEKD_05080,AzlC protein,,2.10698814499841,,"membrane transporter, amino acid transport, AzlC family","['Protein Folding, Quality Control & Stress Response']",Low,"No KO, GO, or COG annotations; PFAM domain indicates amino acid transporter family; annotation based on domain only."
BFJEKD_19775,Glycosyltransferase family 1 (rfaB),,2.10591370014239,,"glycosyltransferase, cell wall biosynthesis, membrane biogenesis",['Unknown & Hypothetical Proteins'],Medium,No KO or EC assigned; EC inferred as general glycosyltransferase (2.4.1.-) based on PFAM and GO. Useful for grouping in cell envelope biosynthesis.
BFJEKD_16700,DNA gyrase subunit A,K02469,2.10314273849105,"DNA replication, Homologous recombination","DNA replication, DNA topoisomerase, DNA repair, chromosome maintenance",['Toxin-Antitoxin & Phage Defense'],High,"Well-annotated with KO, EC, COG, PFAM, and GO terms. Key enzyme for DNA topology modulation, important for replication and repair grouping."
BFJEKD_13815,Threonyl-tRNA synthetase,"K01880, K01889",2.10063908920963,"Aminoacyl-tRNA biosynthesis, tRNA charging","aminoacyl-tRNA synthetase, translation, protein biosynthesis",['Toxin-Antitoxin & Phage Defense'],High,"Comprehensive annotation with KO, EC, GO, and PFAM domains consistent with threonyl-tRNA synthetase function."
BFJEKD_01485,Peptidyl-lysine hydroxylase,,2.0970255642471,,"post-translational modification, hydroxylase, oxidoreductase","['Cell Wall & Envelope Biogenesis', 'Glycosyltransferases']",Medium,Annotation inferred from product description; no KO or PFAM domains detected; EC number partially assigned based on function.
BFJEKD_01595,Hypothetical protein,,2.09463852461983,,"hypothetical protein, unknown function",['Secretion & Transport Systems'],Low,No functional annotation or domain detected; treat as unknown for grouping and DE analysis.
BFJEKD_05225,pantoate--beta-alanine ligase,K01918,2.09019755644863,Pantothenate and CoA biosynthesis,"pantothenate biosynthesis, coenzyme metabolism, ligase",['Amino Acid Biosynthesis'],High,Well-annotated enzyme in CoA biosynthesis pathway; useful for grouping in vitamin/coenzyme metabolism and expression studies related to cofactor biosynthesis.
BFJEKD_19140,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,"K00995, K08744",2.08634982188157,Glycerophospholipid metabolism,"phospholipid biosynthesis, membrane enzyme, lipid metabolism",['Polyhydroxyalkanoates & Storage Lipids'],High,Enzyme involved in membrane lipid biosynthesis; multiple KO and EC numbers support function.
BFJEKD_10835,Hypothetical protein (possible pseudogene),,2.08574231101978,,"hypothetical protein, pseudogene, unknown function",['Cell Wall & Envelope Biogenesis'],Low,Annotated as possible pseudogene; no functional domains or annotations detected.
BFJEKD_05600,hypothetical protein,,2.0854480616029,,"hypothetical protein, unknown function",['Amino Acid Biosynthesis'],Low,"No functional annotation available; no KO, EC, GO, COG, or PFAM domains detected; treat as unknown in downstream analyses."
BFJEKD_05320,membrane protein insertion efficiency factor YidD,K08998,2.07962569555609,,"membrane protein insertion, membrane organization, membrane protein biogenesis",['Unknown & Hypothetical Proteins'],Medium,YidD is less characterized than YidC but likely involved in membrane protein insertion; KO and GO terms support membrane insertion function. PFAM domain annotation 'Haemolytic' may be incomplete or misassigned; needs verification.
BFJEKD_01655,enoyl-ACP reductase FabI,K00208,2.07694428575153,Fatty acid biosynthesis,"fatty acid biosynthesis, oxidoreductase, membrane-associated enzyme",['Transcription Machinery & Regulators'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with enoyl-ACP reductase function; key enzyme in fatty acid biosynthesis pathway."
BFJEKD_11350,phosphoribosylaminoimidazolesuccinocarboxamide synthase,K01923,2.06680328589083,Purine metabolism,"purine biosynthesis, amino acid transfer, biosynthetic enzyme, nucleotide metabolism, cellular metabolism",['Unknown & Hypothetical Proteins'],High,"Well-characterized enzyme in purine biosynthesis pathway, with extensive GO annotations and KO assignment."
BFJEKD_08175,Phosphoserine phosphatase RsbU,K07315,2.06457182204248,Two-component system,"signal transduction, two-component system, phosphatase, sigma factor regulation",['Secretion & Transport Systems'],High,"Comprehensive annotation with KO, EC, COG, PFAM, and GO terms supports role as regulator of sigma factor via phosphatase activity."
BFJEKD_09985,L-threonylcarbamoyladenylate synthase (tsaC),K07566,2.06276759484688,Aminoacyl-tRNA biosynthesis,"tRNA modification, translation, RNA processing",['Secretion & Transport Systems'],High,Well-annotated enzyme involved in tRNA modification; important for translation fidelity and gene expression regulation.
BFJEKD_03710,glutamine--fructose-6-phosphate transaminase (isomerizing),K00820,2.05713390584386,Amino sugar and nucleotide sugar metabolism,"amino sugar biosynthesis, transferase, hexosamine metabolism",['Amino Acid Biosynthesis'],High,Well-annotated enzyme involved in amino sugar metabolism; multiple consistent ontologies and domains support function.
BFJEKD_16390,Phosphoglycolate phosphatase,K01091,2.04954465793905,Glyoxylate and dicarboxylate metabolism,"phosphatase, hydrolase, carbohydrate metabolism, glycolate metabolism",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, and GO terms; enzyme involved in carbohydrate metabolism and photorespiration."
BFJEKD_07580,30S ribosomal protein S15,K02956,2.04821522787327,Ribosome,"ribosomal protein, translation, 30S subunit",['Amino Acid Biosynthesis'],High,Canonical ribosomal protein with full annotation; no EC number as it is structural; important for translation and ribosome assembly groups.
BFJEKD_17590,Peptide ABC transporter permease protein DppC,K02034,2.04445836196015,ABC transporters,"peptide transport, ABC transporter, membrane permease","['Protein Folding, Quality Control & Stress Response']",High,Annotation consistent with peptide ABC transporter permease subunit; multiple PFAM domains support permease function.
BFJEKD_00905,Methylmalonyl Co-A mutase-associated GTPase MeaB (ArgK),K07588,2.03935547986266,Porphyrin and chlorophyll metabolism,"GTPase, coenzyme B12 biosynthesis, protein maturation, cofactor metabolism",['Translation & Ribosome Biogenesis'],High,Well-annotated GTPase associated with methylmalonyl-CoA mutase maturation; extensive GO terms support multifunctional roles in cofactor metabolism and cell cycle.
BFJEKD_00685,Acetyl-CoA carboxylase biotin carboxyl carrier protein (AccB),K02160,2.03723086344818,Fatty acid biosynthesis,"fatty acid biosynthesis, biotin carrier, lipid metabolism",['Cell Wall & Envelope Biogenesis'],Medium,KO and GO terms present; EC number missing but function well supported; important for fatty acid biosynthesis.
BFJEKD_01975,30S ribosomal protein S10,K02946,2.02833880454816,Ribosome,"ribosomal protein, translation, protein biosynthesis",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, COG, PFAM, and extensive GO terms. Key component of 30S ribosomal subunit, suitable for grouping under translation machinery."
BFJEKD_03335,glycine--tRNA ligase subunit alpha,K01878,2.0275649717212,Aminoacyl-tRNA biosynthesis,"amino acid biosynthesis, aminoacyl-tRNA synthetase, translation",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM; key enzyme in protein translation."
BFJEKD_10285,"lysine--tRNA ligase (LysRS, class I)",K04566,2.02622286792899,Aminoacyl-tRNA biosynthesis,"aminoacyl-tRNA synthetase, translation, protein biosynthesis",['Protein Processing & Degradation'],High,Complete and well-supported annotation for lysyl-tRNA synthetase; essential for translation and protein synthesis grouping.
BFJEKD_04540,Glycerol-3-phosphate 1-O-acyltransferase PlsY,K08591,2.02221297669647,Glycerophospholipid metabolism,"glycerophospholipid metabolism, acyltransferase, membrane enzyme, lipid biosynthesis","['Protein Folding, Quality Control & Stress Response']",High,Well-characterized enzyme in lipid metabolism; relevant for membrane lipid biosynthesis and remodeling.
BFJEKD_05165,Sulfotransferase,,2.01268780567883,,"sulfotransferase, post-translational modification, metabolism",['Cell Wall & Envelope Biogenesis'],Medium,GO term supports sulfotransferase activity; no KO or EC available; sequence may help further annotation.
BFJEKD_06080,"Putative Ca2+/H+ antiporter, TMEM165/GDT1 family",K23541,2.01193951677016,ABC transporters,"membrane transporter, ion antiporter, Ca2+ transport",['Toxin-Antitoxin & Phage Defense'],Medium,Putative Ca2+/H+ antiporter with conserved domain; KO supports ion transport function but lacks EC number; useful for grouping under ion transporters.
BFJEKD_03385,isoleucine--tRNA ligase,K01870,2.00802424361741,Aminoacyl-tRNA biosynthesis,"aminoacyl-tRNA synthetase, translation, protein synthesis, amino acid metabolism, editing activity",['Cell Wall & Envelope Biogenesis'],High,Well-annotated enzyme essential for translation fidelity; important for differential expression in protein synthesis pathways.
BFJEKD_19145,molybdopterin molybdenumtransferase MoeA,"K03750, K07219",2.00083366845344,Molybdenum cofactor biosynthesis,"molybdopterin biosynthesis, coenzyme metabolism, metal ion transport",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with molybdopterin biosynthesis function. Suitable for grouping under coenzyme biosynthesis and metal ion homeostasis."
BFJEKD_05210,Hypothetical protein,,1.99841740638514,,"hypothetical protein, unknown function",['Secretion & Transport Systems'],Low,No functional annotation available; sequence alone insufficient for confident functional assignment.
BFJEKD_02020,50S ribosomal protein L1,K02863,1.99825715887736,Ribosome,"ribosome, translation, ribosomal protein, large subunit",['DNA Recombination & Repair'],High,"Well-annotated ribosomal protein L1, involved in tRNA release. Group with ribosomal proteins for functional and expression analyses."
BFJEKD_05305,Ammonia monooxygenase,K07120,1.99550878372109,Nitrogen metabolism,"ammonia monooxygenase, membrane protein, oxidoreductase, signal transduction",['Secretion & Transport Systems'],Medium,"KO suggests ammonia monooxygenase function, but product and description mismatch; possible annotation conflict or multifunctional protein."
BFJEKD_06120,DNA-binding response regulator DpiB,,1.99276824099164,,"two-component system, signal transduction, phosphodiesterase, c-di-GMP metabolism",['Carbon Concentrating & Fixation'],Medium,"Annotated as a response regulator with EAL domain indicating c-di-GMP phosphodiesterase activity; no KO or EC fully assigned, EC inferred from domain and GO."
BFJEKD_08765,Chemotaxis phosphatase CheZ,K03414,1.98944398359845,Bacterial chemotaxis,"chemotaxis, signal transduction, phosphatase, two-component system",['Cell Wall & Envelope Biogenesis'],High,CheZ is a well-characterized chemotaxis phosphatase; KO and PFAM confirm function; important for grouping under bacterial motility and signal transduction.
BFJEKD_10345,TIGR01459 family HAD-type hydrolase,,1.98924096960354,,"hydrolase, HAD superfamily, sugar phosphatase",['Secretion & Transport Systems'],Medium,Likely sugar phosphatase of HAD superfamily; no KO or EC assigned; GO and PFAM support hydrolase function; treat as metabolic enzyme in grouping.
BFJEKD_18545,ABC transporter substrate-binding protein,K01989,1.98864786111641,ABC transporters,"membrane transporter, ABC transporter, substrate binding",['Amino Acid Biosynthesis'],Medium,"KO and COG consistent with substrate-binding protein of ABC transporter; no GO terms provided, but PFAM domain supports function."
BFJEKD_12535,"Lipopolysaccharide biosynthesis protein, LPS:glycosyltransferase",,1.98816612297668,,"glycosyltransferase, lipopolysaccharide biosynthesis, cell envelope biogenesis",['Protein Processing & Degradation'],Low,"No KO, EC, or GO terms; annotation based on product name and COG category; likely involved in LPS biosynthesis."
BFJEKD_15895,UMP kinase,K09903,1.9879205224582,Pyrimidine metabolism,"pyrimidine metabolism, nucleotide biosynthesis, kinase",['Cell Wall & Envelope Biogenesis'],High,"Well-annotated enzyme with KO, EC, COG, PFAM, and extensive GO terms. Key for nucleotide metabolism and biosynthesis functional grouping."
BFJEKD_18800,50S ribosomal protein L13,K02871,1.98746021949884,Ribosome,"ribosomal protein, translation, large subunit, protein synthesis",['Secretion & Transport Systems'],High,Key component of 50S ribosomal subunit; involved in early ribosome assembly.
BFJEKD_14130,50S ribosomal protein L27,K02899,1.98718092652677,Ribosome,"ribosomal protein, translation, protein synthesis",['Carbon Concentrating & Fixation'],High,Core ribosomal protein with complete annotation; key for grouping in translation and ribosome biogenesis studies.
BFJEKD_04980,Acetylornithine transaminase,K00821,1.98651717271459,"Arginine biosynthesis, Lysine biosynthesis","amino acid biosynthesis, transaminase, arginine metabolism, lysine metabolism",['Cell Wall & Envelope Biogenesis'],High,Dual EC numbers reflect dual substrate specificity; important for arginine and lysine biosynthesis pathways.
BFJEKD_09190,CMP/dCMP kinase,K00945,1.98552055580983,Purine metabolism,"nucleotide metabolism, kinase, cytosolic enzyme, phosphorylation",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains. Suitable for grouping under nucleotide metabolism and kinase activity."
BFJEKD_06965,16S rRNA (cytosine967-C5)-methyltransferase RsmB,K03500,1.98179334263691,RNA degradation,"RNA modification, methyltransferase, rRNA methylation",['Cell Wall & Envelope Biogenesis'],High,Well-annotated rRNA methyltransferase involved in RNA modification; important for ribosome function and gene expression regulation.
BFJEKD_07660,enoyl-CoA hydratase,K01692,1.98130722712607,Fatty acid degradation,"fatty acid degradation, beta-oxidation, lipid metabolism",['Unknown & Hypothetical Proteins'],High,"Enzyme in fatty acid beta-oxidation pathway, involved in energy production."
BFJEKD_12450,S-adenosylmethionine synthetase,K00789,1.97652925689875,Cysteine and methionine metabolism,"methionine metabolism, AdoMet biosynthesis, methyltransferase, amino acid biosynthesis",['Cell Wall & Envelope Biogenesis'],High,Well-annotated enzyme critical for methyl group donor synthesis; important for methylation reactions and amino acid metabolism.
BFJEKD_08600,Soluble lytic murein transglycosylase or regulatory protein s,,1.97303319639734,Peptidoglycan biosynthesis,"cell wall biogenesis, peptidoglycan remodeling, transglycosylase, lytic transglycosylase",['Toxin-Antitoxin & Phage Defense'],Medium,No KO or EC assigned but PFAM and COG indicate role in peptidoglycan remodeling. Useful for grouping in cell wall metabolism.
BFJEKD_00850,type B 50S ribosomal protein L36,K02919,1.97171122326934,Ribosome,"translation, ribosomal protein, protein synthesis",['Unknown & Hypothetical Proteins'],High,Well-characterized ribosomal protein; essential for translation machinery; key for grouping in protein synthesis and ribosome-related analyses.
BFJEKD_03745,EamA domain-containing protein,K08978,1.9712313271927,ABC transporters,"membrane transporter, solute transport",['Cell Wall & Envelope Biogenesis'],High,EamA domain proteins are typically small molecule transporters; KO K08978 corresponds to a transporter family involved in membrane transport.
BFJEKD_01290,Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG,,1.97121798392003,Ubiquinone and other terpenoid-quinone biosynthesis,"ubiquinone biosynthesis, methyltransferase, coenzyme metabolism",['Unknown & Hypothetical Proteins'],High,"Function well supported by PFAM, GO, and COG; no KO assigned but EC inferred from known function."
BFJEKD_00510,Pyruvate-flavodoxin oxidoreductase (NifJ),"K00169, K03737",1.96590261521215,"Carbon fixation pathways in prokaryotes, Nitrogen metabolism","energy metabolism, oxidoreductase, pyruvate metabolism, electron transfer, nitrogen fixation",['Pentose Phosphate & Sugar Interconversions'],High,"Comprehensive annotation with multiple KO terms, EC number, GO terms, and PFAM domains. Key enzyme in anaerobic energy metabolism and nitrogen fixation."
BFJEKD_07940,methylmalonyl-CoA carboxyltransferase,K01966,1.96396657796052,"Fatty acid metabolism, Fatty acid biosynthesis","carboxyltransferase, propionate metabolism, fatty acid metabolism",['Amino Acid Biosynthesis'],High,Annotation consistent with methylmalonyl-CoA carboxyltransferase beta subunit; EC numbers inferred from KO and definition; important for propionate and fatty acid metabolism grouping.
BFJEKD_19015,"3,4-dihydroxy-2-butanone 4-phosphate synthase",K02858,1.95567456390169,Riboflavin metabolism,"riboflavin biosynthesis, coenzyme metabolism, enzyme",['Protein Processing & Degradation'],High,"Complete annotation with KO, EC, GO, COG, and PFAM. Key enzyme in riboflavin (vitamin B2) biosynthesis."
BFJEKD_14225,DUF3572 domain-containing protein,,1.95085075870997,,"unknown function, DUF3572",['Amino Acid Biosynthesis'],Low,No functional annotation beyond DUF3572 domain; treat as uncharacterized for grouping and DE analysis.
BFJEKD_18405,Glutamine synthetase,K01915,1.94995772087483,"Nitrogen metabolism, Glycine, serine and threonine metabolism","glutamine biosynthesis, nitrogen metabolism, amino acid biosynthesis, enzyme",['Toxin-Antitoxin & Phage Defense'],High,Complete and well-supported annotation; key enzyme in nitrogen assimilation and amino acid biosynthesis pathways.
BFJEKD_19535,Heme ABC exporter ATP-binding protein CcmA,K02056,1.94865018423724,ABC transporters,"heme export, ABC transporter, ATPase, membrane transporter",['Amino Acid Biosynthesis'],High,Well-annotated ATP-binding cassette transporter involved in heme export; EC number inferred from KO.
BFJEKD_05860,PAS domain-containing histidine kinase DivL,,1.9391730642812,Two-component system,"two-component system, histidine kinase, signal transduction, PAS domain",['Unknown & Hypothetical Proteins'],High,Multiple PAS domains and histidine kinase domains indicate sensor kinase function in two-component regulatory system.
BFJEKD_11270,"tRNA C32,U32 (ribose-2'-O)-methylase TrmJ",K02533,1.93688137544884,Aminoacyl-tRNA biosynthesis,"tRNA modification, methyltransferase, translation",['Amino Acid Biosynthesis'],High,"Complete annotation with KO to EC mapping; involved in tRNA modification, important for translation efficiency and fidelity."
BFJEKD_02470,"ABC-type guanosine uptake system NupNOPQ, ATPase component NupO","K02056, K23537",1.93244460483154,ABC transporters,"ABC transporter, ATPase component, nucleoside transport, membrane transporter",['Amino Acid Biosynthesis'],High,Strong evidence for ABC transporter ATPase involved in nucleoside uptake; important for transport and energy coupling.
BFJEKD_14190,Glutamine synthetase,K01915,1.93078312603948,Nitrogen metabolism,"glutamine synthetase, nitrogen metabolism, amino acid biosynthesis, enzyme",['Polyhydroxyalkanoates & Storage Lipids'],High,"Complete annotation with KO, EC, GO, COG, and PFAM; key enzyme in nitrogen metabolism."
BFJEKD_01725,Uncharacterized protein,,1.92049791601927,,"hypothetical protein, unknown function",['Secretion & Transport Systems'],Low,No functional annotation or domain detected; likely hypothetical protein with unknown function.
BFJEKD_07925,Oxaloacetate decarboxylase gamma chain,K23352,1.91567978273833,Pyruvate metabolism,"oxaloacetate decarboxylase, carboxylase, metabolism",['Amino Acid Biosynthesis'],Medium,KO and PFAM consistent with oxaloacetate decarboxylase gamma subunit; EC inferred from KO; no GO or COG data.
BFJEKD_07555,transcription termination/antitermination protein NusA,K02600,1.90939466033726,RNA polymerase,"transcription regulation, termination, antitermination, RNA binding",['Secretion & Transport Systems'],High,Well-annotated transcription factor involved in termination and antitermination; multiple RNA-binding domains; no EC as expected.
BFJEKD_15510,Putative nucleotidyltransferase MJ0435,K07075,1.90877604681907,Purine metabolism,"nucleotide metabolism, nucleotidyltransferase, enzyme",['Cell Wall & Envelope Biogenesis'],High,KO K07075 maps to nucleotidyltransferase activity; EC inferred accordingly. No GO terms provided but PFAM and KO support function.
BFJEKD_08080,Methyl-accepting chemotaxis protein Tar,K03406,1.90549732350262,Bacterial chemotaxis,"chemotaxis, signal transduction, membrane receptor",['Unknown & Hypothetical Proteins'],High,"Complete chemotaxis receptor annotation with consistent KO, COG, GO, and PFAM domains. Suitable for grouping under chemotaxis and signal transduction."
BFJEKD_02590,High-affinity Fe2+/Pb2+ permease FTR1,K07243,1.89493335602966,ABC transporters,"iron transport, membrane transporter, high-affinity transporter",['Unknown & Hypothetical Proteins'],High,Complete annotation with KO and GO terms consistent with iron permease function; no EC number as transporter enzymes typically lack EC.
